iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
16441433,Membras argentea,Plateada Silverside,2015,DD,NA,DD,NA,2017-3
16441575,Menidia menidia,Atlantic Silverside,2015,LC,NA,LC,0,2017-3
16441651,Saurida normani,Shortjaw Lizardfish,2015,LC,NA,LC,0,2017-3
16441677,Saurida suspicio,Suspicious Lizardfish,2015,LC,NA,LC,0,2017-3
16441698,Synodus foetens,Inshore Lizardfish,2015,LC,NA,LC,0,2017-3
16441738,Opsanus tau,Oyster Toadfish,2015,LC,NA,LC,0,2017-3
16441862,Porichthys plectrodon,Atlantic Midshipman,2015,LC,NA,LC,0,2017-3
16442003,Thalassophryne maculosa,Cano Toadfish,2015,LC,NA,LC,0,2017-3
16442081,Hemiramphus bermudensis,Bermuda Halfbeak,2015,LC,NA,LC,0,2017-3
16442472,Holocentrus adscensionis,Squirrelfish,2015,LC,NA,LC,0,2017-3
16442487,Holocentrus rufus,Longspine Squirrelfish,2015,LC,NA,LC,0,2017-3
16447855,Sargocentron hastatum,Red Soldierfish,2015,LC,NA,LC,0,2017-3
16449034,Sargocentron vexillarium,Blackbarred Squirrelfish,2015,LC,NA,LC,0,2017-3
16449531,Gephyroberyx darwinii,Big Roughy,2015,LC,NA,LC,0,2017-3
16449654,Harengula clupeola,False Herring,2015,LC,NA,LC,0,2017-3
16449708,Harengula humeralis,Redear Herring,2015,LC,NA,LC,0,2017-3
16465921,Jenkinsia stolifera,Florida Round Herring,2015,LC,NA,LC,0,2017-3
16465952,Odontognathus compressus,Caribbean Longfin Herring,2017,LC,NA,LC,0,2017-3
16465969,Odontognathus mucronatus,Guiana Longfin Herring,2017,LC,NA,LC,0,2017-3
16466100,Opisthonema oglinum,Atlantic Thread Herring,2015,LC,NA,LC,0,2017-3
16466326,Lycengraulis limnichthys,NA,2017,DD,NA,DD,NA,2017-3
16466332,Pellona harroweri,American Coastal Pellona,2017,LC,NA,LC,0,2017-3
16466377,Merluccius albidus,Offshore Hake,2015,LC,NA,LC,0,2017-3
16466393,Merluccius bilinearis,Silver Hake,2015,NT,NA,NT,0.2,2017-3
16467178,Fowlerichthys radiosus,Singlespot Frogfish,2015,LC,NA,LC,0,2017-3
16501736,Ogilbichthys puertoricoensis,Puerto Rico Coralbrotula,2015,DD,NA,DD,NA,2017-3
16501751,Ogilbichthys tobagoensis,Tobago Coralbrotula,2015,DD,NA,DD,NA,2017-3
16501868,Lepophidium brevibarbe,Shortbeard Cusk-Eel,2015,LC,NA,LC,0,2017-3
16502064,Lepophidium pheromystax,Upsilon Cusk-Eel,2015,LC,NA,LC,0,2017-3
16502093,Lepophidium profundorum,Fawn Cusk-Eel,2015,LC,NA,LC,0,2017-3
16503587,Lepophidium staurophor,Barred Cusk-Eel,2015,LC,NA,LC,0,2017-3
16505486,Ophidion antipholus,Longnose Cusk-eel,2015,LC,NA,LC,0,2017-3
16505522,Ophidion dromio,Shorthead Cusk-eel,2015,LC,NA,LC,0,2017-3
16505619,Ophidion holbrookii,Band Cusk-eel,2015,LC,NA,LC,0,2017-3
16505650,Ophidion josephi,Crested Cusk-eel,2015,LC,NA,LC,0,2017-3
16505782,Ophidion lagochila,Harelip Cusk-eel,2015,LC,NA,LC,0,2017-3
16505842,Ophidion selenops,Mooneye Cusk-eel,2015,LC,NA,LC,0,2017-3
16505916,Otophidium chickcharney,Ghost Cusk-eel,2015,LC,NA,LC,0,2017-3
16505933,Otophidium dormitator,Sleeper Cusk-eel,2015,LC,NA,LC,0,2017-3
16505959,Otophidium omostigma,Polka-dot Cusk-eel,2015,LC,NA,LC,0,2017-3
16506077,Synagrops spinosus,Keelcheek Bass,2015,LC,NA,LC,0,2017-3
16506080,Taractes rubescens,Black Pomfret,2015,LC,NA,LC,0,2017-3
16506657,Callionymus bairdi,Baird’s Dragonet,2015,LC,NA,LC,0,2017-3
16506725,Foetorepus agassizii,Spotfin Dragonet,2015,LC,NA,LC,0,2017-3
16506757,Synchiropus dagmarae,Dagmar's Dragonet,2015,LC,NA,LC,0,2017-3
16506766,Oligoplites palometa,Maracaibo Leatherjacket,2015,LC,NA,LC,0,2017-3
16506781,Oligoplites saurus ssp. saurus,Atlantic Leatherjacket,2015,LC,NA,LC,0,2017-3
16506839,Selene brownii,Full Moonfish,2015,LC,NA,LC,0,2017-3
16506931,Selene setapinnis,Atlantic Moonfish,2015,LC,NA,LC,0,2017-3
16507307,Selene vomer,Atlantic Lookdown,2015,LC,NA,LC,0,2017-3
16507347,Seriola rivoliana,Longfin Yellowtail,2015,LC,NA,LC,0,2017-3
16507442,Seriola zonata,Banded Rudderfish,2015,LC,NA,LC,0,2017-3
16507646,Trachinotus carolinus,Florida Pompano,2015,LC,NA,LC,0,2017-3
16507729,Uraspis secunda,Cottonmouth Jack,2015,LC,NA,LC,0,2017-3
16509008,Peristedion miniatum,Armored Searobin,2015,LC,NA,LC,0,2017-3
16509126,Gempylus serpens,Snake Mackerel,2015,LC,NA,LC,0,2017-3
16509242,Nealotus tripes,Black Snake Mackerel,2015,LC,NA,LC,0,2017-3
16509297,Promethichthys prometheus,Roudi Escolar,2015,LC,NA,LC,0,2017-3
16509426,Haemulon vittatum,Boga,2015,LC,NA,LC,0,2017-3
16545046,Lopholatilus chamaeleonticeps,Golden Tilefish,2015,EN,A2bd,EN,0.6,2017-3
16545072,Mullus auratus,Red Goatfish,2015,LC,NA,LC,0,2017-3
16545086,Pseudupeneus maculatus,Spotted Goatfish,2015,LC,NA,LC,0,2017-3
16545164,Upeneus parvus,Dwarf Goatfish,2015,LC,NA,LC,0,2017-3
16545250,Psenes arafurensis,Banded Driftfish,2015,LC,NA,LC,0,2017-3
16545253,Psenes cyanophrys,Freckled Driftfish,2015,LC,NA,LC,0,2017-3
16545256,Psenes pellucidus,Bluefin Driftfish,2015,LC,NA,LC,0,2017-3
16545326,Lonchopisthus higmani,Higman's Jawfish,2015,LC,NA,LC,0,2017-3
16545346,Lonchopisthus lemur,Palemouth Jawfish,2015,LC,NA,LC,0,2017-3
16545360,Lonchopisthus micrognathus,Swordtail Jawfish,2015,LC,NA,LC,0,2017-3
16546023,Opistognathus lonchurus,Moustache Jawfish,2015,LC,NA,LC,0,2017-3
16546072,Opistognathus nothus,Yellowmouth Jawfish,2015,LC,NA,LC,0,2017-3
16546127,Opistognathus robinsi,Spotfin Jawfish,2015,LC,NA,LC,0,2017-3
16546144,Opistognathus whitehursti,Dusky Jawfish,2015,LC,NA,LC,0,2017-3
16674437,Stenella coeruleoalba Mediterranean subpopulation,NA,2012,VU,A2bcde,VU,0.4,2017-3
16719296,Gnathodentex aureolineatus,Striped Large-eye Bream,2016,LC,NA,LC,0,2017-3
16719359,Gymnocranius audleyi,Collared Large-eye Bream,2016,LC,NA,LC,0,2017-3
16719387,Gymnocranius euanus,Japanese Large-eye Bream,2016,LC,NA,LC,0,2017-3
16719605,Gymnocranius grandoculis,Blue-lined Large-eye Bream,2016,LC,NA,LC,0,2017-3
16719651,Gymnocranius griseus,Grey Large-eye Bream,2016,LC,NA,LC,0,2017-3
16719685,Gymnocranius microdon,Blue-spotted Large-eye Bream,2016,LC,NA,LC,0,2017-3
16719726,Gymnocranius oblongus,NA,2016,DD,NA,DD,NA,2017-3
16719839,Lethrinus amboinensis,Ambon Emperor,2016,LC,NA,LC,0,2017-3
16719843,Lethrinus atkinsoni,Pacific Yellowtail Emperor,2016,LC,NA,LC,0,2017-3
16719890,Lethrinus atlanticus,Atlantic Emperor,2015,LC,NA,LC,0,2017-3
16719994,Lethrinus erythracanthus,Orange-spotted Emperor,2016,LC,NA,LC,0,2017-3
16720002,Lethrinus erythropterus,Longfin Emperor,2016,LC,NA,LC,0,2017-3
16720022,Lethrinus harak,Thumbprint Emperor	,2016,LC,NA,LC,0,2017-3
16720029,Lethrinus laticaudis,Grass Emperor	,2016,LC,NA,LC,0,2017-3
16720036,Lethrinus lentjan,Pinkear Emperor,2016,LC,NA,LC,0,2017-3
16720083,Lethrinus microdon,Smalltooth Emperor,2016,LC,NA,LC,0,2017-3
16720118,Lethrinus miniatus,Trumpet Emperor,2016,LC,NA,LC,0,2017-3
16720181,Lethrinus nebulosus,Spangled Emperor,2016,LC,NA,LC,0,2017-3
16720267,Lethrinus obsoletus,Orange-striped Emperor,2016,LC,NA,LC,0,2017-3
16720328,Lethrinus olivaceus,Longface Emperor,2016,LC,NA,LC,0,2017-3
16720345,Lethrinus ornatus,Ornate Emperor,2016,LC,NA,LC,0,2017-3
16720528,Lethrinus rubrioperculatus,Spotcheek Emperor	,2016,LC,NA,LC,0,2017-3
16720537,Lethrinus semicinctus,Black-Spot Emperor,2016,LC,NA,LC,0,2017-3
16720568,Lethrinus variegatus,Slender Emperor,2016,LC,NA,LC,0,2017-3
16720577,Lethrinus xanthochilus,Yellowlip Emperor,2016,LC,NA,LC,0,2017-3
16720607,Monotaxis grandoculis,Humpnose Big-eye Bream,2016,LC,NA,LC,0,2017-3
16721842,Wattsia mossambica,Mozambique Large-eye Bream,2016,LC,NA,LC,0,2017-3
16727327,Centrophorus moluccensis Eastern Australian subpopulation,Endeavour Dogfish,2013,NT,NA,NT,0.2,2017-3
16727330,Centrophorus moluccensis Western Australian subpopulation,Endeavour Dogfish,2013,LC,NA,LC,0,2017-3
16749571,Pempheris poeyi,Shortfin Sweeper,2015,LC,NA,LC,0,2017-3
16749725,Pempheris schomburgkii,Glassy Sweeper,2015,LC,NA,LC,0,2017-3
16749737,Heteropriacanthus cruentatus,Glasseye Snapper,2015,LC,NA,LC,0,2017-3
16749758,Pareques iwamotoi,Blackbar Drum,2015,LC,NA,LC,0,2017-3
16749978,Protosciaena bathytatos,Deep-water Drum,2015,LC,NA,LC,0,2017-3
16750054,Baldwinella aureorubens,Streamer Bass,2015,LC,NA,LC,0,2017-3
16759101,Hypoplectrus maya,Maya Hamlet,2015,VU,"B1ab(i,ii,iii)+2ab(i,ii,iii)",VU,0.4,2017-3
16759126,Hypoplectrus puella,Barred Hamlet,2015,LC,NA,LC,0,2017-3
16759144,Hypoplectrus unicolor,Butter Hamlet,2015,LC,NA,LC,0,2017-3
16759167,Liopropoma carmabi,Candy Basslet,2015,LC,NA,LC,0,2017-3
16759184,Liopropoma mowbrayi,Cave Bass,2015,LC,NA,LC,0,2017-3
16759321,Pseudogramma gregoryi,Reef Bass,2015,LC,NA,LC,0,2017-3
16759340,Rypticus bistrispinus,Freckled Soapfish,2015,LC,NA,LC,0,2017-3
16759353,Rypticus maculatus,Whitespotted Soapfish,2015,LC,NA,LC,0,2017-3
16759357,Rypticus randalli,Plain Soapfish,2015,LC,NA,LC,0,2017-3
16759367,Rypticus subbifrenatus,Spotted Soapfish,2015,LC,NA,LC,0,2017-3
16759463,Serraniculus pumilio,Pygmy Sea Bass,2015,LC,NA,LC,0,2017-3
16759509,Serranus annularis,Orangeback Bass,2015,LC,NA,LC,0,2017-3
16759518,Serranus chionaraia,Caribbean Snow Bass,2015,LC,NA,LC,0,2017-3
16759535,Serranus flaviventris,Twinspot Bass,2015,LC,NA,LC,0,2017-3
16759549,Serranus luciopercanus,Crosshatch Bass,2015,LC,NA,LC,0,2017-3
16759556,Serranus phoebe,Tattler,2015,LC,NA,LC,0,2017-3
16759567,Serranus tortugarum,Chalk Bass,2015,LC,NA,LC,0,2017-3
16759571,Peprilus burti,Gulf Butterfish,2015,LC,NA,LC,0,2017-3
16759591,Symphysanodon berryi,Slope Bass,2015,LC,NA,LC,0,2017-3
16765067,Gymnachirus melas,North American Naked Sole,2015,LC,NA,LC,0,2017-3
16765076,Gymnachirus nudus,Naked Sole,2015,LC,NA,LC,0,2017-3
16765093,Trinectes inscriptus,Scrawled Sole,2015,LC,NA,LC,0,2017-3
16765190,Engyophrys senta,American Spiny Flounder,2015,LC,NA,LC,0,2017-3
16765727,Monolene megalepis,Slim Flounder,2015,LC,NA,LC,0,2017-3
16765806,Monolene sessilicauda,Deepwater Flounder,2015,LC,NA,LC,0,2017-3
16766162,Trichopsetta caribbaea,Caribbean Flounder,2015,LC,NA,LC,0,2017-3
16766235,Symphurus arawak,Coral Reef Tonguefish,2015,LC,NA,LC,0,2017-3
16766319,Symphurus caribbeanus,Caribbean Tonguefish,2015,LC,NA,LC,0,2017-3
16777231,Symphurus civitatium,Offshore Tonguefish,2015,LC,NA,LC,0,2017-3
16777242,Symphurus diomedeanus,Spottedfin Tonguefish,2015,LC,NA,LC,0,2017-3
16777283,Symphurus minor,Largescale Tonguefish,2015,LC,NA,LC,0,2017-3
16777340,Symphurus ommaspilus,Ocellated Tonguefish,2015,LC,NA,LC,0,2017-3
16777344,Symphurus parvus,Pygmy Tonguefish,2015,LC,NA,LC,0,2017-3
16777347,Symphurus pelicanus,Longtail Tonguefish,2015,LC,NA,LC,0,2017-3
16777353,Symphurus plagusia,Duskycheek Tonguefish,2015,LC,NA,LC,0,2017-3
16777363,Symphurus pusillus,Northern Tonguefish,2015,LC,NA,LC,0,2017-3
16777371,Symphurus rhytisma,Patchtail Tonguefish,2015,LC,NA,LC,0,2017-3
16777734,Etropus delsmani ssp. delsmani,Delsman's Flounder,2015,DD,NA,DD,NA,2017-3
16777804,Etropus crossotus,Fringed Flounder,2015,LC,NA,LC,0,2017-3
16777813,Gastropsetta frontalis,Shrimp Flounder,2015,LC,NA,LC,0,2017-3
16778030,Paralichthys oblongus,Fourspot Flounder,2015,LC,NA,LC,0,2017-3
16778116,Paralichthys tropicus,Tropical Flounder,2015,DD,NA,DD,NA,2017-3
16778128,Syacium papillosum,Dusky Flounder,2015,LC,NA,LC,0,2017-3
16778406,Polydactylus octonemus,Atlantic Threadfin,2015,LC,NA,LC,0,2017-3
16778475,Polydactylus oligodon,Littlescale Threadfin,2015,LC,NA,LC,0,2017-3
16778632,Peristedion gracile,Slender Searobin,2015,LC,NA,LC,0,2017-3
16778750,Neomerinthe beanorum,Spotwing Scorpionfish,2015,LC,NA,LC,0,2017-3
16778824,Pontinus castor,Longsnout Scorpionfish,2015,LC,NA,LC,0,2017-3
16778856,Pontinus helena,Helena Scorpionfish,2015,DD,NA,DD,NA,2017-3
16779096,Pontinus nematophthalmus,Spinythroat Scorpionfish,2015,LC,NA,LC,0,2017-3
16779138,Pontinus rathbuni,Highfin Scorpionfish,2015,LC,NA,LC,0,2017-3
16779209,Scorpaena albifimbria,Coral Scorpionfish,2015,LC,NA,LC,0,2017-3
16779221,Scorpaena bergii,Goosehead Scorpionfish,2015,LC,NA,LC,0,2017-3
16779231,Scorpaena brachyptera,Shortfin Scorpionfish,2015,LC,NA,LC,0,2017-3
16779236,Scorpaena brasiliensis,Barbfish,2015,LC,NA,LC,0,2017-3
16779248,Scorpaena dispar,Hunchback Scorpionfish,2015,LC,NA,LC,0,2017-3
16779254,Scorpaena elachys,Dwarf Scorpionfish,2015,LC,NA,LC,0,2017-3
16779258,Scorpaena grandicornis,Plumed Scorpionfish,2015,LC,NA,LC,0,2017-3
16779264,Scorpaena inermis,Mushroom Scorpionfish,2015,LC,NA,LC,0,2017-3
16779308,Scorpaena plumieri,Spotted Scorpionfish ,2015,LC,NA,LC,0,2017-3
16779383,Scorpaenodes caribbaeus,Reef Scorpionfish,2015,LC,NA,LC,0,2017-3
16779424,Scorpaenodes tredecimspinosus,Deepreef Scorpionfish,2015,LC,NA,LC,0,2017-3
16779436,Prionotus alatus,Spiny Searobin,2015,LC,NA,LC,0,2017-3
16779444,Prionotus beanii,Bean's Searobin,2015,LC,NA,LC,0,2017-3
16779491,Prionotus carolinus,Northern Searobin,2015,LC,NA,LC,0,2017-3
16780973,Prionotus evolans,Striped Searobin,2015,LC,NA,LC,0,2017-3
16781047,Prionotus ophryas,Bandtail Searobin,2015,LC,NA,LC,0,2017-3
16781050,Prionotus punctatus,Bluewing Searobin,2015,LC,NA,LC,0,2017-3
16781072,Prionotus roseus,Bluespotted Searobin,2015,LC,NA,LC,0,2017-3
16781081,Prionotus scitulus,Leopard Searobin,2015,LC,NA,LC,0,2017-3
16781085,Prionotus stearnsi,Shortwing Searobin,2015,LC,NA,LC,0,2017-3
16781101,Prionotus tribulus,Bighead Searobin,2015,LC,NA,LC,0,2017-3
16781113,Fistularia petimba,Red Cornetfish,2015,LC,NA,LC,0,2017-3
16781124,Fistularia tabacaria,Blue-spotted Cornetfish,2015,LC,NA,LC,0,2017-3
16781145,Monacanthus ciliatus,Fringed Filefish,2015,LC,NA,LC,0,2017-3
16781154,Monacanthus tuckeri,Slender Filefish,2015,LC,NA,LC,0,2017-3
16781168,Stephanolepis hispidus,Planehead Filefish,2015,LC,NA,LC,0,2017-3
16781181,Stephanolepis setifer,Pygmy Filefish,2015,LC,NA,LC,0,2017-3
16781189,Xenolepidichthys dalgleishi,Spotted Tinselfish,2015,LC,NA,LC,0,2017-3
16811574,Rypticus carpenteri,Slope Soapfish,2015,LC,NA,LC,0,2017-3
17345844,Eumetopias jubatus ssp. monteriensis,Loughlin’s Steller Sea Lion,2016,LC,NA,LC,0,2017-3
17367725,Eumetopias jubatus ssp. jubatus,Western Steller Sea Lion,2016,EN,A2a,EN,0.6,2017-3
18123632,Anotopterus pharao,Daggertooth,2015,LC,NA,LC,0,2017-3
18123647,Saurida undosquamis,Brushtooth Lizardfish,2016,LC,NA,LC,0,2017-3
18123960,Anoplogaster cornuta,Common Fangtooth,2015,LC,NA,LC,0,2017-3
18124015,Diretmus argenteus,Silver Spinyfin,2015,LC,NA,LC,0,2017-3
18124179,Sargocentron rubrum,Redcoat,2016,LC,NA,LC,0,2017-3
18124721,Dussumieria acuta,Hasselt's Sprat,2017,LC,NA,LC,0,2017-3
18124738,Dussumieria elopsoides,Slender Rainbow Sardine,2017,LC,NA,LC,0,2017-3
18124757,Herklotsichthys punctatus,NA,2017,LC,NA,LC,0,2017-3
18124888,Engraulis albidus,White Anchovy,2014,DD,NA,DD,NA,2017-3
18125103,Pollachius pollachius,Pollack,2014,LC,NA,LC,0,2017-3
18125145,Raniceps raninus,Tadpole Fish,2014,LC,NA,LC,0,2017-3
18125208,Trisopterus esmarkii,Norway Pout,2014,LC,NA,LC,0,2017-3
18125362,Ciliata mustela,Fivebeard Rockling,2014,LC,NA,LC,0,2017-3
18125379,Ciliata septentrionalis,Northern Rockling,2014,LC,NA,LC,0,2017-3
18125776,Coryphaenoides armatus,Abyssal Grenadier,2015,LC,NA,LC,0,2017-3
18125838,Coryphaenoides profundicolus,Deepwater Grenadier,2014,LC,NA,LC,0,2017-3
18126034,Kumba dentoni,NA,2014,DD,NA,DD,NA,2017-3
18127741,Ceratias holboelli,Deepsea Angler,2015,LC,NA,LC,0,2017-3
18127783,Chaunax suttkusi,NA,2015,LC,NA,LC,0,2017-3
18127809,Bufoceratias wedli,NA,2015,LC,NA,LC,0,2017-3
18127828,Himantolophus compressus,NA,2014,DD,NA,DD,NA,2017-3
18127836,Himantolophus groenlandicus,Atlantic Football-Fish,2015,LC,NA,LC,0,2017-3
18127840,Melanocetus johnsonii,Humpback Anglerfish,2015,LC,NA,LC,0,2017-3
18128090,Oneirodes carlsbergi,NA,2015,LC,NA,LC,0,2017-3
18128749,Oneirodes eschrichtii,Bulbous Dreamer,2015,LC,NA,LC,0,2017-3
18128938,Lampanyctus macdonaldi,Rakery Beaconlamp,2015,LC,NA,LC,0,2017-3
18138780,Barathronus parfaiti,NA,2015,DD,NA,DD,NA,2017-3
18138798,Sciadonus cryptophthalmus,NA,2014,DD,NA,DD,NA,2017-3
18138812,Melodichthys hadrocephalus,NA,2014,DD,NA,DD,NA,2017-3
18138825,Bassozetus taenia,NA,2015,LC,NA,LC,0,2017-3
18138869,Monomitopus metriostoma,NA,2015,LC,NA,LC,0,2017-3
18139045,Spectrunculus grandis,Pudgy Cuskeel,2015,LC,NA,LC,0,2017-3
18139074,Alepocephalus productus,Smalleye Smooth-head,2015,LC,NA,LC,0,2017-3
18139615,Conocara murrayi,Murray's Smooth-head,2015,LC,NA,LC,0,2017-3
18140291,Narcetes stomias,Blackhead Salmon,2015,LC,NA,LC,0,2017-3
18140358,Bathylagichthys greyae,Grey's Deepsea Smelt,2015,LC,NA,LC,0,2017-3
18140736,Dolicholagus longirostris,Longsnout Blacksmelt,2015,LC,NA,LC,0,2017-3
18140829,Opisthoproctus grimaldii,Mirrorbelly,2015,LC,NA,LC,0,2017-3
18155920,Opisthoproctus soleatus,Barreleye,2015,LC,NA,LC,0,2017-3
18155933,Barbantus curvifrons,Palebelly Searsid,2015,LC,NA,LC,0,2017-3
18155939,Holtbyrnia anomala,Bighead Searsid,2015,LC,NA,LC,0,2017-3
18155943,Holtbyrnia macrops,Bigeye Searsid,2015,LC,NA,LC,0,2017-3
18155946,Maulisia mauli,Maul's Searsid,2015,LC,NA,LC,0,2017-3
18155949,Normichthys operosus,Multipore Searsid,2015,LC,NA,LC,0,2017-3
18155952,Sagamichthys schnakenbecki,Schnakenbeck's Searsid,2015,LC,NA,LC,0,2017-3
18155960,Ammodytes tobianus,Small Sandeel,2014,DD,NA,DD,NA,2017-3
18155963,Gymnammodytes semisquamatus,Smooth Sandeel,2014,LC,NA,LC,0,2017-3
18155982,Hyperoplus lanceolatus,Great Sandeel,2014,LC,NA,LC,0,2017-3
18158219,Alepes djedaba,Shrimp Scad,2016,LC,NA,LC,0,2017-3
18158262,Selar boops,Oxeye Scad,2016,LC,NA,LC,0,2017-3
18158331,Selene dorsalis,African Moonfish,2015,LC,NA,LC,0,2017-3
18158359,Seriola carpenteri,Guinean Amberjack,2015,LC,NA,LC,0,2017-3
18158445,Platyberyx opalescens,NA,2015,LC,NA,LC,0,2017-3
18158583,Nesiarchus nasutus,Black Gemfish,2015,LC,NA,LC,0,2017-3
18159126,Buenia jeffreysii,Jeffrey's Goby,2014,LC,NA,LC,0,2017-3
18159556,Gobius gasteveni,Steven's Goby,2014,LC,NA,LC,0,2017-3
18159817,Gobiusculus flavescens,Two-spotted Goby,2014,LC,NA,LC,0,2017-3
18159823,Lebetus scorpioides,Diminutive Goby,2014,LC,NA,LC,0,2017-3
18160428,Lesueurigobius sanzi,Sanzo's Goby,2015,LC,NA,LC,0,2017-3
18160456,Ponticola cephalargoides,Pinchuk's Goby,2014,LC,NA,LC,0,2017-3
18160468,Ponticola platyrostris,Flatsnout Goby,2014,LC,NA,LC,0,2017-3
18160573,Pomatoschistus lozanoi,Lozano's Goby,2014,LC,NA,LC,0,2017-3
18161514,Vanneaugobius pruvoti,Ratan goby,2014,LC,NA,LC,0,2017-3
18177478,Pseudupeneus prayensis,West African Goatfish,2015,VU,A2ad,VU,0.4,2017-3
18177499,Upeneus moluccensis,Goldband Goatfish,2016,LC,NA,LC,0,2017-3
18180983,Pachycara bulbiceps,NA,2015,LC,NA,LC,0,2017-3
18180998,Pachycara crassiceps,NA,2015,LC,NA,LC,0,2017-3
18214503,Arnoglossus grohmanni,NA,2014,DD,NA,DD,NA,2017-3
18214519,Bothus pantherinus,Leopard Flounder,2016,LC,NA,LC,0,2017-3
18214863,Limanda limanda,Common Dab,2014,LC,NA,LC,0,2017-3
18227064,Phrynorhombus norvegicus,Norwegian Topknot,2014,LC,NA,LC,0,2017-3
18227109,Cyema atrum,Bobtail Eel,2015,LC,NA,LC,0,2017-3
18227119,Eurypharynx pelecanoides,Pelican Eel,2015,LC,NA,LC,0,2017-3
18227123,Saccopharynx ampullaceus,Gulper,2015,LC,NA,LC,0,2017-3
18227168,Agonus cataphractus,Hooknose,2014,LC,NA,LC,0,2017-3
18237151,Micrenophrys lilljeborgii,Norway Bullhead,2014,LC,NA,LC,0,2017-3
18237502,Careproctus aciculipunctatus,NA,2014,DD,NA,DD,NA,2017-3
18237516,Careproctus merretti,Merret's Snailfish,2014,DD,NA,DD,NA,2017-3
18237707,Liparis montagui,Montagu's Sea Snail,2014,LC,NA,LC,0,2017-3
18237712,Paraliparis abyssorum,NA,2014,DD,NA,DD,NA,2017-3
18237739,Paraliparis bipolaris,NA,2014,DD,NA,DD,NA,2017-3
18237772,Paraliparis hystrix,NA,2014,DD,NA,DD,NA,2017-3
18237775,Psednos spirohira,NA,2014,DD,NA,DD,NA,2017-3
18237796,Cottunculus konstantinovi,NA,2014,DD,NA,DD,NA,2017-3
18238049,Scopelogadus beanii,Bean's Bigscale,2015,DD,NA,DD,NA,2017-3
18252612,Cyclothone acclinidens,Bent-tooth Bristlemouth,2015,LC,NA,LC,0,2017-3
18252616,Cyclothone livida,Bristlemouth,2015,LC,NA,LC,0,2017-3
18252619,Cyclothone pallida,Bicolored Bristlemouth,2015,LC,NA,LC,0,2017-3
18252629,Cyclothone pseudopallida,Slender Bristlemouth,2015,LC,NA,LC,0,2017-3
18252702,Diplophos taenia,Pacific Portholefish,2015,LC,NA,LC,0,2017-3
18252718,Gonostoma elongatum,Elongated Bristlemouth Fish,2015,LC,NA,LC,0,2017-3
18252849,Margrethia obtusirostra,Bighead Portholefish,2015,DD,NA,DD,NA,2017-3
18252853,Sigmops bathyphilus,Bristlemouth,2015,LC,NA,LC,0,2017-3
18252952,Vinciguerria nimbaria,Frilled Lighthouse Fish,2015,LC,NA,LC,0,2017-3
18253276,Argyropelecus aculeatus,Lovely Hatchetfish,2015,LC,NA,LC,0,2017-3
18253282,Argyropelecus gigas,Giant Hatchetfish,2015,LC,NA,LC,0,2017-3
18253296,Sternoptyx diaphana,Diaphanous Hatchet Fish,2015,LC,NA,LC,0,2017-3
18253303,Valenciennellus tripunctulatus,Constellationfish,2015,LC,NA,LC,0,2017-3
18256447,Astronesthes gemmifer,Snaggletooth,2015,DD,NA,DD,NA,2017-3
18256458,Bathophilus digitatus,Scaleless Black Dragonfish,2015,LC,NA,LC,0,2017-3
18256490,Bathophilus vaillanti,Scaleless Dragonfish,2015,LC,NA,LC,0,2017-3
18256504,Borostomias abyssorum,NA,2014,DD,NA,DD,NA,2017-3
18256560,Echiostoma barbatum,Threadfin Dragonfish,2015,LC,NA,LC,0,2017-3
18256726,Eustomias braueri,NA,2015,DD,NA,DD,NA,2017-3
18256943,Eustomias obscurus,Scaleless Dragonfish,2015,LC,NA,LC,0,2017-3
18256992,Flagellostomias boureei,Longbarb Dragonfish,2015,LC,NA,LC,0,2017-3
18257189,Grammatostomias flagellibarba,NA,2015,LC,NA,LC,0,2017-3
18257198,Idiacanthus fasciola,Ribbon Sawtail Fish,2015,LC,NA,LC,0,2017-3
18257269,Leptostomias gladiator,Scaleless Dragonfish,2015,LC,NA,LC,0,2017-3
18257303,Melanostomias bartonbeani,Scaleless Black Dragonfish,2015,LC,NA,LC,0,2017-3
18257309,Melanostomias valdiviae,Valdivia Black Dragon Fish,2015,LC,NA,LC,0,2017-3
18257331,Neonesthes capensis,Cape Snaggletooth,2015,LC,NA,LC,0,2017-3
18257417,Pachystomias microdon,NA,2015,LC,NA,LC,0,2017-3
18257501,Rhadinesthes decimus,Slender Snaggletooth,2015,LC,NA,LC,0,2017-3
18257533,Stomias brevibarbatus,NA,2015,LC,NA,LC,0,2017-3
18257655,Stomias longibarbatus,Longbarb Scaly Dragonfish,2015,LC,NA,LC,0,2017-3
18257684,Trigonolampa miriceps,Threelights Dragonfish,2015,LC,NA,LC,0,2017-3
18257696,Grammicolepis brachiusculus,Thorny Tinselfish,2015,LC,NA,LC,0,2017-3
18257762,Spinachia spinachia,Sea Stickleback,2014,LC,NA,LC,0,2017-3
18257780,Fistularia commersonii,Bluespotted Cornetfish,2016,LC,NA,LC,0,2017-3
18258072,Entelurus aequoreus,Snake Pipefish,2014,LC,NA,LC,0,2017-3
18258153,Minyichthys sentus,NA,2014,DD,NA,DD,NA,2017-3
18258202,Nerophis lumbriciformis,Worm Pipefish,2015,LC,NA,LC,0,2017-3
18258249,Syngnathus rostellatus,Nilsson's Pipefish,2014,LC,NA,LC,0,2017-3
