iucn_sid,sciname,dbf,shp,max_depth,kingdom,phylum,class,order,family,taxon
18155920,Opisthoproctus soleatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,opisthoproctidae,osmeriformes
60483211,Rhynchohyalus natalensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,opisthoproctidae,osmeriformes
21101322,Winteria telescopa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,opisthoproctidae,osmeriformes
18155933,Barbantus curvifrons,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
60469249,Barbantus elongatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
18155939,Holtbyrnia anomala,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
21103888,Holtbyrnia cyanocephala,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
21104612,Holtbyrnia innesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
18155943,Holtbyrnia macrops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
57453720,Maulisia argipalla,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
18155946,Maulisia mauli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
21108245,Maulisia microlepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
60479648,Mentodus facilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
60480024,Mentodus longirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
60480620,Mentodus mesalirus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
60480946,Mentodus perforatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
60481184,Mentodus rostratus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
18155949,Normichthys operosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
190217,Platytroctes apus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
18155952,Sagamichthys schnakenbecki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
190147,Searsia koefoedi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,osmeriformes,platytroctidae,osmeriformes
13462250,Guentherus altivela,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Ateleopodiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Ateleopodiformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,ateleopodiformes,ateleopodidae,ateleopodiformes
13462325,Ijimaia loppei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Ateleopodiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Ateleopodiformes.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,ateleopodiformes,ateleopodidae,ateleopodiformes
184045,Atherinella argentea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
16410245,Atherinella blackburni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
16411567,Atherinella brasiliensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
184040,Atherinella crystallina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
184007,Atherinella eriarcha,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183837,Atherinella guatemalensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
16417341,Atherinella milleri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183733,Atherinella nepenthe,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183455,Atherinella nesiotes,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183266,Atherinella nocturna,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183286,Atherinella pachylepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183216,Atherinella panamensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
154737,Atherinella serrivomer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183568,Atherinella starksi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183957,Atherinops affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183827,Atherinopsis californiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183457,Colpichthys hubbsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183357,Colpichthys regis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183267,Leuresthes sardina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183556,Melanorhinus cyanellus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
190241,Melanorhinus microps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
16441303,Membras analis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
16441433,Membras argentea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
183772,Membras gilberti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
154767,Membras martinica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
191191,Menidia beryllina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
47140142,Menidia clarkhubbsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
16441575,Menidia menidia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
155207,Menidia peninsulae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinopsidae,atheriniformes
2352,Atherina boyeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
13462411,Atherina lopeziana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
194991,Atherina presbyter,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
95569528,Atherinomorus duodecimalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
155153,Atherion elymus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
180131,Hypoatherina crenolepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
16441120,Hypoatherina harringtonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
154744,Kestratherina brevirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,atheriniformes,atherinidae,atheriniformes
