iucn_sid,sciname
132897,Porites eridani
132938,Porites evermanni
133286,Porites excavata
133561,Porites flavus
133504,Porites furcata
133445,Porites harrisoni
133430,Porites heronensis
133486,Porites horizontalata
133546,Porites latistella
133023,Porites lichen
133216,Porites lobata
133082,Porites lutea
133249,Porites mayeri
133640,Porites monticulosa
133105,Porites murrayensis
133270,Porites myrmidonensis
133358,Porites napopora
133211,Porites negrosensis
133038,Porites nigrescens
132889,Porites nodifera
133399,Porites okinawensis
133301,Porites ornata
133549,Porites panamensis
133395,Porites porites
133370,Porites profundus
133574,Porites pukoensis
133568,Porites rugosa
133492,Porites rus
133118,Porites sillimaniana
133613,Porites solida
133645,Porites somaliensis
133329,Porites stephensoni
133625,Porites studeri
133512,Porites sverdrupi
133296,Porites tuberculosa
133016,Porites vaughani
133540,Poritipora paliformis
133346,Psammocora albopicta
133208,Psammocora contigua
133275,Psammocora decussata
133043,Psammocora digitata
133589,Psammocora explanulata
133406,Psammocora haimeana
132989,Psammocora interstinctus
133094,Psammocora nierstraszi
133353,Psammocora obtusangula
133570,Psammocora profundacella
133514,Psammocora ramosa
132860,Psammocora stellata
133502,Psammocora superficialis
133676,Psammocora vaughani
133328,Psammocora verrilli
63582,Pseudocyathoceras avis
133585,Pseudosiderastrea tayami
133587,Sandalolitha dentata
133693,Sandalolitha robusta
133473,Scapophyllia cylindrica
133596,Schizoculina africana
133141,Schizoculina fissipara
133566,Scolymia australis
133053,Scolymia cubensis
132874,Scolymia lacera
133157,Scolymia vitiensis
133605,Scolymia wellsi
133526,Seriatopora aculeata
133028,Seriatopora caliendrum
133435,Seriatopora dendritica
133614,Seriatopora guttatus
133390,Seriatopora hystrix
133002,Seriatopora stellata
133121,Siderastrea glynni
133027,Siderastrea radians
133590,Siderastrea savignyana
133389,Siderastrea siderea
132915,Siderastrea stellata
133004,Simplastrea vesicularis
133657,Solenastrea bournoni
133425,Solenastrea hyades
133521,Stephanocoenia intersepta
133364,Stylaraea punctata
133548,Stylocoeniella armata
133145,Stylocoeniella cocosensis
133049,Stylocoeniella guentheri
133221,Stylocoeniella muscosus
133234,Stylophora danae
133659,Stylophora kuehlmanni
132943,Stylophora madagascarensis
133169,Stylophora mamillata
133685,Stylophora pistillata
133530,Stylophora subseriata
133251,Stylophora wellsi
133474,Symphyllia agaricia
132962,Symphyllia erythraea
133126,Symphyllia hassi
132900,Symphyllia radians
133606,Symphyllia recta
133127,Symphyllia valenciennesii
133340,Symphyllia wilsoni
133260,Trachyphyllia geoffroyi
132957,Turbinaria bifrons
133039,Turbinaria conspicua
133146,Turbinaria frondens
133235,Turbinaria heronensis
132916,Turbinaria irregularis
133633,Turbinaria mesenterina
133177,Turbinaria patula
133498,Turbinaria peltata
132985,Turbinaria radicalis
133697,Turbinaria reniformis
133403,Turbinaria stellulata
132993,Zoopilus echinatus
61425,Archaius tigris
42678970,Bradypodion atromontanum
172551,Bradypodion caeruleogula
176290,Bradypodion caffer
42679109,Bradypodion damaranum
176291,Bradypodion dracomontanum
42679297,Bradypodion gutturale
42680235,Bradypodion kentanicum
42681112,Bradypodion melanocephalum
3009,Bradypodion nemorale
42683297,Bradypodion ngomeense
42683369,Bradypodion occidentale
42683517,Bradypodion pumilum
3012,Bradypodion setaroi
3023,Bradypodion taeniabronchum
3017,Bradypodion thamnobates
176292,Bradypodion transvaalense
176293,Bradypodion ventrale
172930,Brookesia ambreensis
172752,Brookesia antakarana
176294,Brookesia bekolosy
172912,Brookesia betschi
172878,Brookesia bonsi
42685911,Brookesia brunoi
172947,Brookesia brygooi
42686345,Brookesia confidens
172885,Brookesia decaryi
172808,Brookesia dentata
42686901,Brookesia desperata
172844,Brookesia ebenaui
176295,Brookesia exarmata
176296,Brookesia griveaudi
172748,Brookesia karchei
172790,Brookesia lambertoni
172909,Brookesia lineata
42687009,Brookesia micra
67009871,Brookesia minima
3083,Brookesia perarmata
172795,Brookesia peyrierasi
172777,Brookesia ramanantsoai
176297,Brookesia stumpffi
172741,Brookesia superciliaris
176298,Brookesia therezieni
172944,Brookesia thieli
42687277,Brookesia tristis
176299,Brookesia tuberculata
172858,Brookesia vadoni
176300,Brookesia valerieae
172800,Calumma amber
172916,Calumma ambreense
172850,Calumma andringitraense
176301,Calumma boettgeri
172984,Calumma brevicorne
172840,Calumma capuroni
172886,Calumma crypticum
172836,Calumma cucullatum
176302,Calumma fallax
172798,Calumma furcifer
176303,Calumma gallus
172774,Calumma gastrotaenia
176304,Calumma glawi
172830,Calumma globifer
172778,Calumma guibei
172761,Calumma guillaumeti
172796,Calumma hafahafa
172925,Calumma hilleniusi
172951,Calumma jejy
75976541,Calumma linotum
172923,Calumma malthe
172821,Calumma marojezense
172861,Calumma nasutum
172915,Calumma oshaughnessyi
172896,Calumma parsonii
172737,Calumma peltierorum
176305,Calumma peyrierasi
193482,Calumma tarzan
172760,Calumma tsaratananense
172980,Calumma tsycorne
172928,Calumma vatosoa
172879,Calumma vencesi
42689609,Calumma vohibola
157273,Chamaeleo africanus
172526,Chamaeleo anchietae
199603,Chamaeleo arabicus
176309,Chamaeleo calcaricarens
176306,Chamaeleo calyptratus
157246,Chamaeleo chamaeleon
176308,Chamaeleo dilepis
172536,Chamaeleo gracilis
172542,Chamaeleo laevigatus
176310,Chamaeleo monachus
176311,Chamaeleo namaquensis
172543,Chamaeleo necasi
176312,Chamaeleo senegalensis
172657,Chamaeleo zeylanicus
172962,Furcifer angeli
172887,Furcifer antimena
172934,Furcifer balteatus
172740,Furcifer belalandaensis
172937,Furcifer bifidus
8764,Furcifer campani
176319,Furcifer cephalolepis
8765,Furcifer labordi
42696174,Furcifer lateralis
42695944,Furcifer major
8766,Furcifer minor
172869,Furcifer nicosiai
172866,Furcifer oustaleti
172955,Furcifer pardalis
172950,Furcifer petteri
199758,Furcifer polleni
172758,Furcifer rhinoceratus
193484,Furcifer timoni
176320,Furcifer tuzetae
172749,Furcifer verrucosus
42695980,Furcifer viridis
172736,Furcifer willsii
172578,Kinyongia adolfifriderici
172540,Kinyongia asheorum
172564,Kinyongia boehmei
172554,Kinyongia carpenteri
172569,Kinyongia excubitor
172565,Kinyongia fischeri
42760124,Kinyongia gyrolepis
172538,Kinyongia magomberae
172545,Kinyongia matschiei
172574,Kinyongia multituberculata
75976903,Kinyongia mulyai
172570,Kinyongia oxyrhina
172544,Kinyongia tavetana
172552,Kinyongia tenuis
172537,Kinyongia uluguruensis
172563,Kinyongia uthmoelleri
172533,Kinyongia vanheygeni
172525,Kinyongia vosseleri
172546,Kinyongia xenorhina
42760216,Nadzikambia baylissi
172530,Nadzikambia mlanjensis
172781,Palleon lolontany
172773,Palleon nasus
172524,Rhampholeon acuminatus
172549,Rhampholeon beraduccii
172523,Rhampholeon boulengeri
61366030,Rhampholeon bruessoworum
172568,Rhampholeon chapmanorum
42760243,Rhampholeon gorongosae
75976755,Rhampholeon hattinghi
176321,Rhampholeon marshalli
61364057,Rhampholeon maspictus
172550,Rhampholeon moyeri
172562,Rhampholeon nchisiensis
61365784,Rhampholeon nebulauctor
172532,Rhampholeon platyceps
176322,Rhampholeon spectrum
176323,Rhampholeon spinosus
172529,Rhampholeon temporalis
61365811,Rhampholeon tilburyi
172555,Rhampholeon uluguruensis
42760305,Rhampholeon viridis
172548,Rieppeleon brachyurus
172520,Rieppeleon brevicaudatus
172535,Rieppeleon kerstenii
203820,Trioceros affinis
203821,Trioceros balebicornutus
172556,Trioceros bitaeniatus
203822,Trioceros camerunensis
176307,Trioceros chapini
203823,Trioceros conirostratus
176313,Trioceros cristatus
172541,Trioceros deremensis
172580,Trioceros ellioti
176314,Trioceros feae
172557,Trioceros fuelleborni
172558,Trioceros goetzei
203824,Trioceros hanangensis
203825,Trioceros harennae
176315,Trioceros hoehnelii
176316,Trioceros incornutus
176815,Trioceros ituriensis
172531,Trioceros jacksonii
172573,Trioceros johnstoni
42760615,Trioceros kinangopensis
203826,Trioceros kinetensis
176317,Trioceros laterispinis
172566,Trioceros marsabitensis
172576,Trioceros melleri
176318,Trioceros montium
172560,Trioceros narraioca
172527,Trioceros ntunte
203827,Trioceros nyirit
172579,Trioceros oweni
203828,Trioceros perreti
172572,Trioceros pfefferi
172571,Trioceros quadricornis
172534,Trioceros rudis
172522,Trioceros schoutedeni
172539,Trioceros schubotzi
203829,Trioceros serratus
172561,Trioceros sternfeldi
172521,Trioceros tempeli
172547,Trioceros werneri
172553,Trioceros wiedersheimi
132814,Aethaloperca rogaa
132764,Alphestes afer
132754,Alphestes immaculatus
132809,Alphestes multiguttatus
132787,Anyperodon leucogrammicus
132782,Cephalopholis aitha
132781,Cephalopholis argus
132725,Cephalopholis aurantia
39773,Cephalopholis boenak
132761,Cephalopholis cruentata
132808,Cephalopholis cyanostigma
132743,Cephalopholis formosa
132806,Cephalopholis fulva
132759,Cephalopholis hemistiktos
132791,Cephalopholis igarashiensis
132737,Cephalopholis leopardus
132789,Cephalopholis microprion
132732,Cephalopholis miniata
132742,Cephalopholis nigri
132786,Cephalopholis nigripinnis
132779,Cephalopholis oligosticta
132733,Cephalopholis panamensis
132805,Cephalopholis polleni
132803,Cephalopholis polyspila
132741,Cephalopholis sexmaculata
132757,Cephalopholis sonnerati
132825,Cephalopholis spiloparaea
132820,Cephalopholis taeniops
132783,Cephalopholis urodeta
39774,Cromileptes altivelis
132767,Dermatolepis dermatolepis
39303,Dermatolepis inermis
44672,Dermatolepis striolata
132819,Epinephelus adscensionis
132722,Epinephelus aeneus
43974,Epinephelus akaara
44677,Epinephelus albomarginatus
132812,Epinephelus amblycephalus
132744,Epinephelus analogus
44678,Epinephelus andersoni
132774,Epinephelus areolatus
61336,Epinephelus awoara
132752,Epinephelus bilobatus
132826,Epinephelus bleekeri
132813,Epinephelus bontoides
135381188,Epinephelus bruneus
132796,Epinephelus caninus
195291,Epinephelus chabaudi
64397,Epinephelus chlorocephalus
118358386,Epinephelus chlorostigma
44686,Epinephelus cifuentesi
44680,Epinephelus cifuentesi Galápagos Islands subpopulation
64398,Epinephelus clippertonensis
132751,Epinephelus coeruleopunctatus
44674,Epinephelus coioides
132763,Epinephelus corallicola
132762,Epinephelus costae
132815,Epinephelus cyanopodus
61337,Epinephelus daemelii
132777,Epinephelus diacanthus
7854,Epinephelus drummondhayi
132824,Epinephelus epistictus
132785,Epinephelus erythrurus
132769,Epinephelus fasciatomaculosus
132817,Epinephelus fasciatus
132760,Epinephelus faveatus
132726,Epinephelus flavocaeruleus
44673,Epinephelus fuscoguttatus
64401,Epinephelus gabriellae
118358912,Epinephelus geoffroyi
132765,Epinephelus goreensis
132770,Epinephelus guttatus
132798,Epinephelus heniochus
132778,Epinephelus hexagonatus
132829,Epinephelus howlandi
64402,Epinephelus indistinctus
44676,Epinephelus irroratus
195409,Epinephelus itajara
118360435,Epinephelus kupangensis
132750,Epinephelus labriformis
7858,Epinephelus lanceolatus
132735,Epinephelus latifasciatus
64403,Epinephelus lebretonianus
132748,Epinephelus longispinis
132766,Epinephelus macrospilos
132723,Epinephelus maculatus
132784,Epinephelus magniscuttis
61338,Epinephelus malabaricus
7859,Epinephelus marginatus
132746,Epinephelus melanostigma
132788,Epinephelus merra
132756,Epinephelus miliaris
118360643,Epinephelus moara
44681,Epinephelus morio
132745,Epinephelus morrhua
132740,Epinephelus multinotatus
132804,Epinephelus ongus
132802,Epinephelus poecilonotus
132753,Epinephelus polylepis
61339,Epinephelus polyphekadion
132792,Epinephelus polystigma
132797,Epinephelus posteli
195292,Epinephelus quinquefasciatus
132799,Epinephelus quoyanus
132755,Epinephelus radiatus
132794,Epinephelus retouti
132736,Epinephelus rivulatus
132780,Epinephelus sexfasciatus
132731,Epinephelus socialis
132747,Epinephelus spilotoceps
132749,Epinephelus stictus
132793,Epinephelus stoliczkae
7862,Epinephelus striatus
64405,Epinephelus suborbitalis
132728,Epinephelus summana
132758,Epinephelus tauvina
64406,Epinephelus timorensis
132821,Epinephelus trimaculatus
132768,Epinephelus trophis
64407,Epinephelus tuamotuensis
132773,Epinephelus tukula
64408,Epinephelus undulatostriatus
132739,Epinephelus undulosus
132771,Gonioplectrus hispanus
132800,Gracila albomarginata
132730,Hyporthodus acanthistius
64399,Hyporthodus darwinensis
132795,Hyporthodus ergastularius
7855,Hyporthodus exsul
64400,Hyporthodus flavolimbatus
132828,Hyporthodus haifensis
132827,Hyporthodus mystacinus
7860,Hyporthodus nigritus
132734,Hyporthodus niphobles
7861,Hyporthodus niveatus
132772,Hyporthodus octofasciatus
64404,Hyporthodus perplexus
44675,Hyporthodus quernus
132807,Hyporthodus septemfasciatus
132830,Mycteroperca acutirostris
132724,Mycteroperca bonaci
14048,Mycteroperca cidi
64409,Mycteroperca fusca
64410,Mycteroperca interstitialis
14049,Mycteroperca jordani
14050,Mycteroperca microlepis
14051,Mycteroperca olfax
132729,Mycteroperca phenax
14052,Mycteroperca prionura
14053,Mycteroperca rosacea
14054,Mycteroperca rubra
44682,Mycteroperca tigris
44683,Mycteroperca venenosa
132811,Mycteroperca xenarcha
132822,Paranthias colonus
132727,Paranthias furcifer
64411,Plectropomus areolatus
64412,Plectropomus laevis
44684,Plectropomus leopardus
132818,Plectropomus maculatus
118360372,Plectropomus marisrubri
132776,Plectropomus oligacanthus
118359431,Plectropomus pessuliferus
132801,Plectropomus punctatus
132816,Saloptia powelli
132790,Triso dermopterus
132810,Variola albimarginata
132738,Variola louti
176764,Acrochordus arafurae
176769,Acrochordus granulatus
176718,Acrochordus javanicus
176770,Aipysurus apraefrontalis
176748,Aipysurus duboisii
176757,Aipysurus eydouxii
176714,Aipysurus foliosquama
176763,Aipysurus fuscus
176704,Aipysurus laevis
176760,Aipysurus tenuis
176338,Anoplohydrus aemulans
176672,Bitia hydroides
176689,Brachyorrhos albus
176701,Calamophis jobiensis
176678,Cantoria violacea
176703,Cerberus australis
169827,Cerberus microlepis
176680,Cerberus rynchops
176702,Dieurostus dussumieri
176691,Djokoiskandarus annulata
176720,Emydocephalus annulatus
176706,Emydocephalus ijimae
176695,Enhydris albomaculata
176668,Enhydris alternans
176683,Enhydris bennettii
176692,Enhydris bocourti
176675,Enhydris chanardi
176674,Enhydris chinensis
176685,Enhydris doriae
176687,Enhydris enhydris
176679,Enhydris gyii
176673,Enhydris indica
176700,Enhydris innominata
176684,Enhydris jagorii
176669,Enhydris longicauda
176667,Enhydris maculosa
176696,Enhydris matannensis
176690,Enhydris pahangensis
176671,Enhydris pakistanica
176699,Enhydris plumbea
176681,Enhydris punctata
176698,Enhydris sieboldii
176693,Enhydris subtaeniata
176686,Enhydris vorisi
176755,Ephalophis greyae
176697,Erpeton tentaculatum
176694,Fordonia leucobalia
176670,Gerarda prevostiana
176688,Heurnia ventromaculata
176682,Homalopsis buccata
176666,Homalopsis nigroventralis
176766,Hydrelaps darwiniensis
176735,Hydrophis atriceps
176751,Hydrophis belcheri
176728,Hydrophis bituberculatus
176709,Hydrophis brookii
176715,Hydrophis caerulescens
176713,Hydrophis cantoris
176743,Hydrophis coggeri
176746,Hydrophis curtus
176726,Hydrophis cyanocinctus
176730,Hydrophis czeblukovi
176734,Hydrophis elegans
176744,Hydrophis fasciatus
176765,Hydrophis gracilis
176732,Hydrophis inornatus
176761,Hydrophis kingii
176753,Hydrophis klossi
176758,Hydrophis laboutei
176754,Hydrophis lamberti
176741,Hydrophis lapemoides
176745,Hydrophis macdowelli
176729,Hydrophis major
176724,Hydrophis mamillaris
176762,Hydrophis melanocephalus
176759,Hydrophis melanosoma
176722,Hydrophis nigrocinctus
176752,Hydrophis obscurus
176727,Hydrophis ocellatus
176737,Hydrophis ornatus
176707,Hydrophis pachycercos
176712,Hydrophis pacificus
176749,Hydrophis parviceps
176756,Hydrophis peronii
176738,Hydrophis platurus
176719,Hydrophis schistosus
176747,Hydrophis semperi
176710,Hydrophis sibauensis
176717,Hydrophis spiralis
176708,Hydrophis stokesii
176733,Hydrophis stricticollis
176723,Hydrophis torquatus
176711,Hydrophis viperinus
176768,Hydrophis vorisi
176773,Hydrophis walli
176716,Hydrophis zweifeli
176767,Kerilia jerdoni
176731,Kolpophis annandalei
176750,Laticauda colubrina
11369,Laticauda crockeri
176736,Laticauda frontalis
176739,Laticauda guineai
176771,Laticauda laticaudata
176725,Laticauda saintgironsi
176740,Laticauda schistorhynchus
176721,Laticauda semifasciata
176677,Myron richardsonii
176772,Parahydrophis mertoni
176676,Pseudoferania polylepis
176742,Thalassophis anomalus
193747,Amblyrhynchotes honckenii
193599,Arothron caeruleopunctatus
193613,Arothron carduus
193722,Arothron diadematus
193822,Arothron firmamentum
193699,Arothron hispidus
193805,Arothron immaculatus
193786,Arothron inconditus
193746,Arothron leopardus
193607,Arothron manilensis
193671,Arothron mappa
193662,Arothron meleagris
193804,Arothron nigropunctatus
