shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth,comp_assessed
183399,183399,Dactyloscopus metoecus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183400,183400,Acanthemblemaria balanorum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183360,183360,Labrisomus jenkinsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183366,183366,Malacoctenus zonifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183371,183371,Starksia posthon,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183420,183420,Malacoctenus ebisui,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183373,183373,Hypsoblennius proteus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183425,183425,Hypsoblennius brevipinnis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183427,183427,Lepidonectes bimaculatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183393,183393,Gillellus chathamensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183396,183396,Heteristius cinctus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183408,183408,Enneanectes reticulatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183469,183469,Starksia cremnobates,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183474,183474,Dactyloscopus minutus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183479,183479,Protemblemaria bicirrus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183480,183480,Dactyloscopus fimbriatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183482,183482,Dactyloscopus lacteus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183525,183525,Acanthemblemaria mangognatha,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183535,183535,Mccoskerichthys sandae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183541,183541,Dactyloscopus lunaticus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183544,183544,Dactyloscopus amnis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183583,183583,Acanthemblemaria atrata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183611,183611,Hypsoblennius gentilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183612,183612,Axoclinus rubinoffi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183615,183615,Myxodagnus opercularis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183626,183626,Stathmonotus lugubris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183628,183628,Emblemaria piratica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183629,183629,Acanthemblemaria exilispinus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183630,183630,Paraclinus stephensi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183654,183654,Paraclinus tanygnathus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183655,183655,Malacoctenus hubbsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183644,183644,Cryptotrema seftoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183725,183725,Scartichthys variolatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183727,183727,Xenomedea rhodopyga,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183728,183728,Malacoctenus costaricanus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183730,183730,Starksia spinipenis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183732,183732,Protemblemaria perla,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183788,183788,Paraclinus mexicanus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183794,183794,Platygillellus rubellulus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183804,183804,Starksia fulva,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183838,183838,Gillellus searcheri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183840,183840,Labrisomus xanti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183841,183841,Acanthemblemaria hancocki,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183845,183845,Gillellus arenicola,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183851,183851,Coralliozetus rosenblatti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183853,183853,Starksia galapagensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183854,183854,Labrisomus multiporosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183855,183855,Axoclinus cocoensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183865,183865,Ekemblemaria lira,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183867,183867,Dactyloscopus byersi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183873,183873,Acanthemblemaria castroi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183896,183896,Paraclinus walkeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183907,183907,Parahypsos piersoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183909,183909,Scartichthys crapulatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
183949,183949,Paraclinus ditrichus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184001,184001,Labrisomus socorroensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184004,184004,Chaenopsis schmitti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184009,184009,Axoclinus lucillae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184012,184012,Gillellus semicinctus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184014,184014,Coralliozetus boehlkei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184020,184020,Emblemaria walkeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184022,184022,Hypsoblennius caulopus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184031,184031,Myxodagnus macrognathus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
184048,184048,Starksia lepidogaster,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185126,185126,Blennius ocellaris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185129,185129,Ophioblennius atlanticus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185130,185130,Neoclinus chihiroe,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185131,185131,Spaniblennius riodourensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,unknown,TRUE
185132,185132,Neoclinus nudus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185133,185133,Neoclinus blanchardi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185134,185134,Myxodagnus walkeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185144,185144,Scartella springeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185178,185178,Bathyblennius antholops,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185179,185179,Emblemariopsis diaphana,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,unknown,TRUE
185180,185180,Lipophrys pholis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185181,185181,Parablennius incognitus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185183,185183,Blennius normani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185145,185145,Parablennius verryckeni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185146,185146,Tripterygion delaisi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185147,185147,Scartella poiti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185148,185148,Labrisomus cricota,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185149,185149,Hypleurochilus fissicornis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185150,185150,Neoclinus lacunicola,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185151,185151,Microlipophrys caboverdensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185152,185152,Lupinoblennius paivai,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185161,185161,Labrisomus fernandezianus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185162,185162,Parablennius ruber,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185163,185163,Scartella nuchifilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185164,185164,Auchenionchus microcirrhis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185165,185165,Coryphoblennius galerita,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185166,185166,Scartella caboverdiana,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185167,185167,Neoclinus toshimaensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185168,185168,Aidablennius sphynx,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185169,185169,Paraclinus arcanus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185171,185171,Neoclinus stephensae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185172,185172,Emblemaria australis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185173,185173,Auchenionchus variolosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185174,185174,Alloclinus holderi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185175,185175,Salaria pavo,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
185176,185176,Entomacrodus vomerinus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
185177,185177,Spaniblennius clandestinus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,unknown,TRUE
189744,189744,Clinus arborescens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
189746,189746,Enneapterygius hsiojenae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
189747,189747,Enneapterygius leucopunctatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
189748,189748,Enneapterygius pallidus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
189750,189750,Helcogramma ascensionis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
189752,189752,Ruanoho whero,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
189810,189810,Clinus ornatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
191828,191828,Lupinoblennius nicholsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
18263684,18263684,Petroscirtes ancylodon,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194087,194087,Emblemariopsis carib,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,unknown,TRUE
194851,194851,Microlipophrys adriaticus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194853,194853,Microlipophrys dalmatinus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194854,194854,Microlipophrys nigriceps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194855,194855,Parablennius rouxi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194856,194856,Salaria basilisca,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194895,194895,Tripterygion melanurum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194896,194896,Tripterygion tripteronotum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 20 m,TRUE
194905,194905,Starksia atlantica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194906,194906,Starksia sangreyae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194907,194907,Starksia springeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194908,194908,Starksia lepicoelia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194909,194909,Starksia weigti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194910,194910,Starksia williamsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194911,194911,Starksia robertsoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194912,194912,Starksia sluiteri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
194913,194913,Starksia greenfieldi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,unknown,TRUE
194914,194914,Starksia langi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
21132053,21132053,Labrisomus nuchipinnis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
198774,198774,Parablennius pilicornis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
196307,196307,Meiacanthus anema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
196308,196308,Omobranchus ferox,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
196310,196310,Omox biporos,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
196686,196686,Chasmodes longimaxilla,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
196687,196687,Hypleurochilus caudovittatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
196688,196688,Hypleurochilus multifilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
198632,198632,Scartella cristata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
199651,199651,Cirripectes heemstraorum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104160,46104160,Dactyloscopus moorei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104208,46104208,Gobioclinus bucciferus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104173,46104173,Gillellus uranidea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46079290,46079290,Antennablennius simonyi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46079816,46079816,Istiblennius pox,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46079840,46079840,Istiblennius spilotus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
48342529,48342529,Omobranchus verticalis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104789,46104789,Paraclinus nigripinnis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46079868,46079868,Mimoblennius cirrosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46079873,46079873,Omobranchus mekranensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104071,46104071,Hypsoblennius invemar,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104074,46104074,Hypsoblennius ionthas,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104090,46104090,Ophioblennius macclurei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
46104150,46104150,Stathmonotus hemphillii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/COMBTOOTHBLENNIES.dbf,< 200 m,TRUE
