loiczid,n_spp,mean_risk,var_risk,log_mean_risk
66538,4,0,0,NA
66539,4,0,0,NA
66540,4,0,0,NA
66541,4,0,0,NA
66542,8,0,0,NA
66543,15,0.02666666666666667,0.010666666666666668,-3.624340932976365
66544,8,0,0,NA
66545,8,0,0,NA
66546,4,0,0,NA
66547,4,0,0,NA
66548,4,0,0,NA
66549,4,0,0,NA
66550,3,0,0,NA
66551,4,0,0,NA
66552,4,0,0,NA
66553,7,0,0,NA
66554,4,0,0,NA
66555,19,0.021052631578947368,0.008421052631578947,-3.8607297110405954
66556,24,0.016666666666666666,0.006666666666666665,-4.0943445622221
66557,5,0,0,NA
66558,4,0,0,NA
66559,2,0,0,NA
66560,2,0,0,NA
66561,2,0,0,NA
66562,2,0,0,NA
66563,2,0,0,NA
66564,2,0,0,NA
66565,3,0,0,NA
66566,2,0,0,NA
66567,2,0,0,NA
66568,2,0,0,NA
66569,2,0,0,NA
66570,2,0,0,NA
66571,2,0,0,NA
66572,2,0,0,NA
66573,2,0,0,NA
66574,2,0,0,NA
66575,2,0,0,NA
66576,2,0,0,NA
66577,2,0,0,NA
66578,2,0,0,NA
66579,2,0,0,NA
66580,4,0,0,NA
66581,23,0.017391304347826087,0.006956521739130433,-4.051784947803305
66582,68,0.10588235294117647,0.03638279192273925,-2.245426679154097
66583,72,0.14166666666666666,0.050070422535211274,-1.9542783987258299
66584,127,0.10551181102362205,0.04369953755780528,-2.2489323795017255
66585,123,0.11056910569105692,0.04537918166066903,-2.202114562630411
66586,123,0.11056910569105692,0.045379181660669024,-2.202114562630411
66587,131,0.10534351145038168,0.042663534938344176,-2.2505287310379924
66588,133,0.1037593984962406,0.0421827295511506,-2.2656805360585945
66589,131,0.09923664122137404,0.038999412800939534,-2.310247965739615
66590,132,0.10454545454545455,0.042421929215822336,-2.258133330423212
66591,127,0.09763779527559055,0.03674040744906891,-2.3264906138476
66592,96,0.1125,0.03857894736842106,-2.184802057337662
66593,142,0.0971830985915493,0.03786434921586258,-2.3311584654381017
66594,139,0.0920863309352518,0.03493692002919408,-2.38502876220512
66595,112,0.11785714285714285,0.04436293436293437,-2.1382820417027695
66596,76,0.1368421052631579,0.04822456140350873,-1.988927534139004
66597,126,0.10793650793650794,0.04137650793650798,-2.2262121142094715
66598,105,0.10857142857142857,0.04309890109890113,-2.2203469947570738
66608,60,0.11,0.046677966101694945,-2.2072749131897207
66609,60,0.10333333333333333,0.04541242937853103,-2.2697952701710546
66614,95,0.08421052631578947,0.0353863381858903,-2.474435349920705
66615,101,0.08316831683168317,0.03781386138613856,-2.4868888109919913
66616,103,0.08155339805825243,0.037205406434418456,-2.506497282380368
66617,105,0.08571428571428572,0.039120879120879165,-2.456735772821304
66618,14,0.04285714285714286,0.025714285714285714,-3.1498829533812494
66619,31,0.12258064516129033,0.052473118279569915,-2.098986137752806
66620,75,0.096,0.0425513513513513,-2.3434070875143007
66621,106,0.09433962264150944,0.044348607367475305,-2.3608540011180215
66626,57,0.052631578947368425,0.02360902255639097,-2.9444389791664403
66627,77,0.09090909090909091,0.0395215311004785,-2.3978952727983707
66628,92,0.09782608695652174,0.04351170568561871,-2.324563999712821
66629,33,0.1575757575757576,0.059393939393939416,-1.8478489358790984
66630,74,0.07837837837837838,0.037060348019252114,-2.546207175651796
66631,69,0.06666666666666667,0.033725490196078456,-2.70805020110221
66632,89,0.08314606741573034,0.04255362614913181,-2.487156369522016
66633,49,0.05306122448979592,0.03129251700680271,-2.9363088530831902
66634,18,0.03333333333333333,0.010588235294117654,-3.4011973816621555
66658,30,0.12666666666666668,0.07857471264367813,-2.0661963149298153
66659,9,0.17777777777777778,0.12444444444444444,-1.7272209480904839
66660,31,0.12258064516129033,0.07647311827956983,-2.098986137752806
66661,9,0.17777777777777778,0.12444444444444444,-1.7272209480904839
66662,1,0,NA,NA
66679,32,0.11875000000000001,0.07447580645161295,-2.1307348360673863
66680,32,0.11875000000000001,0.07447580645161295,-2.1307348360673863
66871,42,0.09047619047619047,0.03356562137049942,-2.402668551551028
66872,35,0.10857142857142857,0.03845378151260503,-2.2203469947570738
66873,9,0.15555555555555556,0.057777777777777775,-1.8607523407150064
66874,5,0.2,0.08000000000000002,-1.6094379124341003
66875,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
66876,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
66877,4,0.25,0.09000000000000001,-1.3862943611198906
66878,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
66879,4,0.25,0.09000000000000001,-1.3862943611198906
66880,10,0.2,0.0711111111111111,-1.6094379124341003
66881,16,0.1625,0.06516666666666666,-1.817077277212345
66882,27,0.14814814814814814,0.057207977207977205,-1.9095425048844386
66883,54,0.08888888888888889,0.034213836477987425,-2.4203681286504293
66884,43,0.10232558139534884,0.038803986710963474,-2.279595574769347
66889,29,0.13793103448275862,0.05458128078817733,-1.9810014688665833
66890,49,0.11836734693877551,0.04486394557823134,-2.133962380558253
66891,63,0.10793650793650794,0.04493599590373789,-2.2262121142094715
66892,68,0.10588235294117647,0.04354697102721684,-2.245426679154097
66893,67,0.09850746268656717,0.03802804161013118,-2.317622970358586
66894,63,0.09841269841269841,0.03854582693292367,-2.318585434340487
66895,56,0.11071428571428571,0.04206493506493504,-2.2008023986841034
66896,17,0.09411764705882353,0.045588235294117645,-2.3632097148104805
66897,9,0.17777777777777778,0.07444444444444442,-1.7272209480904839
66898,3,0.19999999999999998,0.12,-1.6094379124341005
66899,3,0.19999999999999998,0.12,-1.6094379124341005
66900,2,0,0,NA
66901,2,0,0,NA
66902,2,0,0,NA
66903,2,0,0,NA
66904,2,0,0,NA
66905,2,0,0,NA
66906,2,0,0,NA
66907,1,0,NA,NA
66908,1,0,NA,NA
66910,1,0,NA,NA
66914,1,0,NA,NA
66915,1,0,NA,NA
66916,1,0,NA,NA
66934,1,0,NA,NA
66935,1,0,NA,NA
66940,1,0.6,NA,-0.5108256237659907
66941,4,0.25,0.09000000000000001,-1.3862943611198906
66942,2,0.3,0.18,-1.2039728043259361
66945,1,0,NA,NA
66947,3,0.26666666666666666,0.09333333333333332,-1.3217558399823195
66948,2,0.1,0.020000000000000004,-2.3025850929940455
66950,1,0.2,NA,-1.6094379124341003
66951,1,0.2,NA,-1.6094379124341003
66953,1,0.2,NA,-1.6094379124341003
66954,1,0.2,NA,-1.6094379124341003
66968,1,0,NA,NA
66969,1,0,NA,NA
66970,1,0,NA,NA
66973,1,0.6,NA,-0.5108256237659907
66991,1,0,NA,NA
66992,1,0,NA,NA
66993,1,0,NA,NA
66994,1,0,NA,NA
66995,1,0,NA,NA
66996,1,0,NA,NA
66997,1,0,NA,NA
66998,3,0,0,NA
66999,1,0,NA,NA
67000,2,0,0,NA
67001,3,0,0,NA
67002,3,0,0,NA
67003,4,0,0,NA
67004,4,0,0,NA
67005,3,0,0,NA
67006,3,0,0,NA
67007,2,0,0,NA
67008,1,0,NA,NA
67009,2,0,0,NA
67010,2,0,0,NA
67011,1,0,NA,NA
67012,2,0,0,NA
67013,3,0,0,NA
67014,3,0,0,NA
67015,3,0,0,NA
67016,4,0.15,0.08999999999999998,-1.8971199848858813
67017,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67018,2,0,0,NA
67019,2,0,0,NA
67020,3,0,0,NA
67021,2,0,0,NA
67022,2,0,0,NA
67023,1,0,NA,NA
67024,1,0,NA,NA
67025,1,0,NA,NA
67026,2,0,0,NA
67027,2,0,0,NA
67028,4,0.15,0.08999999999999998,-1.8971199848858813
67029,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67030,4,0.15,0.08999999999999998,-1.8971199848858813
67031,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67032,4,0.15,0.08999999999999998,-1.8971199848858813
67033,4,0.15,0.08999999999999998,-1.8971199848858813
67034,4,0.15,0.08999999999999998,-1.8971199848858813
67035,4,0.15,0.08999999999999998,-1.8971199848858813
67036,4,0.15,0.08999999999999998,-1.8971199848858813
67037,4,0.15,0.08999999999999998,-1.8971199848858813
67038,4,0.15,0.08999999999999998,-1.8971199848858813
67039,4,0.15,0.08999999999999998,-1.8971199848858813
67040,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67041,4,0.15,0.08999999999999998,-1.8971199848858813
67042,4,0.15,0.08999999999999998,-1.8971199848858813
67043,4,0.15,0.08999999999999998,-1.8971199848858813
67044,4,0.15,0.08999999999999998,-1.8971199848858813
67045,4,0.15,0.08999999999999998,-1.8971199848858813
67046,4,0.15,0.08999999999999998,-1.8971199848858813
67047,4,0.15,0.08999999999999998,-1.8971199848858813
67048,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67049,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67050,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67051,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67052,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67053,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67054,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67055,4,0.15,0.08999999999999998,-1.8971199848858813
67056,7,0.14285714285714285,0.06285714285714285,-1.9459101490553135
67057,8,0.125,0.05642857142857143,-2.0794415416798357
67058,9,0.1111111111111111,0.05111111111111111,-2.1972245773362196
67059,9,0.1111111111111111,0.05111111111111111,-2.1972245773362196
67060,9,0.1111111111111111,0.05111111111111111,-2.1972245773362196
67061,10,0.1,0.04666666666666667,-2.3025850929940455
67062,10,0.1,0.04666666666666667,-2.3025850929940455
67063,11,0.09090909090909091,0.0429090909090909,-2.3978952727983707
67064,11,0.09090909090909091,0.0429090909090909,-2.3978952727983707
67065,14,0.07142857142857142,0.03450549450549451,-2.639057329615259
67066,13,0.07692307692307693,0.03692307692307691,-2.5649493574615367
67067,15,0.06666666666666667,0.03238095238095238,-2.70805020110221
67068,13,0.07692307692307693,0.03692307692307691,-2.5649493574615367
67069,12,0.08333333333333333,0.039696969696969696,-2.4849066497880004
67070,24,0.06666666666666667,0.033623188405797096,-2.70805020110221
67071,58,0.07931034482758621,0.035003024803387815,-2.53438670705137
67072,95,0.07157894736842105,0.030566629339305675,-2.6369542794184797
67179,65,0.12,0.04099999999999999,-2.120263536200091
67180,56,0.11785714285714285,0.03749350649350648,-2.1382820417027695
67181,36,0.17777777777777778,0.05892063492063493,-1.7272209480904839
67182,37,0.17297297297297298,0.0581381381381381,-1.7546199222785983
67183,38,0.1736842105263158,0.05658605974395446,-1.750516510694006
67184,38,0.1736842105263158,0.056586059743954475,-1.750516510694006
67185,28,0.19285714285714287,0.06365079365079364,-1.6458055566049752
67186,28,0.19285714285714287,0.06365079365079364,-1.6458055566049752
67187,41,0.17073170731707318,0.05512195121951217,-1.7676619176489945
67188,47,0.17872340425531916,0.05605920444033301,-1.7219158958607905
67189,72,0.13333333333333333,0.04507042253521126,-2.0149030205422647
67190,70,0.13142857142857142,0.04276604554865428,-2.0292917579943643
67191,42,0.17142857142857143,0.057700348432055716,-1.7635885922613588
67192,40,0.165,0.05515384615384617,-1.8018098050815563
67193,45,0.16,0.05563636363636364,-1.8325814637483102
67194,39,0.16923076923076924,0.05587044534412954,-1.7764919970972666
67195,52,0.15,0.05156862745098037,-1.8971199848858813
67196,44,0.15,0.05232558139534882,-1.8971199848858813
67197,51,0.1411764705882353,0.05167058823529409,-1.957744606702316
67198,55,0.13818181818181818,0.05018181818181818,-1.9791849379401856
67199,53,0.13584905660377358,0.05042089985486212,-1.9962108875301123
67200,46,0.14347826086956522,0.05095652173913042,-1.9415717474567151
67201,23,0.08695652173913043,0.04300395256916995,-2.4423470353692043
67202,7,0,0,NA
67203,4,0,0,NA
67204,2,0,0,NA
67205,2,0,0,NA
67206,2,0,0,NA
67207,2,0,0,NA
67208,2,0,0,NA
67209,2,0,0,NA
67210,2,0,0,NA
67211,2,0,0,NA
67212,2,0,0,NA
67213,2,0,0,NA
67214,4,0,0,NA
67215,5,0,0,NA
67216,17,0.08235294117647059,0.040294117647058814,-2.496741107435003
67217,45,0.14222222222222222,0.052040404040404,-1.9503644994046936
67218,48,0.13333333333333333,0.04992907801418438,-2.0149030205422647
67219,54,0.11851851851851852,0.04606568832983925,-2.132686056198648
67220,35,0.14857142857142858,0.05257142857142858,-1.9066894359020319
67221,49,0.13877551020408163,0.05034013605442178,-1.9748976859285656
67222,55,0.1272727272727273,0.046464646464646465,-2.0614230361771577
67223,15,0.04,0.023999999999999997,-3.2188758248682006
67224,4,0,0,NA
67225,2,0,0,NA
67226,2,0,0,NA
67227,2,0,0,NA
67228,1,0,NA,NA
67229,1,0,NA,NA
67230,2,0,0,NA
67231,1,0,NA,NA
67232,1,0,NA,NA
67233,1,0,NA,NA
67234,1,0,NA,NA
67235,1,0,NA,NA
67236,1,0,NA,NA
67237,2,0,0,NA
67238,2,0,0,NA
67239,2,0,0,NA
67240,2,0,0,NA
67241,2,0,0,NA
67242,2,0,0,NA
67243,2,0,0,NA
67244,2,0,0,NA
67245,2,0,0,NA
67246,2,0,0,NA
67247,2,0,0,NA
67248,2,0,0,NA
67249,4,0,0,NA
67250,2,0,0,NA
67251,2,0,0,NA
67252,2,0,0,NA
67253,2,0,0,NA
67254,3,0,0,NA
67255,2,0,0,NA
67256,3,0,0,NA
67257,3,0,0,NA
67258,4,0,0,NA
67259,4,0,0,NA
67260,6,0,0,NA
67261,9,0,0,NA
67262,23,0.017391304347826087,0.006956521739130433,-4.051784947803305
67263,8,0,0,NA
67264,11,0,0,NA
67265,7,0,0,NA
67266,4,0,0,NA
67267,4,0,0,NA
67268,4,0,0,NA
67269,11,0,0,NA
67270,4,0,0,NA
67271,8,0,0,NA
67272,4,0,0,NA
67273,4,0,0,NA
67274,8,0,0,NA
67275,4,0,0,NA
67276,4,0,0,NA
67277,5,0,0,NA
67278,4,0,0,NA
67279,4,0,0,NA
67280,4,0,0,NA
67281,2,0,0,NA
67282,2,0,0,NA
67283,2,0,0,NA
67284,2,0,0,NA
67285,2,0,0,NA
67286,2,0,0,NA
67287,2,0,0,NA
67288,2,0,0,NA
67289,2,0,0,NA
67290,2,0,0,NA
67291,2,0,0,NA
67292,2,0,0,NA
67293,2,0,0,NA
67294,2,0,0,NA
67295,2,0,0,NA
67296,15,0.02666666666666667,0.010666666666666668,-3.624340932976365
67297,18,0.022222222222222223,0.00888888888888889,-3.8066624897703196
67298,4,0,0,NA
67299,4,0,0,NA
67300,4,0,0,NA
67301,60,0.09,0.030406779661016955,-2.4079456086518722
67302,135,0.10814814814814815,0.04284355997788834,-2.2242532497241387
67303,113,0.1168141592920354,0.04766118836915292,-2.1471709891200152
67304,100,0.106,0.04400404040404035,-2.24431618487007
67311,122,0.11475409836065574,0.04556564151199018,-2.164963715117998
67312,105,0.1142857142857143,0.047582417582417644,-2.169053700369523
67313,51,0.06666666666666667,0.028266666666666693,-2.70805020110221
67314,98,0.1142857142857143,0.04536082474226809,-2.169053700369523
67315,97,0.1134020618556701,0.04492268041237122,-2.176815705705012
67316,115,0.11478260869565218,0.04706025934401223,-2.1647152987709246
67317,118,0.11694915254237288,0.04671881790525864,-2.146016032302506
67327,68,0.09705882352941177,0.042379280070237085,-2.332438056143727
67328,68,0.10882352941176471,0.044697102721685734,-2.2180277049659827
67329,54,0.12962962962962962,0.05306778476589797,-2.043073897508961
67330,74,0.11621621621621622,0.04932247315808957,-2.152302889944708
67331,88,0.09318181818181819,0.04225182863113896,-2.373202660207999
67332,94,0.08723404255319149,0.04005033173186909,-2.4391606279997964
67333,101,0.08712871287128714,0.03873267326732676,-2.4403687953570987
67334,101,0.08316831683168317,0.03781386138613856,-2.4868888109919913
67335,19,0.031578947368421054,0.005614035087719297,-3.455264602932431
67336,7,0,0,NA
67337,7,0,0,NA
67338,9,0,0,NA
67339,108,0.08333333333333333,0.0382242990654206,-2.4849066497880004
67340,102,0.07647058823529412,0.03409435061153178,-2.570849079588725
67341,102,0.09803921568627451,0.04573869151621047,-2.3223877202902252
67342,76,0.11578947368421053,0.049347368421052654,-2.15598161880217
67348,76,0.08421052631578947,0.04081403508771932,-2.474435349920705
67349,56,0.10714285714285715,0.049402597402597434,-2.2335922215070942
67350,39,0.1641025641025641,0.0649932523616734,-1.8072636557640203
67351,81,0.10123456790123457,0.047123456790123454,-2.2903150004022312
67352,93,0.1010752688172043,0.04836839644693787,-2.291889803877298
67353,61,0.07213114754098361,0.036043715846994534,-2.629269323249096
67354,63,0.06984126984126984,0.03504352278545824,-2.661530185467317
67355,76,0.06578947368421052,0.03134736842105259,-2.7212954278522306
67356,67,0.05074626865671642,0.0222342831298055,-2.98091718776885
67376,29,0.12413793103448277,0.06689655172413798,-2.0863619845244097
67377,31,0.13548387096774195,0.07836559139784954,-1.9989026791958235
67378,32,0.11875000000000001,0.07447580645161295,-2.1307348360673863
67379,3,0.26666666666666666,0.2133333333333334,-1.3217558399823195
67400,32,0.11875000000000001,0.07447580645161295,-2.1307348360673863
67401,31,0.12258064516129033,0.07647311827956983,-2.098986137752806
67402,31,0.12258064516129033,0.07647311827956983,-2.098986137752806
67403,14,0.04285714285714286,0.013406593406593403,-3.1498829533812494
67584,42,0.11904761904761905,0.04499419279907089,-2.128231705849268
67585,40,0.095,0.034846153846153825,-2.353878387381596
67589,38,0.10526315789473685,0.040512091038406806,-2.251291798606495
67590,40,0.095,0.034846153846153825,-2.353878387381596
67591,36,0.10555555555555556,0.03768253968253971,-2.2485178717237697
67592,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67593,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67594,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67595,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67596,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67597,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67598,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
67599,4,0.25,0.09000000000000001,-1.3862943611198906
67600,7,0.14285714285714285,0.06285714285714285,-1.9459101490553135
67601,45,0.09777777777777778,0.0374949494949495,-2.325057948846104
67602,46,0.07391304347826087,0.029082125603864743,-2.6048659648669794
67603,41,0.0975609756097561,0.03824390243902438,-2.327277705584417
67609,24,0.1,0.03478260869565219,-2.3025850929940455
67610,63,0.11111111111111112,0.04616487455197136,-2.197224577336219
67611,56,0.10357142857142858,0.04071428571428569,-2.2674937731827756
67612,60,0.10333333333333333,0.039988700564971745,-2.2697952701710546
67613,63,0.09841269841269841,0.038545826932923674,-2.318585434340487
67614,61,0.08852459016393442,0.03536612021857921,-2.4244749106030827
67615,13,0.12307692307692307,0.056923076923076917,-2.094945728215801
67616,7,0.14285714285714285,0.06285714285714285,-1.9459101490553135
67617,3,0.19999999999999998,0.12,-1.6094379124341005
67618,2,0,0,NA
67619,2,0,0,NA
67620,2,0,0,NA
67621,2,0,0,NA
67622,3,0.19999999999999998,0.12,-1.6094379124341005
67623,2,0,0,NA
67624,2,0,0,NA
67625,2,0,0,NA
67626,2,0,0,NA
67627,1,0,NA,NA
67628,1,0,NA,NA
67629,1,0,NA,NA
67635,1,0,NA,NA
67636,1,0,NA,NA
67652,1,0,NA,NA
67653,1,0,NA,NA
67654,1,0,NA,NA
67655,1,0,NA,NA
67656,2,0.3,0.18,-1.2039728043259361
67657,1,0,NA,NA
67658,1,0,NA,NA
67660,4,0.15,0.08999999999999998,-1.8971199848858813
67661,2,0.3,0.18,-1.2039728043259361
67662,2,0.3,0.18,-1.2039728043259361
67663,1,0.2,NA,-1.6094379124341003
67664,1,0.2,NA,-1.6094379124341003
67665,1,0.2,NA,-1.6094379124341003
67666,2,0.4,0.07999999999999999,-0.916290731874155
67667,2,0.4,0.07999999999999999,-0.916290731874155
67668,1,0.2,NA,-1.6094379124341003
67669,1,0.2,NA,-1.6094379124341003
67670,1,0.2,NA,-1.6094379124341003
67672,1,0.2,NA,-1.6094379124341003
67674,1,0.2,NA,-1.6094379124341003
67679,1,0.2,NA,-1.6094379124341003
67688,1,0,NA,NA
67689,1,0,NA,NA
67690,1,0,NA,NA
67709,1,0,NA,NA
67710,1,0,NA,NA
67711,1,0,NA,NA
67712,1,0,NA,NA
67713,1,0,NA,NA
67714,1,0,NA,NA
67715,1,0,NA,NA
67716,2,0,0,NA
67717,1,0,NA,NA
67718,1,0,NA,NA
67719,1,0,NA,NA
67720,2,0,0,NA
67721,3,0,0,NA
67722,4,0,0,NA
67723,4,0,0,NA
67724,4,0.15,0.08999999999999998,-1.8971199848858813
67725,2,0,0,NA
67726,1,0,NA,NA
67727,1,0,NA,NA
67728,2,0,0,NA
67729,2,0,0,NA
67730,2,0,0,NA
67731,1,0,NA,NA
67732,2,0,0,NA
67733,3,0,0,NA
67734,2,0,0,NA
67735,2,0,0,NA
67736,2,0,0,NA
67737,1,0,NA,NA
67738,2,0,0,NA
67739,2,0,0,NA
67740,3,0,0,NA
67741,3,0,0,NA
67742,3,0,0,NA
67743,2,0,0,NA
67744,1,0,NA,NA
67745,1,0,NA,NA
67746,4,0.15,0.08999999999999998,-1.8971199848858813
67747,4,0.15,0.08999999999999998,-1.8971199848858813
67748,4,0.15,0.08999999999999998,-1.8971199848858813
67749,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67750,2,0,0,NA
67751,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
67752,4,0.15,0.08999999999999998,-1.8971199848858813
