iucn_sid,sciname,lme_id,cat_score,cat_current,rgns,cat_score_global
135499,Alburnus chalcoides,23,0,LC,europe,0
135499,Alburnus chalcoides,24,0,LC,europe,0
135499,Alburnus chalcoides,25,0,LC,europe,0
135499,Alburnus chalcoides,26,0,LC,europe,0
135499,Alburnus chalcoides,59,0,LC,europe,0
135509,Knipowitschia longecaudata,20,0,LC,europe,0
135509,Knipowitschia longecaudata,21,0,LC,europe,0
135509,Knipowitschia longecaudata,22,0,LC,europe,0
135509,Knipowitschia longecaudata,23,0,LC,europe,0
135509,Knipowitschia longecaudata,24,0,LC,europe,0
135509,Knipowitschia longecaudata,25,0,LC,europe,0
135509,Knipowitschia longecaudata,26,0,LC,europe,0
135509,Knipowitschia longecaudata,59,0,LC,europe,0
135510,Benthophilus stellatus,20,0,LC,europe,0
135510,Benthophilus stellatus,21,0,LC,europe,0
135510,Benthophilus stellatus,22,0,LC,europe,0
135510,Benthophilus stellatus,23,0,LC,europe,0
135510,Benthophilus stellatus,24,0,LC,europe,0
135510,Benthophilus stellatus,25,0,LC,europe,0
135510,Benthophilus stellatus,26,0,LC,europe,0
135510,Benthophilus stellatus,59,0,LC,europe,0
135516,Benthophilus durrelli,20,0,LC,europe,0
135516,Benthophilus durrelli,21,0,LC,europe,0
135516,Benthophilus durrelli,22,0,LC,europe,0
135516,Benthophilus durrelli,23,0,LC,europe,0
135516,Benthophilus durrelli,24,0,LC,europe,0
135516,Benthophilus durrelli,25,0,LC,europe,0
135516,Benthophilus durrelli,26,0,LC,europe,0
135516,Benthophilus durrelli,59,0,LC,europe,0
135525,Pomatoschistus microps,20,0,LC,europe,0
135525,Pomatoschistus microps,21,0,LC,europe,0
135525,Pomatoschistus microps,22,0,LC,europe,0
135525,Pomatoschistus microps,23,0,LC,europe,0
135525,Pomatoschistus microps,24,0,LC,europe,0
135525,Pomatoschistus microps,25,0,LC,europe,0
135525,Pomatoschistus microps,26,0.8,CR,mediterranean,0
135525,Pomatoschistus microps,59,0,LC,europe,0
135525,Pomatoschistus microps,62,0.8,CR,mediterranean,0
135526,Benthophilus magistri,20,0,LC,europe,0
135526,Benthophilus magistri,21,0,LC,europe,0
135526,Benthophilus magistri,22,0,LC,europe,0
135526,Benthophilus magistri,23,0,LC,europe,0
135526,Benthophilus magistri,24,0,LC,europe,0
135526,Benthophilus magistri,25,0,LC,europe,0
135526,Benthophilus magistri,26,0,LC,europe,0
135526,Benthophilus magistri,59,0,LC,europe,0
135532,Alburnus hohenackeri,20,0,LC,europe,0
135532,Alburnus hohenackeri,21,0,LC,europe,0
135532,Alburnus hohenackeri,22,0,LC,europe,0
135532,Alburnus hohenackeri,23,0,LC,europe,0
135532,Alburnus hohenackeri,24,0,LC,europe,0
135532,Alburnus hohenackeri,25,0,LC,europe,0
135532,Alburnus hohenackeri,26,0,LC,europe,0
135532,Alburnus hohenackeri,59,0,LC,europe,0
135537,Alosa kessleri,20,0,LC,europe,0
135537,Alosa kessleri,21,0,LC,europe,0
135537,Alosa kessleri,22,0,LC,europe,0
135537,Alosa kessleri,23,0,LC,europe,0
135537,Alosa kessleri,24,0,LC,europe,0
135537,Alosa kessleri,25,0,LC,europe,0
135537,Alosa kessleri,26,0,LC,europe,0
135537,Alosa kessleri,59,0,LC,europe,0
135545,Stenodus nelma,20,0,LC,europe,0
135545,Stenodus nelma,21,0,LC,europe,0
135545,Stenodus nelma,22,0,LC,europe,0
135545,Stenodus nelma,23,0,LC,europe,0
135545,Stenodus nelma,24,0,LC,europe,0
135545,Stenodus nelma,25,0,LC,europe,0
135545,Stenodus nelma,26,0,LC,europe,0
135545,Stenodus nelma,59,0,LC,europe,0
135548,Alosa caspia,20,0,LC,europe,0
135548,Alosa caspia,21,0,LC,europe,0
135548,Alosa caspia,22,0,LC,europe,0
135548,Alosa caspia,23,0,LC,europe,0
135548,Alosa caspia,24,0,LC,europe,0
135548,Alosa caspia,25,0,LC,europe,0
135548,Alosa caspia,26,0,LC,europe,0
135548,Alosa caspia,59,0,LC,europe,0
135550,Rutilus heckelii,20,0,LC,europe,0
135550,Rutilus heckelii,21,0,LC,europe,0
135550,Rutilus heckelii,22,0,LC,europe,0
135550,Rutilus heckelii,23,0,LC,europe,0
135550,Rutilus heckelii,24,0,LC,europe,0
135550,Rutilus heckelii,25,0,LC,europe,0
135550,Rutilus heckelii,26,0,LC,europe,0
135550,Rutilus heckelii,59,0,LC,europe,0
135559,Alosa volgensis,20,0.6,EN,europe,0.6
135559,Alosa volgensis,21,0.6,EN,europe,0.6
135559,Alosa volgensis,22,0.6,EN,europe,0.6
135559,Alosa volgensis,23,0.6,EN,europe,0.6
135559,Alosa volgensis,24,0.6,EN,europe,0.6
135559,Alosa volgensis,25,0.6,EN,europe,0.6
135559,Alosa volgensis,26,0.6,EN,europe,0.6
135559,Alosa volgensis,59,0.6,EN,europe,0.6
135567,Mugil cephalus,5,0,LC,gulf_of_mexico,0
135567,Mugil cephalus,20,0,LC,europe,0
135567,Mugil cephalus,21,0,LC,europe,0
135567,Mugil cephalus,22,0,LC,europe,0
135567,Mugil cephalus,23,0,LC,europe,0
135567,Mugil cephalus,24,0,LC,europe,0
135567,Mugil cephalus,25,0,LC,europe,0
135567,Mugil cephalus,26,0,LC,mediterranean,0
135567,Mugil cephalus,28,0,LC,western_africa,0
135567,Mugil cephalus,30,0,LC,eastern_africa,0
135567,Mugil cephalus,31,0,LC,eastern_africa,0
135567,Mugil cephalus,32,NA,DD,persian_gulf,0
135567,Mugil cephalus,59,0,LC,europe,0
135567,Mugil cephalus,62,0,LC,mediterranean,0
135574,Liopsetta glacialis,20,0,LC,europe,0
135574,Liopsetta glacialis,21,0,LC,europe,0
135574,Liopsetta glacialis,22,0,LC,europe,0
135574,Liopsetta glacialis,23,0,LC,europe,0
135574,Liopsetta glacialis,24,0,LC,europe,0
135574,Liopsetta glacialis,25,0,LC,europe,0
135574,Liopsetta glacialis,26,0,LC,europe,0
135574,Liopsetta glacialis,59,0,LC,europe,0
135579,Liza aurata,20,0,LC,europe,0
135579,Liza aurata,21,0,LC,europe,0
135579,Liza aurata,22,0,LC,europe,0
135579,Liza aurata,23,0,LC,europe,0
135579,Liza aurata,24,0,LC,europe,0
135579,Liza aurata,25,0,LC,europe,0
135579,Liza aurata,26,0,LC,mediterranean,0
135579,Liza aurata,59,0,LC,europe,0
135579,Liza aurata,62,0,LC,mediterranean,0
135590,Alburnus sarmaticus,20,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,21,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,22,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,23,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,24,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,25,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,26,0.6,EN,europe,0.6
135590,Alburnus sarmaticus,59,0.6,EN,europe,0.6
135596,Neogobius pallasi,20,0,LC,europe,0
135596,Neogobius pallasi,21,0,LC,europe,0
135596,Neogobius pallasi,22,0,LC,europe,0
135596,Neogobius pallasi,23,0,LC,europe,0
135596,Neogobius pallasi,24,0,LC,europe,0
135596,Neogobius pallasi,25,0,LC,europe,0
135596,Neogobius pallasi,26,0,LC,europe,0
135596,Neogobius pallasi,59,0,LC,europe,0
135601,Rutilus caspicus,20,0,LC,europe,0
135601,Rutilus caspicus,21,0,LC,europe,0
135601,Rutilus caspicus,22,0,LC,europe,0
135601,Rutilus caspicus,23,0,LC,europe,0
135601,Rutilus caspicus,24,0,LC,europe,0
135601,Rutilus caspicus,25,0,LC,europe,0
135601,Rutilus caspicus,26,0,LC,europe,0
135601,Rutilus caspicus,59,0,LC,europe,0
135604,Benthophilus nudus,20,0,LC,europe,0
135604,Benthophilus nudus,21,0,LC,europe,0
135604,Benthophilus nudus,22,0,LC,europe,0
135604,Benthophilus nudus,23,0,LC,europe,0
135604,Benthophilus nudus,24,0,LC,europe,0
135604,Benthophilus nudus,25,0,LC,europe,0
135604,Benthophilus nudus,26,0,LC,europe,0
135604,Benthophilus nudus,59,0,LC,europe,0
135606,Dicentrarchus labrax,20,0,LC,europe,0
135606,Dicentrarchus labrax,21,0,LC,europe,0
135606,Dicentrarchus labrax,22,0,LC,europe,0
135606,Dicentrarchus labrax,23,0,LC,europe,0
135606,Dicentrarchus labrax,24,0,LC,europe,0
135606,Dicentrarchus labrax,25,0,LC,europe,0
135606,Dicentrarchus labrax,26,0.2,NT,mediterranean,0
135606,Dicentrarchus labrax,59,0,LC,europe,0
135606,Dicentrarchus labrax,62,0.2,NT,mediterranean,0
135608,Knipowitschia bergi,20,0,LC,europe,0
135608,Knipowitschia bergi,21,0,LC,europe,0
135608,Knipowitschia bergi,22,0,LC,europe,0
135608,Knipowitschia bergi,23,0,LC,europe,0
135608,Knipowitschia bergi,24,0,LC,europe,0
135608,Knipowitschia bergi,25,0,LC,europe,0
135608,Knipowitschia bergi,26,0,LC,europe,0
135608,Knipowitschia bergi,59,0,LC,europe,0
135612,Coregonus widegreni,20,NA,DD,europe,NA
135612,Coregonus widegreni,21,NA,DD,europe,NA
135612,Coregonus widegreni,22,NA,DD,europe,NA
135612,Coregonus widegreni,23,NA,DD,europe,NA
135612,Coregonus widegreni,24,NA,DD,europe,NA
135612,Coregonus widegreni,25,NA,DD,europe,NA
135612,Coregonus widegreni,26,NA,DD,europe,NA
135612,Coregonus widegreni,59,NA,DD,europe,NA
135622,Caspiosoma caspium,20,0,LC,europe,0
135622,Caspiosoma caspium,21,0,LC,europe,0
135622,Caspiosoma caspium,22,0,LC,europe,0
135622,Caspiosoma caspium,23,0,LC,europe,0
135622,Caspiosoma caspium,24,0,LC,europe,0
135622,Caspiosoma caspium,25,0,LC,europe,0
135622,Caspiosoma caspium,26,0,LC,europe,0
135622,Caspiosoma caspium,59,0,LC,europe,0
135639,Ballerus sapa,20,0,LC,europe,0
135639,Ballerus sapa,21,0,LC,europe,0
135639,Ballerus sapa,22,0,LC,europe,0
135639,Ballerus sapa,23,0,LC,europe,0
135639,Ballerus sapa,24,0,LC,europe,0
135639,Ballerus sapa,25,0,LC,europe,0
135639,Ballerus sapa,26,0,LC,europe,0
135639,Ballerus sapa,59,0,LC,europe,0
135644,Alosa algeriensis,20,NA,DD,europe,NA
135644,Alosa algeriensis,21,NA,DD,europe,NA
135644,Alosa algeriensis,22,NA,DD,europe,NA
135644,Alosa algeriensis,23,NA,DD,europe,NA
135644,Alosa algeriensis,24,NA,DD,europe,NA
135644,Alosa algeriensis,25,NA,DD,europe,NA
135644,Alosa algeriensis,26,NA,DD,europe,NA
135644,Alosa algeriensis,59,NA,DD,europe,NA
135645,Alburnus leobergi,20,0,LC,europe,0
135645,Alburnus leobergi,21,0,LC,europe,0
135645,Alburnus leobergi,22,0,LC,europe,0
135645,Alburnus leobergi,23,0,LC,europe,0
135645,Alburnus leobergi,24,0,LC,europe,0
135645,Alburnus leobergi,25,0,LC,europe,0
135645,Alburnus leobergi,26,0,LC,europe,0
135645,Alburnus leobergi,59,0,LC,europe,0
135654,Benthophilus mahmudbejovi,20,0,LC,europe,0
135654,Benthophilus mahmudbejovi,21,0,LC,europe,0
135654,Benthophilus mahmudbejovi,22,0,LC,europe,0
135654,Benthophilus mahmudbejovi,23,0,LC,europe,0
135654,Benthophilus mahmudbejovi,24,0,LC,europe,0
135654,Benthophilus mahmudbejovi,25,0,LC,europe,0
135654,Benthophilus mahmudbejovi,26,0,LC,europe,0
135654,Benthophilus mahmudbejovi,59,0,LC,europe,0
135656,Benthophilus macrocephalus,20,0,LC,europe,0
135656,Benthophilus macrocephalus,21,0,LC,europe,0
135656,Benthophilus macrocephalus,22,0,LC,europe,0
135656,Benthophilus macrocephalus,23,0,LC,europe,0
135656,Benthophilus macrocephalus,24,0,LC,europe,0
135656,Benthophilus macrocephalus,25,0,LC,europe,0
135656,Benthophilus macrocephalus,26,0,LC,europe,0
135656,Benthophilus macrocephalus,59,0,LC,europe,0
135658,Salmo labrax,20,0,LC,europe,0
135658,Salmo labrax,21,0,LC,europe,0
135658,Salmo labrax,22,0,LC,europe,0
135658,Salmo labrax,23,0,LC,europe,0
135658,Salmo labrax,24,0,LC,europe,0
135658,Salmo labrax,25,0,LC,europe,0
135658,Salmo labrax,26,0,LC,europe,0
135658,Salmo labrax,59,0,LC,europe,0
135660,Osmerus dentex,20,0,LC,europe,0
135660,Osmerus dentex,21,0,LC,europe,0
135660,Osmerus dentex,22,0,LC,europe,0
135660,Osmerus dentex,23,0,LC,europe,0
135660,Osmerus dentex,24,0,LC,europe,0
135660,Osmerus dentex,25,0,LC,europe,0
135660,Osmerus dentex,26,0,LC,europe,0
135660,Osmerus dentex,59,0,LC,europe,0
135664,Barbus kubanicus,20,0,LC,europe,0
135664,Barbus kubanicus,21,0,LC,europe,0
135664,Barbus kubanicus,22,0,LC,europe,0
135664,Barbus kubanicus,23,0,LC,europe,0
135664,Barbus kubanicus,24,0,LC,europe,0
135664,Barbus kubanicus,25,0,LC,europe,0
135664,Barbus kubanicus,26,0,LC,europe,0
135664,Barbus kubanicus,59,0,LC,europe,0
135665,Coregonus muksun,20,NA,"NA",europe,0
135665,Coregonus muksun,21,NA,"NA",europe,0
135665,Coregonus muksun,22,NA,"NA",europe,0
135665,Coregonus muksun,23,NA,"NA",europe,0
135665,Coregonus muksun,24,NA,"NA",europe,0
135665,Coregonus muksun,25,NA,"NA",europe,0
135665,Coregonus muksun,26,NA,"NA",europe,0
135665,Coregonus muksun,59,NA,"NA",europe,0
135672,Coregonus maraena,20,0.4,VU,europe,0.4
135672,Coregonus maraena,21,0.4,VU,europe,0.4
135672,Coregonus maraena,22,0.4,VU,europe,0.4
135672,Coregonus maraena,23,0.4,VU,europe,0.4
135672,Coregonus maraena,24,0.4,VU,europe,0.4
135672,Coregonus maraena,25,0.4,VU,europe,0.4
135672,Coregonus maraena,26,0.4,VU,europe,0.4
135672,Coregonus maraena,59,0.4,VU,europe,0.4
135673,Percarina maeotica,20,0,LC,europe,0
135673,Percarina maeotica,21,0,LC,europe,0
135673,Percarina maeotica,22,0,LC,europe,0
135673,Percarina maeotica,23,0,LC,europe,0
135673,Percarina maeotica,24,0,LC,europe,0
135673,Percarina maeotica,25,0,LC,europe,0
135673,Percarina maeotica,26,0,LC,europe,0
135673,Percarina maeotica,59,0,LC,europe,0
135680,Benthophilus leobergius,20,0,LC,europe,0
135680,Benthophilus leobergius,21,0,LC,europe,0
135680,Benthophilus leobergius,22,0,LC,europe,0
135680,Benthophilus leobergius,23,0,LC,europe,0
135680,Benthophilus leobergius,24,0,LC,europe,0
135680,Benthophilus leobergius,25,0,LC,europe,0
135680,Benthophilus leobergius,26,0,LC,europe,0
135680,Benthophilus leobergius,59,0,LC,europe,0
135681,Liza saliens,20,0,LC,europe,0
135681,Liza saliens,21,0,LC,europe,0
135681,Liza saliens,22,0,LC,europe,0
135681,Liza saliens,23,0,LC,europe,0
135681,Liza saliens,24,0,LC,europe,0
135681,Liza saliens,25,0,LC,europe,0
135681,Liza saliens,26,0,LC,mediterranean,0
135681,Liza saliens,59,0,LC,europe,0
135681,Liza saliens,62,0,LC,mediterranean,0
135682,Benthophilus granulosus,20,0,LC,europe,0
135682,Benthophilus granulosus,21,0,LC,europe,0
135682,Benthophilus granulosus,22,0,LC,europe,0
135682,Benthophilus granulosus,23,0,LC,europe,0
135682,Benthophilus granulosus,24,0,LC,europe,0
135682,Benthophilus granulosus,25,0,LC,europe,0
135682,Benthophilus granulosus,26,0,LC,europe,0
135682,Benthophilus granulosus,59,0,LC,europe,0
135684,Luciobarbus brachycephalus,20,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,21,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,22,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,23,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,24,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,25,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,26,0.8,CR,europe,0.4
135684,Luciobarbus brachycephalus,59,0.8,CR,europe,0.4
135687,Luciobarbus capito,20,0.4,VU,europe,0.4
135687,Luciobarbus capito,21,0.4,VU,europe,0.4
135687,Luciobarbus capito,22,0.4,VU,europe,0.4
135687,Luciobarbus capito,23,0.4,VU,europe,0.4
135687,Luciobarbus capito,24,0.4,VU,europe,0.4
135687,Luciobarbus capito,25,0.4,VU,europe,0.4
135687,Luciobarbus capito,26,0.4,VU,europe,0.4
135687,Luciobarbus capito,59,0.4,VU,europe,0.4
135689,Chelon labrosus,20,0,LC,europe,0
135689,Chelon labrosus,21,0,LC,europe,0
135689,Chelon labrosus,22,0,LC,europe,0
135689,Chelon labrosus,23,0,LC,europe,0
135689,Chelon labrosus,24,0,LC,europe,0
135689,Chelon labrosus,25,0,LC,europe,0
135689,Chelon labrosus,26,0,LC,mediterranean,0
135689,Chelon labrosus,28,NA,"NA",western_africa,0
135689,Chelon labrosus,59,0,LC,europe,0
135689,Chelon labrosus,62,0,LC,mediterranean,0
135690,Pleuronectes platessa,20,0,LC,europe,0
135690,Pleuronectes platessa,21,0,LC,europe,0
135690,Pleuronectes platessa,22,0,LC,europe,0
135690,Pleuronectes platessa,23,0,LC,europe,0
135690,Pleuronectes platessa,24,0,LC,europe,0
135690,Pleuronectes platessa,25,0,LC,europe,0
135690,Pleuronectes platessa,26,0.2,NT,mediterranean,0
135690,Pleuronectes platessa,59,0,LC,europe,0
135690,Pleuronectes platessa,62,0.2,NT,mediterranean,0
135707,Clupeonella caspia,20,0,LC,europe,0
135707,Clupeonella caspia,21,0,LC,europe,0
135707,Clupeonella caspia,22,0,LC,europe,0
135707,Clupeonella caspia,23,0,LC,europe,0
135707,Clupeonella caspia,24,0,LC,europe,0
135707,Clupeonella caspia,25,0,LC,europe,0
135707,Clupeonella caspia,26,0,LC,europe,0
135707,Clupeonella caspia,59,0,LC,europe,0
135714,Liza ramada,20,0,LC,europe,0
135714,Liza ramada,21,0,LC,europe,0
135714,Liza ramada,22,0,LC,europe,0
135714,Liza ramada,23,0,LC,europe,0
135714,Liza ramada,24,0,LC,europe,0
135714,Liza ramada,25,0,LC,europe,0
135714,Liza ramada,26,0,LC,mediterranean,0
135714,Liza ramada,59,0,LC,europe,0
135714,Liza ramada,62,0,LC,mediterranean,0
135717,Platichthys flesus,20,0,LC,europe,0
135717,Platichthys flesus,21,0,LC,europe,0
135717,Platichthys flesus,22,0,LC,europe,0
135717,Platichthys flesus,23,0,LC,europe,0
135717,Platichthys flesus,24,0,LC,europe,0
135717,Platichthys flesus,25,0,LC,europe,0
135717,Platichthys flesus,26,0.2,NT,mediterranean,0
135717,Platichthys flesus,59,0,LC,europe,0
135717,Platichthys flesus,62,0.2,NT,mediterranean,0
135719,Lethenteron camtschaticum,20,0,LC,europe,0
135719,Lethenteron camtschaticum,21,0,LC,europe,0
135719,Lethenteron camtschaticum,22,0,LC,europe,0
135719,Lethenteron camtschaticum,23,0,LC,europe,0
135719,Lethenteron camtschaticum,24,0,LC,europe,0
135719,Lethenteron camtschaticum,25,0,LC,europe,0
135719,Lethenteron camtschaticum,26,0,LC,europe,0
135719,Lethenteron camtschaticum,59,0,LC,europe,0
153534,Posidonia oceanica,26,0,LC,mediterranean,0
153534,Posidonia oceanica,62,0,LC,mediterranean,0
153535,Cymodocea nodosa,26,0,LC,mediterranean,0
153535,Cymodocea nodosa,62,0,LC,mediterranean,0
153538,Zostera marina,26,0,LC,mediterranean,0
153538,Zostera marina,62,0,LC,mediterranean,0
154613,Synaphobranchus affinis,20,NA,"NA",europe,0
154613,Synaphobranchus affinis,21,NA,"NA",europe,0
154613,Synaphobranchus affinis,22,NA,"NA",europe,0
154613,Synaphobranchus affinis,23,NA,"NA",europe,0
154613,Synaphobranchus affinis,24,NA,"NA",europe,0
154613,Synaphobranchus affinis,25,NA,"NA",europe,0
154613,Synaphobranchus affinis,26,NA,"NA",europe,0
154613,Synaphobranchus affinis,59,NA,"NA",europe,0
154615,Laeops guentheri,32,NA,DD,persian_gulf,0
154624,Peprilus paru,5,0,LC,gulf_of_mexico,0
154631,Citharichthys gymnorhinus,5,0,LC,gulf_of_mexico,0
154644,Liparis liparis,20,0,LC,europe,0
154644,Liparis liparis,21,0,LC,europe,0
154644,Liparis liparis,22,0,LC,europe,0
154644,Liparis liparis,23,0,LC,europe,0
154644,Liparis liparis,24,0,LC,europe,0
154644,Liparis liparis,25,0,LC,europe,0
154644,Liparis liparis,26,0,LC,europe,0
154644,Liparis liparis,59,0,LC,europe,0
154649,Lophius gastrophysus,5,0,LC,gulf_of_mexico,0
154668,Linophryne lucifer,20,0,LC,europe,0
154668,Linophryne lucifer,21,0,LC,europe,0
154668,Linophryne lucifer,22,0,LC,europe,0
154668,Linophryne lucifer,23,0,LC,europe,0
154668,Linophryne lucifer,24,0,LC,europe,0
154668,Linophryne lucifer,25,0,LC,europe,0
154668,Linophryne lucifer,26,0,LC,europe,0
154668,Linophryne lucifer,59,0,LC,europe,0
154687,Arnoglossus imperialis,20,0,LC,europe,0
154687,Arnoglossus imperialis,21,0,LC,europe,0
154687,Arnoglossus imperialis,22,0,LC,europe,0
154687,Arnoglossus imperialis,23,0,LC,europe,0
154687,Arnoglossus imperialis,24,0,LC,europe,0
154687,Arnoglossus imperialis,25,0,LC,europe,0
154687,Arnoglossus imperialis,26,0,LC,mediterranean,0
154687,Arnoglossus imperialis,59,0,LC,europe,0
154687,Arnoglossus imperialis,62,0,LC,mediterranean,0
154693,Neomerinthe hemingwayi,5,0,LC,gulf_of_mexico,0
154697,Xyrichtys martinicensis,5,0,LC,gulf_of_mexico,0
154708,Diplodus cervinus,20,0,LC,europe,0
154708,Diplodus cervinus,21,0,LC,europe,0
154708,Diplodus cervinus,22,0,LC,europe,0
154708,Diplodus cervinus,23,0,LC,europe,0
154708,Diplodus cervinus,24,0,LC,europe,0
154708,Diplodus cervinus,25,0,LC,europe,0
154708,Diplodus cervinus,26,NA,DD,mediterranean,0
154708,Diplodus cervinus,59,0,LC,europe,0
154708,Diplodus cervinus,62,NA,DD,mediterranean,0
154712,Coryphaena hippurus,5,0,LC,gulf_of_mexico,0
154712,Coryphaena hippurus,20,0,LC,europe,0
154712,Coryphaena hippurus,21,0,LC,europe,0
154712,Coryphaena hippurus,22,0,LC,europe,0
154712,Coryphaena hippurus,23,0,LC,europe,0
154712,Coryphaena hippurus,24,0,LC,europe,0
154712,Coryphaena hippurus,25,0,LC,europe,0
154712,Coryphaena hippurus,26,0,LC,mediterranean,0
154712,Coryphaena hippurus,59,0,LC,europe,0
154712,Coryphaena hippurus,62,0,LC,mediterranean,0
154729,Diaphus rafinesquii,20,0,LC,europe,0
154729,Diaphus rafinesquii,21,0,LC,europe,0
154729,Diaphus rafinesquii,22,0,LC,europe,0
154729,Diaphus rafinesquii,23,0,LC,europe,0
154729,Diaphus rafinesquii,24,0,LC,europe,0
154729,Diaphus rafinesquii,25,0,LC,europe,0
154729,Diaphus rafinesquii,26,0,LC,mediterranean,0
154729,Diaphus rafinesquii,59,0,LC,europe,0
154729,Diaphus rafinesquii,62,0,LC,mediterranean,0
154749,Petrotyx sanguineus,5,0,LC,gulf_of_mexico,0
154753,Hypleurochilus bananensis,20,0,LC,europe,0
154753,Hypleurochilus bananensis,21,0,LC,europe,0
154753,Hypleurochilus bananensis,22,0,LC,europe,0
154753,Hypleurochilus bananensis,23,0,LC,europe,0
154753,Hypleurochilus bananensis,24,0,LC,europe,0
154753,Hypleurochilus bananensis,25,0,LC,europe,0
154753,Hypleurochilus bananensis,26,NA,DD,mediterranean,0
154753,Hypleurochilus bananensis,59,0,LC,europe,0
154753,Hypleurochilus bananensis,62,NA,DD,mediterranean,0
154764,Opistognathus maxillosus,5,0,LC,gulf_of_mexico,0
154767,Membras martinica,5,0,LC,gulf_of_mexico,0
154774,Nematalosa nasus,32,0,LC,persian_gulf,0
154793,Jenkinsia lamprotaenia,5,0,LC,gulf_of_mexico,0
154798,Thalassobathia pelagica,20,NA,DD,europe,0
154798,Thalassobathia pelagica,21,NA,DD,europe,0
154798,Thalassobathia pelagica,22,NA,DD,europe,0
154798,Thalassobathia pelagica,23,NA,DD,europe,0
154798,Thalassobathia pelagica,24,NA,DD,europe,0
154798,Thalassobathia pelagica,25,NA,DD,europe,0
154798,Thalassobathia pelagica,26,NA,DD,europe,0
154798,Thalassobathia pelagica,59,NA,DD,europe,0
154799,Serranus tigrinus,5,0,LC,gulf_of_mexico,0
154801,Talismania mekistonema,20,NA,DD,europe,0
154801,Talismania mekistonema,21,NA,DD,europe,0
154801,Talismania mekistonema,22,NA,DD,europe,0
154801,Talismania mekistonema,23,NA,DD,europe,0
154801,Talismania mekistonema,24,NA,DD,europe,0
154801,Talismania mekistonema,25,NA,DD,europe,0
154801,Talismania mekistonema,26,NA,DD,europe,0
154801,Talismania mekistonema,59,NA,DD,europe,0
154806,Zalieutes mcgintyi,5,0,LC,gulf_of_mexico,0
154807,Caranx crysos,5,0,LC,gulf_of_mexico,0
154807,Caranx crysos,20,0,LC,europe,0
154807,Caranx crysos,21,0,LC,europe,0
154807,Caranx crysos,22,0,LC,europe,0
154807,Caranx crysos,23,0,LC,europe,0
154807,Caranx crysos,24,0,LC,europe,0
154807,Caranx crysos,25,0,LC,europe,0
154807,Caranx crysos,26,0,LC,mediterranean,0
154807,Caranx crysos,59,0,LC,europe,0
154807,Caranx crysos,62,0,LC,mediterranean,0
154816,Sebastes mentella,20,0.6,EN,europe,0
154816,Sebastes mentella,21,0.6,EN,europe,0
154816,Sebastes mentella,22,0.6,EN,europe,0
154816,Sebastes mentella,23,0.6,EN,europe,0
154816,Sebastes mentella,24,0.6,EN,europe,0
154816,Sebastes mentella,25,0.6,EN,europe,0
154816,Sebastes mentella,26,0.6,EN,europe,0
154816,Sebastes mentella,59,0.6,EN,europe,0
154820,Alepisaurus ferox,20,0,LC,europe,0
154820,Alepisaurus ferox,21,0,LC,europe,0
154820,Alepisaurus ferox,22,0,LC,europe,0
154820,Alepisaurus ferox,23,0,LC,europe,0
154820,Alepisaurus ferox,24,0,LC,europe,0
154820,Alepisaurus ferox,25,0,LC,europe,0
