loiczid,eco_code,cells
12816,20017,508
12817,20017,428
12818,20017,230
13466,20017,67
13467,20017,569
13468,20017,564
13469,20017,566
13470,20017,563
13471,20017,566
13472,20017,565
13473,20017,565
13474,20017,565
13475,20017,564
13476,20017,565
13477,20017,563
13478,20017,567
13479,20017,462
13480,20017,406
13481,20017,480
13482,20017,565
13483,20017,565
13484,20017,564
13485,20017,566
13486,20017,564
13487,20017,565
13488,20017,564
13489,20017,566
13490,20017,564
13491,20017,564
13492,20017,568
13493,20017,443
13494,20017,512
13495,20017,562
13496,20017,566
13497,20017,558
13498,20017,570
13499,20017,566
13500,20017,564
13501,20017,564
13502,20017,563
13503,20017,565
13504,20017,565
13505,20017,566
13506,20017,448
13507,20017,127
13508,20017,8
13514,20017,49
13515,20017,271
13516,20017,417
13517,20017,561
13518,20017,566
13519,20017,565
13520,20017,565
13521,20017,563
13522,20017,566
13523,20017,566
13524,20017,566
13525,20017,564
13526,20017,563
13527,20017,565
13528,20017,565
13529,20017,567
13530,20017,562
13531,20017,565
13532,20017,564
13533,20017,567
13534,20017,565
13535,20017,565
13536,20017,565
13537,20017,564
13538,20017,175
14186,20017,194
14187,20017,601
14188,20017,601
14189,20017,603
14190,20017,598
14191,20017,602
14192,20017,606
14193,20017,600
14194,20017,603
14195,20017,601
14196,20017,601
14197,20017,600
14198,20017,602
14199,20017,602
14200,20017,604
14201,20017,601
14202,20017,601
14203,20017,601
14204,20017,602
14205,20017,602
14206,20017,602
14207,20017,600
14208,20017,602
14209,20017,601
14210,20017,605
14211,20017,601
14212,20017,601
14213,20017,600
14214,20017,602
14215,20017,603
14216,20017,601
14217,20017,602
14218,20017,603
14219,20017,603
14220,20017,602
14221,20017,603
14222,20017,601
14223,20017,539
14224,20017,446
14225,20017,343
14226,20017,198
14227,20017,86
14231,20017,114
14232,20017,125
14233,20017,139
14234,20017,119
14235,20017,230
14236,20017,449
14237,20017,589
14238,20017,540
14239,20017,546
14240,20017,601
14241,20017,604
14242,20017,601
14243,20017,601
14244,20017,600
14245,20017,603
14246,20017,600
14247,20017,603
14248,20017,602
14249,20017,602
14250,20017,603
14251,20017,602
14252,20017,601
14253,20017,600
14254,20017,601
14255,20017,603
14256,20017,603
14257,20017,413
14228,20017,19
14229,20017,54
14230,20017,132
14906,20017,326
14907,20017,640
14908,20017,640
14909,20017,640
14910,20017,638
14911,20017,640
14912,20017,639
14913,20017,640
14914,20017,639
14915,20017,640
14916,20017,642
14917,20017,640
14918,20017,636
14919,20017,642
14920,20017,638
14921,20017,640
14922,20017,638
14923,20017,640
14924,20017,639
14925,20017,641
14926,20017,638
14927,20017,641
14928,20017,639
14929,20017,639
14930,20017,640
14931,20017,640
14932,20017,639
14933,20017,639
14934,20017,638
14935,20017,641
14936,20017,638
14937,20017,641
14938,20017,639
14939,20017,639
14940,20017,640
14941,20017,639
14942,20017,624
14943,20017,515
14944,20017,339
14945,20017,309
14946,20017,250
14947,20017,291
14948,20017,416
14949,20017,235
14950,20017,35
14953,20017,1
14954,20017,35
14955,20017,73
14956,20017,117
14957,20017,145
14958,20017,9
14959,20017,6
14960,20017,142
14961,20017,590
14962,20017,639
14963,20017,640
14964,20017,637
14965,20017,641
14966,20017,639
14967,20017,641
14968,20017,637
14969,20017,641
14970,20017,639
14971,20017,639
14972,20017,640
14973,20017,639
14974,20017,641
14975,20017,638
14976,20017,484
14977,20017,55
15623,20017,117
15626,20017,343
15627,20017,659
15628,20017,659
15629,20017,659
15630,20017,661
15631,20017,657
15632,20017,663
15633,20017,660
15634,20017,658
15635,20017,661
15636,20017,657
15637,20017,661
15638,20017,659
15639,20017,660
15640,20017,661
15641,20017,659
15642,20017,659
15643,20017,656
15644,20017,665
15645,20017,660
15646,20017,658
15647,20017,659
15648,20017,660
15649,20017,660
15650,20017,658
15651,20017,660
15652,20017,660
15653,20017,660
15654,20017,660
15655,20017,660
15656,20017,659
15657,20017,659
15658,20017,660
15659,20017,660
15660,20017,659
15661,20017,660
15662,20017,659
15663,20017,659
15664,20017,645
15665,20017,627
15666,20017,617
15667,20017,632
15668,20017,637
15669,20017,584
15670,20017,172
15671,20017,82
15672,20017,55
15673,20017,5
15674,20017,10
15679,20017,42
15680,20017,277
15681,20017,648
15682,20017,662
15683,20017,513
15684,20017,269
15685,20017,246
15686,20017,264
15687,20017,542
15688,20017,469
15689,20017,634
15690,20017,661
15691,20017,657
15692,20017,661
15693,20017,658
15694,20017,640
15695,20017,296
15696,20017,5
16341,20017,20
16342,20017,450
16343,20017,660
16344,20017,110
16346,20017,209
16347,20017,680
16348,20017,678
16349,20017,679
16350,20017,680
16351,20017,677
16352,20017,679
16353,20017,681
16354,20017,679
16355,20017,680
16356,20017,678
16357,20017,680
16358,20017,678
16359,20017,680
16360,20017,678
16361,20017,678
16362,20017,681
16363,20017,678
16364,20017,679
16365,20017,681
16366,20017,678
16367,20017,679
16368,20017,678
16369,20017,681
16370,20017,680
16371,20017,678
16372,20017,679
16373,20017,678
16374,20017,680
16375,20017,679
16376,20017,679
16377,20017,679
16378,20017,679
16379,20017,677
16380,20017,683
16381,20017,676
16382,20017,679
16383,20017,679
16384,20017,682
16385,20017,678
16386,20017,680
16387,20017,678
16388,20017,680
16389,20017,679
16390,20017,678
16391,20017,680
16392,20017,679
16393,20017,672
16394,20017,672
16395,20017,528
16396,20017,441
16397,20017,408
16398,20017,407
16399,20017,432
16400,20017,522
16401,20017,607
16402,20017,294
16403,20017,25
16404,20017,6
16405,20017,6
16406,20017,91
16409,20017,35
16410,20017,224
16411,20017,421
16412,20017,681
16413,20017,551
16414,20017,105
17060,20017,72
17061,20017,583
17062,20017,727
17063,20017,745
17064,20017,583
17065,20017,8
17066,20017,37
17067,20017,676
17068,20017,737
17069,20017,737
17070,20017,739
17071,20017,736
17072,20017,738
17073,20017,736
17074,20017,737
17075,20017,739
17076,20017,735
17077,20017,739
17078,20017,736
17079,20017,739
17080,20017,737
17081,20017,737
17082,20017,736
17083,20017,737
17084,20017,740
17085,20017,736
17086,20017,737
17087,20017,737
17088,20017,739
17089,20017,736
17090,20017,737
17091,20017,738
17092,20017,737
17093,20017,737
17094,20017,738
17095,20017,738
17096,20017,738
17097,20017,737
17098,20017,734
17099,20017,738
17100,20017,737
17101,20017,739
17102,20017,738
17103,20017,735
17104,20017,739
17105,20017,737
17106,20017,737
17107,20017,738
17108,20017,713
17109,20017,740
17110,20017,738
17111,20017,737
17112,20017,737
17113,20017,737
17114,20017,737
17115,20017,736
17116,20017,737
17117,20017,740
17118,20017,735
17119,20017,736
17120,20017,472
17121,20017,117
17131,20017,645
17132,20017,364
17133,20017,16
17122,20017,116
17123,20017,240
17124,20017,294
17125,20017,296
17126,20017,290
17127,20017,341
17128,20017,378
17129,20017,455
17130,20017,486
17779,20017,115
17780,20017,645
17781,20017,739
17782,20017,730
17783,20017,742
17784,20017,740
17785,20017,214
17787,20017,314
17788,20017,737
17789,20017,740
17790,20017,738
17791,20017,738
17792,20017,737
17793,20017,736
17794,20017,739
17795,20017,736
17796,20017,738
17797,20017,737
17798,20017,737
17799,20017,737
17800,20017,738
17801,20017,737
17802,20017,740
17803,20017,736
17804,20017,737
17805,20017,737
17806,20017,737
17807,20017,739
17808,20017,736
17809,20017,739
17810,20017,735
17811,20017,740
17812,20017,738
17813,20017,736
17814,20017,737
17815,20017,738
17816,20017,737
17817,20017,738
17818,20017,735
17819,20017,742
17820,20017,735
17821,20017,739
17822,20017,738
17823,20017,736
17824,20017,720
17825,20017,732
17826,20017,737
17827,20017,737
17828,20017,738
17829,20017,737
17830,20017,738
17831,20017,738
17832,20017,736
17833,20017,739
17834,20017,737
17835,20017,737
17836,20017,737
17837,20017,737
17838,20017,740
17839,20017,738
17840,20017,686
17841,20017,710
17842,20017,738
17843,20017,729
17844,20017,732
17845,20017,738
17846,20017,720
17847,20017,576
17848,20017,530
17849,20017,439
17850,20017,468
17851,20017,150
18498,20017,208
18499,20017,748
18500,20017,798
18501,20017,798
18502,20017,795
18503,20017,797
18504,20017,801
18505,20017,489
18506,20017,305
18507,20017,633
18508,20017,810
18509,20017,789
18510,20017,802
18511,20017,789
18512,20017,804
18513,20017,797
18514,20017,795
18515,20017,799
18516,20017,798
18517,20017,796
18518,20017,799
18519,20017,797
18520,20017,798
18521,20017,796
18522,20017,797
18523,20017,799
18524,20017,797
18525,20017,798
18526,20017,799
18527,20017,795
18528,20017,798
18529,20017,799
18530,20017,796
18531,20017,799
18532,20017,798
18533,20017,797
18534,20017,797
18535,20017,798
18536,20017,798
18537,20017,797
18538,20017,730
18539,20017,700
18540,20017,726
18541,20017,788
18542,20017,787
18543,20017,797
18544,20017,794
18545,20017,800
18546,20017,800
18547,20017,796
18548,20017,795
18549,20017,800
18550,20017,798
18551,20017,787
18552,20017,679
18553,20017,596
18554,20017,788
18555,20017,797
18556,20017,795
18557,20017,799
18558,20017,797
18559,20017,799
18560,20017,798
18561,20017,794
18562,20017,795
18563,20017,730
18564,20017,434
18565,20017,224
18566,20017,23
19218,20017,232
19219,20017,787
19220,20017,817
19221,20017,819
19222,20017,818
19223,20017,818
19224,20017,816
19225,20017,819
19226,20017,818
19227,20017,817
19228,20017,818
19229,20017,818
19230,20017,818
19231,20017,813
19232,20017,821
19233,20017,819
19234,20017,819
19235,20017,813
19236,20017,816
19237,20017,823
19238,20017,819
19239,20017,816
19240,20017,817
19241,20017,819
19242,20017,817
19243,20017,818
19244,20017,818
19245,20017,817
19246,20017,818
19247,20017,819
19248,20017,817
19249,20017,818
19250,20017,817
19251,20017,819
19252,20017,815
19253,20017,817
19254,20017,820
19255,20017,819
19256,20017,818
19257,20017,815
19258,20017,817
19259,20017,817
19260,20017,817
19261,20017,817
19262,20017,818
19263,20017,818
19264,20017,815
19265,20017,821
19266,20017,817
19267,20017,818
19268,20017,810
19269,20017,766
19270,20017,766
19271,20017,729
19272,20017,664
19273,20017,658
19274,20017,809
19275,20017,747
19276,20017,760
19277,20017,816
19278,20017,817
19279,20017,818
19280,20017,817
19281,20017,818
19282,20017,794
19283,20017,182
19933,20017,1
19934,20017,49
19935,20017,170
19936,20017,321
19937,20017,400
19938,20017,697
19939,20017,840
19940,20017,836
19941,20017,839
19942,20017,836
19943,20017,838
19944,20017,837
19945,20017,837
19946,20017,838
19947,20017,837
19948,20017,837
19949,20017,838
19950,20017,839
19951,20017,835
19952,20017,836
19953,20017,841
19954,20017,838
19955,20017,833
19956,20017,840
19957,20017,844
19958,20017,819
19959,20017,850
19960,20017,838
19961,20017,833
19962,20017,840
19963,20017,837
19964,20017,836
19965,20017,839
19966,20017,835
19967,20017,836
19968,20017,837
19969,20017,838
19970,20017,840
19971,20017,835
19972,20017,838
19973,20017,837
19974,20017,838
19975,20017,837
19976,20017,837
19977,20017,839
19978,20017,838
19979,20017,835
19980,20017,838
19981,20017,838
19982,20017,834
19983,20017,837
19984,20017,838
19985,20017,835
19986,20017,825
19987,20017,743
19988,20017,704
19989,20017,628
19990,20017,549
19991,20017,525
19992,20017,409
19993,20017,570
19994,20017,652
19995,20017,745
19996,20017,756
19997,20017,579
19998,20017,433
19999,20017,299
20000,20017,159
20001,20017,51
20002,20017,19
20646,20017,29
20647,20017,157
20648,20017,295
20649,20017,383
20650,20017,475
20651,20017,591
20652,20017,726
20653,20017,820
20654,20017,880
20655,20017,879
20656,20017,876
20657,20017,879
20658,20017,878
20659,20017,880
20660,20017,878
20661,20017,880
20662,20017,878
20663,20017,877
20664,20017,881
20665,20017,879
20666,20017,877
20667,20017,878
20668,20017,880
20669,20017,878
20670,20017,877
20671,20017,880
20672,20017,879
20673,20017,878
20674,20017,879
20675,20017,879
20676,20017,878
20677,20017,877
20678,20017,881
20679,20017,880
20680,20017,881
20681,20017,876
20682,20017,871
20683,20017,888
20684,20017,821
20685,20017,829
20686,20017,811
20687,20017,844
20688,20017,881
20689,20017,878
20690,20017,878
20691,20017,879
20692,20017,877
20693,20017,878
20694,20017,880
20695,20017,879
20696,20017,877
20697,20017,875
20698,20017,876
20699,20017,866
20700,20017,860
20701,20017,718
20702,20017,641
20703,20017,616
20704,20017,526
20705,20017,441
20706,20017,297
20707,20017,178
20708,20017,57
20709,20017,10
20712,20017,70
20713,20017,67
20714,20017,124
20715,20017,40
20716,20017,20
21362,20017,152
21363,20017,412
21364,20017,600
21365,20017,789
21366,20017,888
21367,20017,896
21368,20017,897
21369,20017,900
21370,20017,897
21371,20017,898
21372,20017,899
21373,20017,897
21374,20017,899
21375,20017,898
21376,20017,899
21377,20017,899
21378,20017,897
21379,20017,898
21380,20017,899
21381,20017,897
21382,20017,900
21383,20017,896
21384,20017,898
21385,20017,899
21386,20017,898
21387,20017,898
21388,20017,897
21389,20017,900
21390,20017,896
21391,20017,899
21392,20017,899
21393,20017,897
21394,20017,898
21395,20017,901
21396,20017,897
21397,20017,899
21398,20017,896
21399,20017,898
21400,20017,900
21401,20017,898
21402,20017,898
21403,20017,895
21404,20017,695
21405,20017,746
21406,20017,880
21407,20017,917
21408,20017,895
21409,20017,895
21410,20017,901
21411,20017,896
21412,20017,900
21413,20017,891
21414,20017,877
21415,20017,735
21416,20017,707
21417,20017,561
21418,20017,244
21419,20017,61
21420,20017,40
21361,20017,6
22077,20017,32
22078,20017,9
22079,20017,206
22080,20017,272
22081,20017,598
22082,20017,895
22083,20017,941
22084,20017,941
22085,20017,938
22086,20017,944
22087,20017,936
22088,20017,943
22089,20017,939
22090,20017,942
22091,20017,940
22092,20017,940
22093,20017,942
22094,20017,939
22095,20017,939
22096,20017,942
22097,20017,939
22098,20017,942
22099,20017,940
22100,20017,941
22101,20017,939
22102,20017,942
22103,20017,941
22104,20017,938
22105,20017,942
22106,20017,940
22107,20017,942
22108,20017,938
22109,20017,939
22110,20017,941
22111,20017,942
22112,20017,940
22113,20017,940
22114,20017,941
22115,20017,939
22116,20017,942
22117,20017,939
22118,20017,940
22119,20017,940
22120,20017,942
22121,20017,939
22122,20017,941
22123,20017,942
22124,20017,940
22125,20017,937
22126,20017,942
22127,20017,943
22128,20017,940
22129,20017,928
22130,20017,903
22131,20017,773
22132,20017,667
22133,20017,517
22134,20017,348
22135,20017,107
22136,20017,33
22795,20017,21
22796,20017,118
22797,20017,162
22798,20017,737
22799,20017,900
22800,20017,959
22801,20017,959
22802,20017,962
22803,20017,958
22804,20017,959
22805,20017,962
22806,20017,960
22807,20017,959
22808,20017,960
22809,20017,960
22810,20017,962
22811,20017,954
22812,20017,961
22813,20017,960
22814,20017,962
22815,20017,959
22816,20017,960
22817,20017,961
22818,20017,960
22819,20017,959
22820,20017,960
22821,20017,961
22822,20017,959
22823,20017,960
22824,20017,958
22825,20017,962
22826,20017,958
22827,20017,962
22828,20017,960
22829,20017,958
22830,20017,960
22831,20017,960
22832,20017,961
22833,20017,958
22834,20017,960
22835,20017,961
22836,20017,959
22837,20017,961
22838,20017,959
22839,20017,960
22840,20017,959
22841,20017,960
22842,20017,962
22843,20017,958
22844,20017,960
22845,20017,948
22846,20017,862
22847,20017,847
22848,20017,933
22849,20017,933
22850,20017,898
22851,20017,853
22852,20017,872
22853,20017,659
22854,20017,359
22855,20017,65
23512,20017,6
23513,20017,1
23514,20017,84
23515,20017,193
23516,20017,638
23517,20017,965
23518,20017,979
23519,20017,976
23520,20017,982
23521,20017,979
23522,20017,978
23523,20017,980
23524,20017,979
23525,20017,979
23526,20017,976
23527,20017,981
23528,20017,979
23529,20017,980
23530,20017,977
23531,20017,979
23532,20017,980
23533,20017,977
23534,20017,982
23535,20017,979
23536,20017,978
23537,20017,978
23538,20017,978
23539,20017,980
23540,20017,980
23541,20017,978
23542,20017,980
23543,20017,978
23544,20017,977
23545,20017,980
23546,20017,980
23547,20017,978
23548,20017,979
23549,20017,978
23550,20017,981
23551,20017,978
23552,20017,939
23553,20017,979
23554,20017,979
23555,20017,979
23556,20017,979
23557,20017,979
23558,20017,979
23559,20017,977
23560,20017,979
23561,20017,963
23562,20017,872
23563,20017,822
23564,20017,732
23565,20017,700
23566,20017,699
23567,20017,699
23568,20017,666
23569,20017,552
23570,20017,494
23571,20017,558
23572,20017,356
23573,20017,218
23574,20017,168
23575,20017,54
24235,20017,942
24236,20017,1023
24237,20017,1023
24238,20017,1022
24239,20017,1022
24240,20017,1021
24241,20017,1021
24242,20017,1025
24243,20017,1020
24244,20017,1023
24245,20017,1022
24246,20017,1022
24247,20017,1022
24248,20017,1023
24249,20017,1022
24250,20017,1021
24251,20017,1022
24252,20017,1021
24253,20017,1023
24254,20017,1021
24255,20017,1023
24256,20017,1023
24257,20017,1016
24258,20017,1028
24259,20017,1021
24260,20017,965
24261,20017,185
24262,20017,218
24263,20017,476
24264,20017,968
24265,20017,1023
24266,20017,1021
24267,20017,1024
24268,20017,1021
24269,20017,859
24270,20017,948
24271,20017,1003
24272,20017,916
24273,20017,1018
24274,20017,1027
24275,20017,1021
24276,20017,1022
24277,20017,1021
24278,20017,1022
24279,20017,919
24280,20017,1022
24281,20017,953
24282,20017,195
24231,20017,5
24232,20017,76
24233,20017,196
24234,20017,602
24951,20017,16
24952,20017,424
24953,20017,918
24954,20017,1067
24955,20017,1066
24956,20017,1066
24957,20017,1067
24958,20017,1064
24959,20017,1067
24960,20017,1066
24961,20017,1065
24962,20017,1067
24963,20017,1067
24964,20017,1067
24965,20017,1066
24966,20017,1062
24967,20017,1068
24968,20017,1066
24969,20017,1065
24970,20017,1067
24971,20017,1064
24972,20017,1068
24973,20017,1065
24974,20017,1066
24975,20017,1066
24976,20017,1067
24977,20017,1067
24978,20017,994
24979,20017,338
24980,20017,201
24981,20017,252
24982,20017,250
24983,20017,232
24984,20017,279
24985,20017,426
24986,20017,781
24987,20017,1065
24988,20017,1067
24989,20017,911
24990,20017,846
24991,20017,469
24992,20017,1034
24993,20017,1065
24994,20017,1067
24995,20017,1018
24996,20017,855
24997,20017,994
24998,20017,774
24999,20017,506
25000,20017,1062
25001,20017,1066
25002,20017,621
25671,20017,125
25672,20017,1059
25673,20017,1085
25674,20017,1085
25675,20017,1085
25676,20017,1087
25677,20017,1084
25678,20017,1086
