loiczid,clust_100,clust_150,clust_250,clust_500
46025,48,35,208,279
46026,48,35,208,279
46027,48,35,208,279
46028,48,35,208,279
46029,48,35,208,279
46030,48,35,208,279
46031,48,35,208,279
46032,48,35,208,279
46033,48,35,208,279
46034,48,35,208,279
46035,48,35,208,487
46036,38,35,208,487
46037,38,35,208,487
46038,38,35,208,487
46039,38,35,208,487
46045,38,35,173,487
46046,38,35,173,487
46047,38,35,173,487
46048,38,35,173,487
46049,38,35,173,487
46050,38,35,173,487
46051,38,35,173,487
46052,38,35,173,487
46053,38,35,173,487
46054,38,35,173,487
46055,38,35,173,316
46056,38,35,173,316
46057,38,35,173,316
46058,38,35,173,316
46059,38,35,173,316
46060,38,35,173,290
46061,38,35,173,290
46062,38,35,173,290
46063,38,35,173,290
46064,38,35,173,290
46065,38,35,173,290
46066,38,35,173,290
46067,38,35,173,290
46068,38,35,173,290
46069,38,35,173,290
46070,38,35,173,290
46071,38,35,173,290
46072,38,35,173,290
46073,38,35,173,290
46074,38,35,173,290
46075,38,35,173,290
46076,38,35,173,290
46077,38,35,173,290
46078,38,35,173,290
46079,38,35,173,290
46080,38,35,173,290
46081,10,58,14,292
46082,10,58,14,292
46083,10,58,14,292
46084,10,58,14,292
46085,10,58,14,292
46086,10,58,14,292
46087,10,58,14,292
46088,10,58,14,292
46089,10,58,14,292
46090,10,58,14,292
46091,10,58,14,292
46092,10,58,14,292
46093,10,58,14,292
46094,10,58,14,292
46095,10,58,14,292
46096,10,58,14,292
46097,10,58,14,292
46098,10,58,14,292
46099,10,58,14,282
46100,10,58,14,282
46101,10,58,14,282
46102,10,58,14,282
46103,10,58,14,282
46104,10,58,14,282
46105,10,58,14,282
46106,10,58,14,282
46107,10,58,14,282
46108,10,58,14,282
46109,10,58,14,282
46110,10,58,14,282
46111,10,58,14,282
46112,10,58,14,282
46113,10,58,14,282
46114,10,58,14,282
46115,10,58,14,282
46116,10,58,14,282
46117,10,58,14,282
46118,10,58,14,282
46119,10,58,14,282
46120,10,58,14,282
46121,10,58,14,282
46122,10,58,14,282
46123,10,58,14,282
46124,10,58,14,282
46125,10,58,14,282
46720,48,72,208,385
46721,48,72,208,385
46722,48,72,208,175
46723,48,72,208,175
46724,48,72,208,175
46725,48,72,208,175
46726,48,72,208,175
46727,48,72,208,175
46728,48,72,208,175
46729,48,72,208,175
46730,48,72,208,175
46731,48,72,208,175
46732,48,72,208,175
46733,48,72,208,175
46734,48,72,208,175
46735,48,72,208,175
46736,48,72,208,175
46737,48,35,208,175
46738,48,35,208,175
46739,48,35,208,175
46740,48,35,208,175
46741,48,35,208,279
46742,48,35,208,279
46743,48,35,208,279
46744,48,35,208,279
46745,48,35,208,279
46746,48,35,208,279
46747,48,35,208,279
46748,48,35,208,279
46749,48,35,208,279
46750,48,35,208,279
46751,48,35,208,279
46752,48,35,208,279
46753,48,35,208,279
46754,48,35,208,279
46755,48,35,208,279
46756,48,35,208,279
46765,38,35,173,487
46766,38,35,173,487
46767,38,35,173,487
46768,38,35,173,487
46769,38,35,173,487
46770,38,35,173,316
46771,38,35,173,316
46772,38,35,173,316
46773,38,35,173,316
46774,38,35,173,316
46775,38,35,173,316
46776,38,35,173,316
46777,38,35,173,316
46778,38,35,173,316
46779,38,35,173,316
46780,38,35,173,316
46781,38,35,173,316
46782,38,35,173,316
46783,38,35,173,10
46784,38,35,173,10
46785,38,35,173,10
46786,38,35,173,10
46787,38,35,173,10
46788,38,35,173,10
46789,38,35,173,10
46790,38,35,173,10
46791,38,35,173,10
46792,38,35,173,10
46793,38,35,173,10
46794,38,35,173,10
46795,38,35,173,10
46796,38,35,173,10
46797,38,35,173,10
46798,38,35,173,10
46799,38,35,173,10
46800,38,35,173,10
46801,10,58,14,292
46802,10,58,14,292
46803,10,58,14,292
46804,10,58,14,292
46805,10,58,14,292
46806,10,58,14,292
46807,10,58,14,292
46808,10,58,14,292
46809,10,58,14,292
46810,10,58,14,292
46811,10,58,14,292
46812,10,58,14,292
46813,10,58,14,292
46814,10,58,14,292
46815,10,58,14,292
46816,10,58,14,292
46817,10,58,14,292
46818,10,58,14,292
46819,10,58,14,292
46820,10,58,14,282
46821,10,58,14,282
46822,10,58,14,282
46823,10,58,14,282
46824,10,58,14,282
46825,10,58,14,282
46826,10,58,14,282
46827,10,58,14,282
46828,10,58,14,282
46829,10,58,14,282
46830,10,58,14,282
46831,10,58,14,282
46832,10,58,14,282
46833,10,58,14,282
46834,10,58,14,282
46835,10,58,14,282
46836,10,58,14,282
46837,10,58,14,282
46838,10,58,14,282
46839,10,58,14,282
46840,10,58,14,282
46841,10,58,14,282
46842,10,58,14,282
46843,10,58,14,282
47438,48,72,208,385
47439,48,72,208,385
47440,48,72,208,385
47441,48,72,208,385
47442,48,72,208,385
47443,48,72,208,385
47444,48,72,208,385
47445,48,72,208,175
47446,48,72,208,175
47447,48,72,208,175
47448,48,72,208,175
47449,48,72,208,175
47450,48,72,208,175
47451,48,72,208,175
47452,48,72,208,175
47453,48,72,208,175
47454,48,72,208,175
47455,48,72,208,175
47456,48,72,208,175
47457,48,72,208,175
47458,48,72,208,175
47459,48,35,208,175
47460,48,35,208,279
47461,48,35,208,279
47462,48,35,208,279
47463,48,35,208,279
47464,48,35,208,279
47465,48,35,208,279
47466,48,35,208,279
47467,48,35,208,279
47468,48,35,208,279
47469,48,35,208,279
47470,48,35,208,279
47471,48,35,208,279
47472,48,35,208,279
47473,48,35,208,279
47474,48,35,208,279
47475,48,35,208,279
47486,38,35,173,316
47487,38,35,173,316
47488,38,35,173,316
47489,38,35,173,316
47490,38,35,173,316
47491,38,35,173,316
47492,38,35,173,316
47493,38,35,173,316
47494,38,35,173,316
47495,38,35,173,316
47496,38,35,173,316
47497,38,35,173,316
47498,38,35,173,316
47499,38,35,173,316
47500,38,35,173,316
47501,38,35,173,316
47502,38,35,173,316
47503,38,35,173,10
47504,38,35,173,10
47505,38,35,173,10
47506,38,35,173,10
47507,38,35,173,10
47508,38,35,173,10
47509,38,35,173,10
47510,38,35,173,10
47511,38,35,173,10
47512,38,35,173,10
47513,38,35,173,10
47514,38,35,173,10
47515,38,35,173,10
47516,38,35,173,10
47517,38,35,173,10
47518,38,35,173,10
47519,38,35,173,10
47520,38,35,173,10
47521,10,58,14,292
47522,10,58,14,292
47523,10,58,14,292
47524,10,58,14,292
47525,10,58,14,292
47526,10,58,14,292
47527,10,58,14,292
47528,10,58,14,292
47529,10,58,14,292
47530,10,58,14,292
47531,10,58,14,292
47532,10,58,14,292
47533,10,58,14,292
47534,10,58,14,292
47535,10,58,14,292
47536,10,58,14,292
47537,10,58,14,292
47538,10,58,14,292
47539,10,58,14,292
47540,10,58,14,292
47541,10,58,14,282
47542,10,58,14,282
47543,10,58,14,282
47544,10,58,14,282
47545,10,58,14,282
47546,10,58,14,282
47547,10,58,14,282
47548,10,58,14,282
47549,10,58,14,282
47550,10,58,14,282
47551,10,58,14,282
47552,10,58,14,282
47553,10,58,14,282
47554,10,58,14,282
47555,10,58,14,282
47556,10,58,14,282
47557,10,58,14,282
47558,10,58,14,282
47559,10,58,14,282
47560,10,58,14,282
47561,10,58,14,282
47562,10,58,14,282
48157,48,72,208,385
48158,48,72,208,385
48159,48,72,208,385
48160,48,72,208,385
48161,48,72,208,385
48162,48,72,208,385
48163,48,72,208,385
48164,48,72,208,385
48165,48,72,208,385
48166,48,72,208,385
48167,48,72,208,385
48168,48,72,208,175
48169,48,72,208,175
48170,48,72,208,175
48171,48,72,208,175
48172,48,72,208,175
48173,48,72,208,175
48174,48,72,208,175
48175,48,72,208,175
48176,48,72,208,175
48177,48,72,208,175
48178,48,72,208,279
48179,48,72,208,279
48180,48,72,208,279
48181,48,35,208,279
48182,48,35,208,279
48183,48,35,208,279
48184,48,35,208,279
48185,48,35,208,279
48186,48,35,208,279
48187,48,35,208,279
48188,48,35,208,279
48189,48,35,208,279
48190,48,35,208,279
48191,48,35,208,279
48192,48,35,208,279
48193,48,35,208,279
48206,38,35,173,316
48207,38,35,173,316
48208,38,35,173,316
48209,38,35,173,316
48210,38,35,173,316
48211,38,35,173,316
48212,38,35,173,316
48213,38,35,173,316
48214,38,35,173,316
48215,38,35,173,316
48216,38,35,173,316
48217,38,35,173,316
48218,38,35,173,316
48219,38,35,173,316
48220,38,35,173,316
48221,38,35,173,316
48222,38,35,173,316
48223,38,35,173,10
48224,38,35,173,10
48225,38,35,173,10
48226,38,35,173,10
48227,38,35,173,10
48228,38,35,173,10
48229,38,35,173,10
48230,38,35,173,10
48231,38,35,173,10
48232,38,35,173,10
48233,38,35,173,10
48234,38,35,173,10
48235,38,35,173,10
48236,38,35,173,10
48237,38,35,173,10
48238,38,35,173,10
48239,38,35,173,10
48240,38,35,173,10
48241,10,58,14,292
48242,10,58,14,292
48243,10,58,14,292
48244,10,58,14,292
48245,10,58,14,292
48246,10,58,14,292
48247,10,58,14,292
48248,10,58,14,292
48249,10,58,14,292
48250,10,58,14,292
48251,10,58,14,292
48252,10,58,14,292
48253,10,58,14,292
48254,10,58,14,292
48255,10,58,14,292
48256,10,58,14,292
48257,10,58,14,292
48258,10,58,14,292
48259,10,58,14,292
48260,10,58,14,292
48261,10,58,14,292
48262,10,58,14,292
48263,10,58,14,282
48264,10,58,14,282
48265,10,58,14,282
48266,10,58,14,282
48267,10,58,14,282
48268,10,58,14,282
48269,10,58,14,282
48270,10,58,14,282
48271,10,58,14,282
48272,10,58,14,282
48273,10,58,14,282
48274,10,58,14,282
48275,10,58,14,282
48276,10,58,14,282
48277,10,58,14,282
48278,10,58,14,282
48279,10,58,14,282
48280,10,58,14,282
48875,48,72,208,385
48876,48,72,208,385
48877,48,72,208,385
48878,48,72,208,385
48879,48,72,208,385
48880,48,72,208,385
48881,48,72,208,385
48882,48,72,208,385
48883,48,72,208,385
48884,48,72,208,385
48885,48,72,208,385
48886,48,72,208,385
48887,48,72,208,385
48888,48,72,208,385
48889,48,72,208,385
48890,48,72,208,385
48891,48,72,208,175
48892,48,72,208,175
48893,48,72,208,175
48894,48,72,208,175
48895,48,72,208,175
48896,48,72,208,175
48897,48,72,208,279
48898,48,72,208,279
48899,48,72,208,279
48900,48,72,208,279
48901,48,72,208,279
48902,48,35,208,279
48903,48,35,208,279
48904,48,35,208,279
48905,48,35,208,279
48906,48,35,208,279
48907,48,35,208,279
48908,48,35,208,279
48909,48,35,208,279
48910,48,35,208,279
48911,48,35,208,279
48912,48,35,208,279
48925,38,35,173,316
48926,38,35,173,316
48927,38,35,173,316
48928,38,35,173,316
48929,38,35,173,316
48930,38,35,173,316
48931,38,35,173,316
48932,38,35,173,316
48933,38,35,173,316
48934,38,35,173,316
48935,38,35,173,316
48936,38,35,173,316
48937,38,35,173,316
48938,38,35,173,316
48939,38,35,173,316
48940,38,35,173,316
48941,38,35,173,316
48942,38,35,173,316
48943,38,35,173,10
48944,38,35,173,10
48945,38,35,173,10
48946,38,35,173,10
48947,38,35,173,10
48948,38,35,173,10
48949,38,35,173,10
48950,38,35,173,10
48951,38,35,173,10
48952,38,35,173,10
48953,38,35,173,10
48954,38,35,173,10
48955,38,35,173,10
48956,38,35,173,10
48957,38,35,173,10
48958,38,35,173,10
48959,38,35,173,10
48960,38,35,173,10
48961,10,58,14,292
48962,10,58,14,292
48963,10,58,14,292
48964,10,58,14,292
48965,10,58,14,292
48966,10,58,14,292
48967,10,58,14,292
48968,10,58,14,292
48969,10,58,14,292
48970,10,58,14,292
48971,10,58,14,292
48972,10,58,14,292
48973,10,58,14,292
48974,10,58,14,292
48975,10,58,14,292
48976,10,58,14,292
48977,10,58,14,292
48978,10,58,14,292
48979,10,58,14,292
48980,10,58,14,292
48981,10,58,14,292
48982,10,58,14,292
48983,10,58,14,292
48984,10,58,14,282
48985,10,58,14,282
48986,10,58,14,282
48987,10,58,14,282
48988,10,58,14,282
48989,10,58,14,282
48990,10,58,14,282
48991,10,58,14,282
48992,10,58,14,282
48993,10,58,14,282
48994,10,58,14,282
48995,10,58,14,282
48996,10,58,14,282
48999,10,58,14,282
49001,10,58,14,282
49593,48,72,208,385
49594,48,72,208,385
49595,48,72,208,385
49596,48,72,208,385
49597,48,72,208,385
49598,48,72,208,385
49599,48,72,208,385
49600,48,72,208,385
49601,48,72,208,385
49602,48,72,208,385
49603,48,72,208,385
49604,48,72,208,385
49605,48,72,208,385
49606,48,72,208,385
49607,48,72,208,385
49608,48,72,208,385
49609,48,72,208,385
49610,48,72,208,385
49611,48,72,208,385
49612,48,72,208,385
49613,48,72,208,385
49614,48,72,208,175
49615,48,72,208,175
49616,48,72,208,279
49617,48,72,208,279
49618,48,72,208,279
49619,48,72,208,279
49620,48,72,208,279
49621,48,72,208,279
49622,48,72,208,279
49623,48,72,208,279
49624,48,35,208,279
49625,48,35,208,279
49626,48,35,208,279
49627,48,35,208,279
49628,48,35,208,279
49629,48,35,208,279
49630,48,35,208,279
49631,48,35,208,279
49632,48,35,208,279
49644,38,35,173,316
49645,38,35,173,316
49646,38,35,173,316
49647,38,35,173,316
49648,38,35,173,316
49649,38,35,173,316
49650,38,35,173,316
49651,38,35,173,316
49652,38,35,173,316
49653,38,35,173,316
49654,38,35,173,316
49655,38,35,173,316
49656,38,35,173,316
49657,38,35,173,316
49658,38,35,173,316
49659,38,35,173,316
49660,38,35,173,316
49661,38,35,173,316
49662,38,35,173,316
49663,38,35,173,10
49664,38,35,173,10
49665,38,35,173,10
49666,38,35,173,10
49667,38,35,173,10
49668,38,35,173,10
49669,38,35,173,10
49670,38,35,173,10
49671,38,35,173,10
49672,38,35,173,10
49673,38,35,173,10
49674,38,35,173,10
49675,38,35,173,10
49676,38,35,173,10
49677,38,35,173,10
49678,38,35,173,10
49679,38,35,173,10
49680,38,35,173,10
49681,10,58,14,292
49682,10,58,14,292
49683,10,58,14,292
49684,10,58,14,292
49685,10,58,14,292
49686,10,58,14,292
49687,10,58,14,292
49688,10,58,14,292
49689,10,58,14,292
49690,10,58,14,292
49691,10,58,14,292
49692,10,58,14,292
49693,10,58,14,292
49694,10,58,14,292
49695,10,58,14,292
49696,10,58,14,292
49697,10,58,14,292
49698,10,58,14,292
49699,10,58,14,292
49700,10,58,14,292
49701,10,58,14,292
49702,10,58,14,292
49703,10,58,14,292
49704,10,58,14,292
49705,10,58,14,292
49706,10,58,14,282
49707,10,58,14,282
49708,10,58,14,282
49709,10,58,14,282
49710,10,58,14,282
49711,10,58,14,282
49712,10,58,14,282
49713,10,58,14,282
49714,10,58,14,282
50313,48,72,208,385
50314,48,72,208,385
50315,48,72,208,385
50316,48,72,208,385
50317,48,72,208,385
50318,48,72,208,385
50319,48,72,208,385
50320,48,72,208,385
50321,48,72,208,385
50322,48,72,208,385
50323,48,72,208,385
50324,48,72,208,385
50325,48,72,208,385
50326,48,72,208,385
50327,48,72,208,385
50328,48,72,208,385
50329,48,72,208,385
50330,48,72,208,385
50331,48,72,208,385
50332,48,72,208,385
50333,48,72,208,385
50334,48,72,208,385
50335,48,72,208,385
50336,48,72,208,279
50337,48,72,208,279
50338,48,72,208,279
50339,48,72,208,279
50340,48,72,208,279
50341,48,72,208,279
50342,48,72,208,279
50343,48,72,208,279
50344,48,72,208,279
50345,48,72,208,279
50346,48,35,208,279
50347,48,35,208,279
50348,48,35,208,279
50349,48,35,208,279
50350,48,35,208,279
50351,48,35,208,279
50352,48,35,208,279
50364,38,35,173,316
50365,38,35,173,316
50366,38,35,173,316
50367,38,35,173,316
50368,38,35,173,316
50369,38,35,173,316
50370,38,35,173,316
50371,38,35,173,316
50372,38,35,173,316
50373,38,35,173,316
50374,38,35,173,316
50375,38,35,173,316
50376,38,35,173,316
50377,38,35,173,316
50378,38,35,173,316
50379,38,35,173,316
50380,38,35,173,316
50381,38,35,173,316
50382,38,35,173,316
50383,38,35,173,10
50384,38,35,173,10
50385,38,35,173,10
50386,38,35,173,10
50387,38,35,173,10
50388,38,35,173,10
50389,38,35,173,10
50390,38,35,173,10
50391,38,35,173,10
50392,38,35,173,10
50393,38,35,173,10
50394,38,35,173,10
50395,38,35,173,10
50396,38,35,173,10
50397,38,35,173,10
50398,38,35,173,10
50399,38,35,173,10
50400,38,35,173,10
50401,10,58,14,292
50402,10,58,14,292
50403,10,58,14,292
50404,10,58,14,292
50405,10,58,14,292
50406,10,58,14,292
50407,10,58,14,292
50408,10,58,14,292
50409,10,58,14,292
50410,10,58,14,292
50411,10,58,14,292
50412,10,58,14,292
50413,10,58,14,292
50414,10,58,14,292
50415,10,58,14,292
50416,10,58,14,292
50417,10,58,14,292
50418,10,58,14,292
50419,10,58,14,292
50420,10,58,14,292
50421,10,58,14,292
50422,10,58,14,292
50423,10,58,14,292
50424,10,58,14,292
50425,10,58,14,292
50426,10,58,14,292
50427,10,58,14,282
50428,10,58,14,282
50429,10,58,14,282
50430,10,58,14,282
50431,10,58,14,282
50435,10,58,14,282
51032,48,72,208,385
51033,48,72,208,385
51034,48,72,208,385
51035,48,72,208,385
51036,48,72,208,385
51037,48,72,208,385
51038,48,72,208,385
51039,48,72,208,385
51040,48,72,208,385
51041,48,72,208,385
51042,48,72,208,385
51043,48,72,208,385
51044,48,72,208,385
51045,48,72,208,385
51046,48,72,208,385
51047,48,72,208,385
51048,48,72,208,385
51049,48,72,208,385
51050,48,72,208,385
51051,48,72,208,385
51052,48,72,208,385
51053,48,72,208,385
51054,48,72,208,385
51055,48,72,208,385
51056,48,72,208,279
51057,48,72,208,279
51058,48,72,208,279
51059,48,72,208,279
51060,48,72,208,279
51061,48,72,208,279
51062,48,72,208,279
51063,48,72,208,279
51064,48,72,208,279
51065,48,72,208,279
51066,48,72,208,279
51067,48,35,208,279
51068,48,35,208,279
51069,48,35,208,279
51070,48,35,208,279
51071,48,35,208,279
51072,48,35,208,279
51082,38,35,173,316
51083,38,35,173,316
51084,38,35,173,316
51085,38,35,173,316
51086,38,35,173,316
51087,38,35,173,316
51088,38,35,173,316
51089,38,35,173,316
51090,38,35,173,316
51091,38,35,173,316
51092,38,35,173,316
51093,38,35,173,316
51094,38,35,173,316
51095,38,35,173,316
51096,38,35,173,316
51097,38,35,173,316
51098,38,35,173,316
51099,38,35,173,316
51100,38,35,173,316
51101,38,35,173,316
51102,38,35,173,316
51103,38,35,173,10
51104,38,35,173,10
51105,38,35,173,10
51106,38,35,173,10
51107,38,35,173,10
51108,38,35,173,10
51109,38,35,173,10
51110,38,35,173,10
51111,38,35,173,10
51112,38,35,173,10
51113,38,35,173,10
51114,38,35,173,10
51115,38,35,173,10
51116,38,35,173,10
51117,38,35,173,10
51118,38,35,173,10
51119,38,35,173,10
51120,38,35,173,10
51121,10,58,14,292
51122,10,58,14,292
51123,10,58,14,292
51124,10,58,14,292
51125,10,58,14,292
51126,10,58,14,292
51127,10,58,14,292
51128,10,58,14,292
51129,10,58,14,292
51130,10,58,14,292
51131,10,58,14,292
51132,10,58,14,292
51133,10,58,14,292
51134,10,58,14,292
51135,10,58,14,292
51136,10,58,14,292
51137,10,58,14,292
51138,10,58,14,292
51139,10,58,14,292
51140,10,58,14,292
51141,10,58,14,292
51142,10,58,14,292
51143,10,58,14,292
51144,10,58,14,292
51145,10,58,14,292
51146,10,58,14,292
51147,10,58,14,292
51754,48,72,208,385
51755,48,72,208,385
51756,48,72,208,385
51757,48,72,208,385
51758,48,72,208,385
51759,48,72,208,385
51760,48,72,208,385
51761,48,72,208,385
51762,48,72,208,385
51763,48,72,208,385
51764,48,72,208,385
51765,48,72,208,385
51766,48,72,208,385
51767,48,72,208,385
51768,48,72,208,385
51769,48,72,208,385
51770,48,72,208,385
51771,48,72,208,385
51772,48,72,208,385
51773,48,72,208,385
51774,48,72,208,438
51775,48,72,208,438
51776,48,72,208,438
51777,48,72,208,438
51778,48,72,208,438
51779,48,72,208,279
51780,48,72,208,279
51781,48,72,208,279
51782,48,72,208,279
51783,48,72,208,279
51784,48,72,208,279
51785,48,72,208,279
51786,48,72,208,279
51787,48,72,208,279
51788,48,72,208,279
51789,48,35,208,332
51790,48,35,208,332
51791,48,35,208,332
51792,48,35,208,332
51800,48,35,208,332
51801,48,35,208,316
51802,48,35,173,316
51803,38,35,173,316
51804,38,35,173,316
51805,38,35,173,316
51806,38,35,173,316
51807,38,35,173,316
51808,38,35,173,316
51809,38,35,173,316
51810,38,35,173,316
51811,38,35,173,316
51812,38,35,173,316
51813,38,35,173,316
51814,38,35,173,316
51815,38,35,173,316
51816,38,35,173,316
51817,38,35,173,316
51818,38,35,173,316
51819,38,35,173,316
51820,38,35,173,316
51821,38,35,173,316
51822,38,35,173,316
51823,38,35,173,10
51824,38,35,173,10
51825,38,35,173,10
51826,38,35,173,10
51827,38,35,173,10
51828,38,35,173,10
51829,38,35,173,10
51830,38,35,173,10
51831,38,35,173,10
51832,38,35,173,10
51833,38,35,173,10
51834,38,35,173,10
51835,38,35,173,10
51836,38,35,173,10
51837,38,35,173,10
51838,38,35,173,10
51839,38,35,173,10
51840,38,35,173,10
51841,10,58,14,292
51842,10,58,14,292
51843,10,58,14,292
51844,10,58,14,292
51845,10,58,14,292
51846,10,58,14,292
51847,10,58,14,292
51848,10,58,14,292
51849,10,58,14,292
51850,10,58,14,292
51851,10,58,14,292
51852,10,58,14,292
51853,10,58,14,292
51854,10,58,14,292
51855,10,58,14,292
51856,10,58,14,292
51857,10,58,14,292
51858,10,58,14,292
51859,10,58,14,292
51860,10,58,14,292
51861,10,58,14,292
51862,10,58,14,292
51863,10,58,14,292
51864,10,58,14,292
51865,10,58,14,292
51866,10,58,14,292
52482,48,72,208,385
52483,48,72,208,385
52484,48,72,208,385
52485,48,72,208,385
52486,48,72,208,385
52487,48,72,208,385
52488,48,72,208,385
52489,48,72,208,385
52490,48,72,208,438
52491,48,72,208,438
52492,48,72,208,438
52493,48,72,208,438
52494,48,72,208,438
52495,48,72,208,438
52496,48,72,208,438
52497,48,72,208,438
52498,48,72,208,438
52499,48,72,208,438
52500,48,72,208,438
52501,48,72,208,438
52502,48,72,208,332
52503,48,72,208,332
52504,48,72,208,332
52505,48,72,208,332
52506,48,72,208,332
52507,48,72,208,332
52508,48,72,208,332
52509,48,72,208,332
52510,48,72,208,332
52511,48,35,208,332
52512,48,35,208,332
52513,48,35,208,332
52520,48,35,208,332
52521,48,35,208,332
52522,48,35,173,332
52523,48,35,173,316
52524,38,35,173,316
52525,38,35,173,316
52526,38,35,173,316
52527,38,35,173,316
52528,38,35,173,316
52529,38,35,173,316
52530,38,35,173,316
52531,38,35,173,316
52532,38,35,173,316
52533,38,35,173,316
52534,38,35,173,316
