iucn_sid,sciname
153671,Engaewa walpolea
8136,Euastacus armatus
153703,Euastacus australasiensis
153672,Euastacus balanesis
153720,Euastacus bidawalis
8137,Euastacus bindal
8138,Euastacus bispinosus
153615,Euastacus brachythorax
153666,Euastacus clarkae
153718,Euastacus claytoni
8148,Euastacus crassus
153601,Euastacus dalagarbe
153737,Euastacus dangadi
153704,Euastacus dharawalus
8149,Euastacus diversus
8139,Euastacus eungella
8140,Euastacus fleckeri
153613,Euastacus gamilaroi
153646,Euastacus girurmulayn
153609,Euastacus gumar
153676,Euastacus guruhgi
153645,Euastacus guwinus
153733,Euastacus hirsutus
8141,Euastacus hystricosus
153692,Euastacus jagabar
8142,Euastacus jagara
153632,Euastacus kershawi
165919,Euastacus maccai
8143,Euastacus maidae
153743,Euastacus mirangudjin
8144,Euastacus monteithorum
8150,Euastacus neodiversus
153653,Euastacus neohirsutus
153736,Euastacus pilosus
153725,Euastacus polysetosus
153604,Euastacus reductus
153706,Euastacus rieki
8145,Euastacus robertsi
8146,Euastacus setosus
153686,Euastacus simplex
153673,Euastacus spinichelatus
153707,Euastacus spinifer
153638,Euastacus sulcatus
153727,Euastacus suttoni
8147,Euastacus urospinosus
153658,Euastacus valentulus
153630,Euastacus wiowuru
153631,Euastacus yanga
153639,Euastacus yarreansis
8151,Euastacus yigara
8488,Fallicambarus burrisi
153838,Fallicambarus byersi
153798,Fallicambarus caesius
8489,Fallicambarus danielae
153768,Fallicambarus devastator
153808,Fallicambarus dissitus
153747,Fallicambarus fodiens
8490,Fallicambarus gilpini
8491,Fallicambarus gordoni
8492,Fallicambarus harpi
8493,Fallicambarus hortoni
154023,Fallicambarus houstonensis
153898,Fallicambarus jeanae
153894,Fallicambarus kountzeae
153889,Fallicambarus macneesei
153771,Fallicambarus oryktes
8494,Fallicambarus petilicarpus
8495,Fallicambarus strawni
154001,Fallicambarus tenuis
153878,Faxonella beyeri
153915,Faxonella blairi
153949,Faxonella clypeata
153990,Faxonella creaseri
153679,Geocharax falcata
153656,Geocharax tasmanicus
153742,Gramastacus insolitus
10205,Hobbseus attenuatus
10206,Hobbseus cristatus
10207,Hobbseus orconectoides
10208,Hobbseus petilus
153957,Hobbseus prominens
10209,Hobbseus valleculus
10210,Hobbseus yalobushensis
153722,Ombrastacoides asperrimanus
153633,Ombrastacoides brevirostris
153699,Ombrastacoides decemdentatus
153716,Ombrastacoides denisoni
153739,Ombrastacoides dissitus
153663,Ombrastacoides huonensis
153607,Ombrastacoides ingressus
153740,Ombrastacoides leptomerus
153612,Ombrastacoides parvicaudatus
153688,Ombrastacoides professorum
153622,Ombrastacoides pulcher
153902,Orconectes acares
153953,Orconectes alabamensis
62025,Orconectes australis
154017,Orconectes barrenensis
154020,Orconectes barri
15424,Orconectes bisectus
153774,Orconectes burri
153907,Orconectes carolinensis
154021,Orconectes causeyi
153930,Orconectes chickasawae
154009,Orconectes compressus
15439,Orconectes cooperi
154029,Orconectes cristavarius
15440,Orconectes deanae
153826,Orconectes difficilis
154025,Orconectes durelli
153847,Orconectes erichsonianus
153861,Orconectes etnieri
153999,Orconectes eupunctus
153984,Orconectes forceps
153942,Orconectes harrisonii
15441,Orconectes hartfieldi
153989,Orconectes hathawayi
15438,Orconectes hathawayi ssp. blacki
165915,Orconectes hathawayi ssp. hathawayi
153848,Orconectes hobbsi
15442,Orconectes holti
153856,Orconectes hylas
153840,Orconectes illinoiensis
153925,Orconectes immunis
15425,Orconectes incomptus
153928,Orconectes indianensis
62026,Orconectes inermis
15444,Orconectes inermis ssp. testii
15422,Orconectes jeffersoni
15432,Orconectes jonesi
153954,Orconectes juvenilis
15426,Orconectes kentuckiensis
153970,Orconectes lancifer
153881,Orconectes leptogonopodus
153764,Orconectes limosus
153974,Orconectes longidigitus
153944,Orconectes luteus
153884,Orconectes macrus
15433,Orconectes maletae
15434,Orconectes marchandi
154018,Orconectes margorectus
153855,Orconectes medius
62027,Orconectes meeki
15445,Orconectes meeki ssp. brevis
15435,Orconectes menae
153939,Orconectes mirus
15427,Orconectes mississippiensis
154013,Orconectes nais
153858,Orconectes nana
153807,Orconectes neglectus
153781,Orconectes obscurus
153988,Orconectes ozarkae
15443,Orconectes packardi
153911,Orconectes pagei
153799,Orconectes palmeri
153981,Orconectes pardalotus
153874,Orconectes pellucidus
153965,Orconectes perfectus
15436,Orconectes peruncus
153834,Orconectes placidus
153893,Orconectes propinquus
153948,Orconectes punctimanus
153905,Orconectes putnami
15437,Orconectes quadruncus
165914,Orconectes quinebaugensis
153880,Orconectes rafinesquei
153895,Orconectes rhoadesi
153849,Orconectes ronaldi
153835,Orconectes rusticus
153910,Orconectes sanbornii
15428,Orconectes saxatilis
153962,Orconectes sheltae
15423,Orconectes shoupi
15429,Orconectes sloanii
153865,Orconectes spinosus
15430,Orconectes stannardi
153857,Orconectes stygocaneyi
168254,Orconectes taylori
153829,Orconectes theaphionensis
153923,Orconectes tricuspis
153784,Orconectes validus
153883,Orconectes virginiensis
153831,Orconectes virilis
153772,Orconectes williamsi
15431,Orconectes wrighti
153701,Pacifastacus connectens
15866,Pacifastacus fortis
153735,Pacifastacus gambelii
153648,Pacifastacus leniusculus
15867,Pacifastacus nigrescens
153750,Paranephrops planifrons
153614,Paranephrops zealandicus
153675,Parastacus brasiliensis
153669,Parastacus defossus
153700,Parastacus laevigatus
153697,Parastacus nicoleti
153691,Parastacus pilimanus
153709,Parastacus pugnax
153637,Parastacus saffordi
153641,Parastacus varicosus
153745,Pontastacus leptodactylus
153702,Pontastacus pachypus
154014,Procambarus ablusus
153994,Procambarus acanthophorus
18188,Procambarus acherontis
153728,Procambarus achilli
154010,Procambarus acutissimus
154022,Procambarus acutus
154031,Procambarus advena
153828,Procambarus alleni
153976,Procambarus ancylus
18220,Procambarus angustatus
18191,Procambarus apalachicolae
153708,Procambarus atkinsoni
18192,Procambarus attiguus
154007,Procambarus barbatus
18193,Procambarus barbiger
153796,Procambarus bivittatus
153780,Procambarus blandingii
153827,Procambarus bouvieri
153885,Procambarus braswelli
18194,Procambarus brazoriensis
153823,Procambarus caballeroi
153929,Procambarus capillatus
153817,Procambarus caritus
153876,Procambarus catemacoensis
153890,Procambarus cavernicola
153975,Procambarus ceruleus
153787,Procambarus chacalli
153782,Procambarus chacei
153792,Procambarus citlaltepetl
153877,Procambarus clarkii
153912,Procambarus clemmeri
18195,Procambarus cometes
18189,Procambarus connus
153870,Procambarus contrerasi
153752,Procambarus cubensis
153968,Procambarus cuetzalanae
153924,Procambarus cuevachicae
153813,Procambarus curdi
18196,Procambarus delicatus
153777,Procambarus digueti
153900,Procambarus dupratzi
18221,Procambarus echinatus
18197,Procambarus econfinae
154012,Procambarus elegans
153951,Procambarus enoplosternum
153842,Procambarus epicyrtus
153804,Procambarus erichsoni
18198,Procambarus erythrops
18222,Procambarus escambiensis
154027,Procambarus evermanni
153961,Procambarus fallax
18199,Procambarus fitzpatricki
18200,Procambarus franzi
153846,Procambarus geminus
154015,Procambarus geodytes
18207,Procambarus gibbus
153987,Procambarus gonopodcristatus
153952,Procambarus gracilis
153992,Procambarus hagenianus
153906,Procambarus hayi
153977,Procambarus hidalgoensis
153785,Procambarus hinei
153766,Procambarus hirsutus
153801,Procambarus hoffmani
18201,Procambarus horsti
153958,Procambarus hortonhobbsi
153844,Procambarus howellae
153991,Procambarus hubbelli
153873,Procambarus hybus
153868,Procambarus incilis
153959,Procambarus jaculus
153871,Procambarus kensleyi
153980,Procambarus kilbyi
18208,Procambarus lagniappe
18202,Procambarus latipleurum
153934,Procambarus lecontei
18203,Procambarus leitheuseri
154026,Procambarus leonensis
153875,Procambarus lepidodactylus
153917,Procambarus lewisi
153986,Procambarus liberorum
153789,Procambarus litosternum
153872,Procambarus llamasi
153945,Procambarus lophotus
62028,Procambarus lucifugus
18224,Procambarus lucifugus ssp. alachua
18225,Procambarus lucifugus ssp. lucifugus
153833,Procambarus lunzi
153887,Procambarus lylei
153938,Procambarus machardyi
153797,Procambarus mancus
153960,Procambarus marthae
165917,Procambarus maya
153832,Procambarus medialis
153943,Procambarus mexicanus
18204,Procambarus milleri
153795,Procambarus mirandai
18205,Procambarus morrisi
153996,Procambarus natchitochae
18206,Procambarus nechesae
18209,Procambarus nigrocinctus
153626,Procambarus niveus
18210,Procambarus nueces
154000,Procambarus oaxacae
153845,Procambarus okaloosae
153793,Procambarus olmecorum
18211,Procambarus orcinus
153788,Procambarus ortmannii
153916,Procambarus ouachitae
153841,Procambarus paeninsulanus
153879,Procambarus pallidus
153897,Procambarus paradoxus
153950,Procambarus parasimulans
153963,Procambarus pearsei
153862,Procambarus penni
165918,Procambarus pentastylus
153896,Procambarus petersi
18213,Procambarus pictus
153822,Procambarus pilosimanus
153843,Procambarus planirostris
18214,Procambarus plumimanus
18215,Procambarus pogum
153969,Procambarus pubescens
153769,Procambarus pubischelae
153922,Procambarus pycnogonopodus
153859,Procambarus pygmaeus
153824,Procambarus raneyi
18216,Procambarus rathbunae
153936,Procambarus regalis
154016,Procambarus regiomontanus
18217,Procambarus reimeri
153966,Procambarus riojae
153947,Procambarus roberti
153921,Procambarus rodriguezi
62030,Procambarus rogersi
18226,Procambarus rogersi ssp. campestris
18227,Procambarus rogersi ssp. expletus
18228,Procambarus rogersi ssp. ochlocknensis
18229,Procambarus rogersi ssp. rogersi
154002,Procambarus ruthveni
153767,Procambarus sbordonii
153941,Procambarus seminolae
153978,Procambarus shermani
153927,Procambarus simulans
153866,Procambarus spiculifer
18218,Procambarus steigmani
154011,Procambarus strenthi
153864,Procambarus suttkusi
154028,Procambarus talpoides
18219,Procambarus texanus
153837,Procambarus teziutlanensis
153940,Procambarus tlapacoyanensis
153892,Procambarus toltecae
153851,Procambarus troglodytes
153763,Procambarus truculentus
153775,Procambarus tulanei
153819,Procambarus vazquezae
153765,Procambarus veracruzanus
153786,Procambarus verrucosus
153918,Procambarus versutus
153821,Procambarus viaeviridis
153955,Procambarus villalobosi
153899,Procambarus vioscai
154005,Procambarus williamsoni
153888,Procambarus xilitlae
153790,Procambarus xochitlanae
153946,Procambarus youngi
153810,Procambarus zapoapensis
154019,Procambarus zihuateutlensis
153993,Procambarus zonangulus
153617,Samastacus spinifrons
153757,Spinastacoides catinipalmus
153661,Spinastacoides inermis
153698,Spinastacoides insignis
153680,Tenuibranchiurus glypticus
153773,Troglocambarus maclanei
153629,Virilastacus araucanius
153668,Virilastacus retamali
153746,Virilastacus rucapihuelensis
132814,Aethaloperca rogaa
132764,Alphestes afer
132754,Alphestes immaculatus
132809,Alphestes multiguttatus
132787,Anyperodon leucogrammicus
132782,Cephalopholis aitha
132781,Cephalopholis argus
132725,Cephalopholis aurantia
39773,Cephalopholis boenak
132761,Cephalopholis cruentata
132808,Cephalopholis cyanostigma
132743,Cephalopholis formosa
132806,Cephalopholis fulva
132759,Cephalopholis hemistiktos
132791,Cephalopholis igarashiensis
132737,Cephalopholis leopardus
132789,Cephalopholis microprion
132732,Cephalopholis miniata
132742,Cephalopholis nigri
132786,Cephalopholis nigripinnis
132779,Cephalopholis oligosticta
132733,Cephalopholis panamensis
132805,Cephalopholis polleni
132803,Cephalopholis polyspila
132741,Cephalopholis sexmaculata
132757,Cephalopholis sonnerati
132825,Cephalopholis spiloparaea
132820,Cephalopholis taeniops
132783,Cephalopholis urodeta
39774,Cromileptes altivelis
132767,Dermatolepis dermatolepis
39303,Dermatolepis inermis
44672,Dermatolepis striolata
132819,Epinephelus adscensionis
132722,Epinephelus aeneus
43974,Epinephelus akaara
44677,Epinephelus albomarginatus
132812,Epinephelus amblycephalus
132744,Epinephelus analogus
44678,Epinephelus andersoni
132774,Epinephelus areolatus
61336,Epinephelus awoara
132752,Epinephelus bilobatus
132826,Epinephelus bleekeri
132813,Epinephelus bontoides
64396,Epinephelus bruneus
132796,Epinephelus caninus
195291,Epinephelus chabaudi
64397,Epinephelus chlorocephalus
132823,Epinephelus chlorostigma
44686,Epinephelus cifuentesi
44680,Epinephelus cifuentesi Galápagos Islands subpopulation
64398,Epinephelus clippertonensis
132751,Epinephelus coeruleopunctatus
44674,Epinephelus coioides
132763,Epinephelus corallicola
132762,Epinephelus costae
132815,Epinephelus cyanopodus
61337,Epinephelus daemelii
132777,Epinephelus diacanthus
7854,Epinephelus drummondhayi
132824,Epinephelus epistictus
132785,Epinephelus erythrurus
132769,Epinephelus fasciatomaculosus
132817,Epinephelus fasciatus
132760,Epinephelus faveatus
132726,Epinephelus flavocaeruleus
44673,Epinephelus fuscoguttatus
64401,Epinephelus gabriellae
132765,Epinephelus goreensis
132770,Epinephelus guttatus
132798,Epinephelus heniochus
132778,Epinephelus hexagonatus
132829,Epinephelus howlandi
64402,Epinephelus indistinctus
44676,Epinephelus irroratus
195409,Epinephelus itajara
132750,Epinephelus labriformis
7858,Epinephelus lanceolatus
132735,Epinephelus latifasciatus
64403,Epinephelus lebretonianus
132748,Epinephelus longispinis
132766,Epinephelus macrospilos
132723,Epinephelus maculatus
132784,Epinephelus magniscuttis
61338,Epinephelus malabaricus
7859,Epinephelus marginatus
132746,Epinephelus melanostigma
132788,Epinephelus merra
132756,Epinephelus miliaris
44681,Epinephelus morio
132745,Epinephelus morrhua
132740,Epinephelus multinotatus
132804,Epinephelus ongus
132802,Epinephelus poecilonotus
132753,Epinephelus polylepis
61339,Epinephelus polyphekadion
132792,Epinephelus polystigma
132797,Epinephelus posteli
195292,Epinephelus quinquefasciatus
132799,Epinephelus quoyanus
132755,Epinephelus radiatus
132794,Epinephelus retouti
132736,Epinephelus rivulatus
132780,Epinephelus sexfasciatus
132731,Epinephelus socialis
132747,Epinephelus spilotoceps
132749,Epinephelus stictus
132793,Epinephelus stoliczkae
7862,Epinephelus striatus
64405,Epinephelus suborbitalis
132728,Epinephelus summana
132758,Epinephelus tauvina
64406,Epinephelus timorensis
132821,Epinephelus trimaculatus
132768,Epinephelus trophis
64407,Epinephelus tuamotuensis
132773,Epinephelus tukula
64408,Epinephelus undulatostriatus
132739,Epinephelus undulosus
132771,Gonioplectrus hispanus
132800,Gracila albomarginata
132730,Hyporthodus acanthistius
64399,Hyporthodus darwinensis
132795,Hyporthodus ergastularius
7855,Hyporthodus exsul
64400,Hyporthodus flavolimbatus
132828,Hyporthodus haifensis
132827,Hyporthodus mystacinus
7860,Hyporthodus nigritus
132734,Hyporthodus niphobles
7861,Hyporthodus niveatus
132772,Hyporthodus octofasciatus
64404,Hyporthodus perplexus
44675,Hyporthodus quernus
132807,Hyporthodus septemfasciatus
132830,Mycteroperca acutirostris
132724,Mycteroperca bonaci
14048,Mycteroperca cidi
64409,Mycteroperca fusca
64410,Mycteroperca interstitialis
14049,Mycteroperca jordani
14050,Mycteroperca microlepis
14051,Mycteroperca olfax
132729,Mycteroperca phenax
14052,Mycteroperca prionura
14053,Mycteroperca rosacea
14054,Mycteroperca rubra
44682,Mycteroperca tigris
44683,Mycteroperca venenosa
132811,Mycteroperca xenarcha
132822,Paranthias colonus
132727,Paranthias furcifer
64411,Plectropomus areolatus
64412,Plectropomus laevis
44684,Plectropomus leopardus
132818,Plectropomus maculatus
132776,Plectropomus oligacanthus
132775,Plectropomus pessuliferus
132801,Plectropomus punctatus
132816,Saloptia powelli
132790,Triso dermopterus
132810,Variola albimarginata
132738,Variola louti
42641,Abditomys latidens
17879,Abeomelomys sevia
47760825,Abrawayaomys ruschii
42656,Abrocoma bennettii
18,Abrocoma boliviensis
136334,Abrocoma budini
42657,Abrocoma cinerea
136367,Abrocoma famatina
136525,Abrocoma shistacea
136302,Abrocoma uspallata
136546,Abrocoma vaccarum
4803,Abrothrix andinus
735,Abrothrix illutea
4804,Abrothrix jelskii
740,Abrothrix lanosus
743,Abrothrix longipilis
751,Abrothrix olivaceus
754,Abrothrix sanborni
137,Acerodon celebensis
138,Acerodon humilis
139,Acerodon jubatus
140,Acerodon leucotis
142,Acerodon mackloti
219,Acinonyx jubatus
221,Acinonyx jubatus ssp. hecki
220,Acinonyx jubatus ssp. venaticus
44936,Acomys airensis
263,Acomys cahirinus
264,Acomys cilicicus
265,Acomys cineraceus
136471,Acomys dimidiatus
266,Acomys ignitus
44938,Acomys johannis
267,Acomys kempi
268,Acomys louisae
269,Acomys minous
270,Acomys mullah
271,Acomys nesiotes
272,Acomys percivali
273,Acomys russatus
44939,Acomys seurati
47805694,Acomys spinosissimus
275,Acomys subspinosus
276,Acomys wilsoni
278,Aconaemys fuscus
136331,Aconaemys porteri
279,Aconaemys sagei
40584,Acrobates pygmaeus
512,Addax nasomaculatus
15595,Aegialomys galapagoensis
15616,Aegialomys xanthaeolus
548,Aepeomys lugens
136484,Aepeomys reigi
550,Aepyceros melampus
136944,Aepyceros melampus ssp. melampus
549,Aepyceros melampus ssp. petersi
40558,Aepyprymnus rufescens
555,Aeretes melanopterus
556,Aeromys tephromelas
557,Aeromys thomasi
136541,Aethalops aequalis
