iucn_sid,sciname,kingdom,phylum,class,order,family,main_common_name,published_year,old_cat,criteria,aoo_km2,eoo_km2,depth_upper,depth_lower,cat,cat_score
192654,Conus radiatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,10,150,LC,0
192664,Conus episcopatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,40,LC,0
192667,Conus raoulensis,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,128,NA,40,295,LC,0
192674,Conus sponsalis,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Sponsal Cone,2013,LC,NA,NA,NA,0.5,100,LC,0
192681,Conus teramachii,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,250,1134,LC,0
192683,Conus stimpsoni,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,20,200,LC,0
192686,Conus parius,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,2,20,LC,0
192691,Conus aurisiacus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,20,80,LC,0
192692,Conus viola,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,20,240,LC,0
192693,Conus cancellatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Cancellate Cone,2013,LC,NA,NA,NA,26,110,LC,0
192694,Conus varius,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,240,LC,0
192696,Conus purpurascens,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,40,LC,0
192697,Conus chiangi,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,200,400,LC,0
192699,Conus striatellus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,20,LC,0
192700,Conus eburneus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,65,LC,0
192701,Conus marmoreus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Marbled Cone,2013,LC,NA,NA,NA,1,30,LC,0
192704,Conus acutangulus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,180,LC,0
192707,Conus cedonulli,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Matchless Cone,2013,LC,NA,1648,NA,2,50,LC,0
192708,Conus cinereus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,6,35,LC,0
192712,Conus pennaceus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Feathered Cone,2013,LC,NA,NA,NA,0.5,50,LC,0
192714,Conus figulinus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,25,LC,0
192716,Conus aurantius,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Golden Cone,2013,NT,NA,600,2400,1.5,10,NT,0.2
192719,Conus litteratus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,50,LC,0
192722,Conus glans,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,30,LC,0
192727,Conus achatinus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,20,LC,0
192728,Conus sulcocastaneus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,100,240,LC,0
192729,Conus crocatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,1,80,LC,0
192730,Conus aphrodite,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,120,380,LC,0
192732,Conus cervus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,180,400,LC,0
192737,Conus canonicus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,40,LC,0
192743,Conus tessulatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,40,LC,0
192754,Conus coffeae,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,2,30,LC,0
192764,Conus sanderi,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,194,194,100,300,LC,0
192772,Conus geographus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,20,LC,0
192778,Conus vexillum,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,70,LC,0
192786,Conus stercusmuscarum,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,25,LC,0
192789,Conus tulipa,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,10,LC,0
192793,Conus cylindraceus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Cylindrical Cone,2013,LC,NA,NA,NA,1,25,LC,0
192796,Conus musicus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,1,20,LC,0
192798,Conus patae,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Pat's Cone,2013,LC,NA,NA,NA,5,30,LC,0
192809,Conus ceruttii,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,1140,NA,10,25,LC,0
192811,Conus planorbis,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,10,150,LC,0
192812,Conus quercinus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,1,70,LC,0
192815,Conus auricomus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,3,40,LC,0
192819,Conus omaria,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,10,100,LC,0
192820,Conus caracteristicus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Characteristic Cone,2013,LC,NA,NA,NA,1,30,LC,0
192822,Conus puncticulatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Pinpoint Cone,2013,LC,NA,NA,NA,1,7,LC,0
192829,Conus circumcisus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,4,200,LC,0
192831,Conus centurio,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Centurion Cone,2013,LC,NA,NA,NA,2,100,LC,0
192837,Conus archon,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,10,400,LC,0
192843,Conus legatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,3,50,LC,0
192844,Conus lividus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0,25,LC,0
192847,Conus consors,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,2,280,LC,0
192848,Conus adamsonii,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,10,50,LC,0
192849,Conus balteatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,1,30,LC,0
192853,Conus virgo,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,15,LC,0
192859,Conus eugrammatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,35,500,LC,0
192869,Conus regius,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Crown Cone,2013,LC,NA,NA,NA,0,20,LC,0
192870,Conus arenatus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Sand-dusted Cone,2013,LC,NA,NA,NA,0,30,LC,0
192871,Conus cardinalis,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,Cardinal Cone,2013,NT,NA,1500,NA,3,10,NT,0.2
192873,Conus voluminalis,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,0.5,150,LC,0
192878,Conus cuvieri,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,VU,B2ab(iii),2000,NA,0.5,5,VU,0.4
192879,Conus pertusus,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE,NA,2013,LC,NA,NA,NA,5,120,LC,0
192929,Cymatogaster aggregata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EMBIOTOCIDAE,Shiner Perch,2013,LC,NA,NA,NA,NA,NA,LC,0
192942,Morone saxatilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MORONIDAE,Striped Bass,2013,LC,NA,NA,NA,NA,NA,LC,0
192943,Agonostomus monticola,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Mountain Mullet,2013,LC,NA,NA,NA,NA,NA,LC,0
192948,Awaous guamensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Scribbled Goby,2012,LC,NA,NA,NA,NA,NA,LC,0
193092,Exyrias puntang,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Puntang Goby,2012,LC,NA,NA,NA,0,10,LC,0
193318,Apogon hyalosoma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Mangrove Cardinalfish,2012,LC,NA,NA,NA,1,25,LC,0
194299,Albula glossodonta,ANIMALIA,CHORDATA,ACTINOPTERYGII,ALBULIFORMES,ALBULIDAE,Shortjaw Bonefish,2012,VU,A2bcd,NA,NA,0,50,VU,0.4
194812,Lepadogaster lepadogaster,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Shore Clingfish,2011,LC,NA,NA,NA,0,5,LC,0
194815,Ophichthus rufus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Rufus Snake Eel,2014,LC,NA,NA,NA,40,660,LC,0
194816,Bathypterois mediterraneus,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Spiderfish,2011,LC,NA,NA,NA,700,3300,LC,0
194818,Paralepis speciosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,NA,2014,LC,NA,NA,NA,600,800,LC,0
194821,Eretmophorus kleinenbergi,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE,NA,2014,LC,NA,NA,NA,30,1151,LC,0
194838,Lepidion lepidion,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE,Mediterranean Codling,2014,LC,NA,NA,NA,500,2256,LC,0
194844,Notoscopelus elongatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Pez Linterna Mediterráneo,2014,LC,NA,NA,NA,45,1e3,LC,0
194846,Echiodon dentatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,CARAPIDAE,Fieraster Denté,2011,LC,NA,NA,NA,80,500,LC,0
194853,Microlipophrys dalmatinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blennie Dalmate,2014,LC,NA,NA,NA,0,1,LC,0
194854,Microlipophrys nigriceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Black-headed Blenny,2014,LC,NA,NA,NA,0,6,LC,0
194855,Parablennius rouxi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blennie de Roux,2014,LC,NA,NA,NA,0,42,LC,0
194856,Salaria basilisca,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blennie-basilic,2014,LC,NA,NA,NA,2,15,LC,0
194857,Callionymus fasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CALLIONYMIDAE,Banded Dragonet,2014,LC,NA,NA,NA,5,60,LC,0
194862,Buenia affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,De Buen's Goby,2014,LC,NA,NA,NA,1.5,25,LC,0
194871,Gammogobius steinitzi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Steinitz's Goby,2014,LC,NA,NA,NA,3,43,LC,0
194872,Gobius ater,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Bellotti's Goby,2014,LC,NA,NA,NA,2,10,LC,0
194873,Gobius bucchichi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Bucchich's Goby,2011,LC,NA,NA,NA,1,6,LC,0
194874,Gobius geniporus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Slender Goby,2014,LC,NA,NA,NA,7,22,LC,0
194875,Gobius kolombatovici,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,NA,2014,LC,NA,NA,NA,15,60,LC,0
194877,Gobius vittatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Striped Goby,2014,LC,NA,NA,NA,15,85,LC,0
194879,Millerigobius macrocephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Gobie Nain à Grosse Tête,2014,LC,NA,NA,NA,0,10,LC,0
194881,Odondebuenia balearica,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Coralline Goby,2014,LC,NA,NA,NA,11,70,LC,0
194882,Pomatoschistus bathi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Gobi de Bath,2014,LC,NA,NA,NA,1,14,LC,0
194884,Pomatoschistus quagga,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Quagga Goby,2014,LC,NA,NA,NA,3,20,LC,0
194887,Pseudaphya ferreri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ferrer's Goby,2014,LC,NA,NA,NA,2,15,LC,0
194893,Zebrus zebrus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Zebra Goby,2014,LC,NA,NA,NA,0,10,LC,0
194896,Tripterygion tripteronotum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Moma Nariguda,2014,LC,NA,NA,NA,0,30,LC,0
194902,Cyclothone pygmaea,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,NA,2014,LC,NA,NA,NA,50,1800,LC,0
194960,Gouania willdenowi,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Blunt-snouted Clingfish,2014,LC,NA,NA,NA,0,2,LC,0
195409,Epinephelus itajara,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Atlantic Goliath Grouper,2011,CR,A2d,NA,NA,NA,100,CR,0.8
195422,Cephaloscyllium hiscosellum,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Reticulate Swellshark,2015,LC,NA,NA,NA,294,420,LC,0
195425,Galeus priapus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Phallic Catshark,2011,LC,NA,NA,NA,262,830,LC,0
195427,Chimaera argiloba,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Whitefin Chimaera,2015,LC,NA,NA,NA,370,520,LC,0
195429,Chimaera fulva,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Southern Chimaera,2015,LC,NA,NA,NA,200,1095,LC,0
195431,Chimaera notafricana,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Cape Chimaera,2011,LC,NA,NA,NA,680,1e3,LC,0
195433,Hydrolagus homonycteris,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Black Ghostshark,2015,LC,NA,NA,NA,500,1450,LC,0
195434,Hydrolagus marmoratus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Marbled Ghostshark,2015,LC,NA,NA,NA,550,995,LC,0
195435,Hydrolagus melanophasma,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Eastern Pacific Ghostshark,2011,LC,NA,NA,NA,30.5,1667,LC,0
195444,Dipturus acrobelus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Deepwater Skate,2015,LC,NA,NA,NA,446,1328,LC,0
195445,Dipturus apricus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Pale Tropical Skate,2015,LC,NA,NA,NA,195,605,LC,0
195448,Dipturus grahami,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Graham's Skate,2015,LC,NA,NA,NA,100,500,LC,0
195449,Dipturus healdi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Heald's Skate,2015,LC,NA,NA,NA,304,520,LC,0
195451,Dipturus oculus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Ocellate Skate,2015,LC,NA,NA,NA,200,390,LC,0
195453,Dipturus wengi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Weng's Skate,2015,LC,NA,NA,NA,485,1165,LC,0
195455,Maculabatis astra,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Blackspotted Whipray,2016,LC,NA,NA,NA,0,140,LC,0
195456,Himantura leoparda,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Leopard Whipray,2016,VU,A2bd,NA,NA,1,70,VU,0.4
195458,Leucoraja pristispina,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Sawback Skate,2015,LC,NA,NA,NA,200,505,LC,0
195459,Manta alfredi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Reef Manta Ray,2011,VU,A2abd+3bd+4abd,NA,NA,0,300,VU,0.4
195460,Narcine nelsoni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Eastern Numbfish,2015,LC,NA,NA,NA,140,540,LC,0
195462,Narcine ornata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Ornate Numbfish,2015,LC,NA,NA,NA,48,132,LC,0
195464,Neotrygon picta,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Speckled Maskray,2015,LC,NA,NA,NA,5,100,LC,0
195465,Notoraja azurea,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Blue Skate,2015,LC,NA,NA,NA,765,1440,LC,0
195468,Notoraja sticta,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Blotched Skate,2015,LC,NA,NA,NA,820,1200,LC,0
195470,Okamejei leptoura,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Thintail Skate,2015,LC,NA,NA,NA,202,735,LC,0
195472,Pavoraja mosaica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Mosaic Skate,2015,LC,NA,NA,NA,300,405,LC,0
195473,Pavoraja pseudonitida,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,False Peacock Skate,2015,LC,NA,NA,NA,210,510,LC,0
195477,Sinobatis bulbicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Western Legskate,2015,LC,NA,NA,NA,150,1125,LC,0
195487,Squalus griffini,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Northern Spiny Dogfish,2011,LC,NA,NA,NA,15,700,LC,0
195503,Anguilla celebesensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Celebes Longfin Eel,2014,NT,NA,NA,NA,NA,NA,NT,0.2
195780,Gymnothorax polyuranodon,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Freshwater Moray,2012,LC,NA,NA,NA,0,3,LC,0
196012,Gerres simillimus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GERREIDAE,NA,2010,LC,NA,NA,NA,1,15,LC,0
196013,Eptatretus alastairi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,380,500,LC,0
196016,Eptatretus burgeri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Inshore Hagfish,2011,NT,NA,NA,NA,5,270,NT,0.2
196017,Eptatretus caribbeaus,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,365,500,LC,0
196018,Eptatretus carlhubbsi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,481,1574,LC,0
196022,Eptatretus fritzi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Guadalupe Hagfish,2011,LC,NA,NA,NA,183,2743,LC,0
196025,Eptatretus grouseri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,648,722,LC,0
196026,Eptatretus hexatrema,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Sixgill Hagfish,2011,LC,NA,NA,"50,000",12,400,LC,0
196030,Eptatretus longipinnis,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Longfin Hagfish,2011,VU,B2ab(iii),NA,"15,000",14,40,VU,0.4
196033,Eptatretus mccoskeri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,NA,201,LC,0
196034,Eptatretus menezesi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,250,600,LC,0
196036,Eptatretus multidens,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,239,770,LC,0
196039,Eptatretus okinoseanus,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,300,1020,LC,0
196041,Eptatretus profundus,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Fivegill Hagfish,2011,LC,NA,NA,"60,000",490,1150,LC,0
196043,Eptatretus sinus,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Cortez Hagfish,2011,LC,NA,NA,"50,000",198,1330,LC,0
196049,Myxine affinis,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Patagonian Hagfish,2011,LC,NA,NA,NA,3,146,LC,0
196050,Myxine australis,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Southern Hagfish,2011,LC,NA,NA,NA,4,146,LC,0
196051,Myxine capensis,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Cape Hagfish,2011,LC,NA,NA,"60,000",88,675,LC,0
196052,Myxine circifrons,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Whiteface Hagfish,2011,LC,NA,NA,NA,700,1860,LC,0
196054,Myxine fernholmi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,135,1480,LC,0
196056,Myxine garmani,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,VU,A2bd,NA,NA,200,1100,VU,0.4
196057,Myxine glutinosa,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Atlantic Hagfish,2011,LC,NA,NA,NA,40,1100,LC,0
196058,Myxine hubbsi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,1100,2440,LC,0
196060,Myxine ios,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,White-headed Hagfish,2011,LC,NA,NA,NA,614,1625,LC,0
196061,Myxine jespersenae,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Jespersen's hagfish,2011,LC,NA,NA,NA,752,1556,LC,0
196064,Myxine mccoskeri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NA,2011,LC,NA,NA,NA,439,1174,LC,0
196065,Myxine mcmillanae,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Caribbean Hagfish,2011,LC,NA,NA,NA,603,1500,LC,0
