speciesid,speccode,genus,species,fbname,kingdom,phylum,class,order,family,iucn_id,iucn_code,iucn_version,expert_id
URM-Cn-6138,45491,Psammocora,nierstraszi,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,133094,LC,2014.1,NA
URM-Cn-6142,45496,Psammocora,superficialis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,133502,LC,2014.1,NA
URM-Cn-6144,45498,Pseudosiderastrea,tayamai,false pillow coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,133585,NT,2014.1,NA
URM-Cn-6146,45500,Siderastrea,radians,lesser starlet coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,133027,LC,2014.1,NA
URM-Cn-4850,45536,Acropora,vaughani,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133025,VU,2014.1,NA
URM-Cn-4851,45547,Acropora,verweyi,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133532,VU,2014.1,NA
URM-Cn-5939,45569,Mycedium,elephantotus,Chinese lettuce coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,133559,LC,2014.1,NA
URM-Cn-5948,45574,Oxypora,lacera,ragged chalice coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,133442,LC,2014.1,NA
URM-Cn-5983,45593,Pocillopora,meandrina,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,133095,LC,2014.1,NA
URM-Cn-4832,45597,Acropora,spicifera,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133432,VU,2014.1,NA
URM-Cn-5987,45598,Seriatopora,caliendrum,birdsnest coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,133028,NT,2014.1,NA
URM-Cn-4836,45602,Acropora,subglabra,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133087,LC,2014.1,NA
URM-Cn-5990,45642,Seriatopora,hystrix,thin birdsnest coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,133390,LC,2014.1,NA
URM-Cn-6055,45711,Porites,furcata,branched finger coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,133504,LC,2014.1,NA
URM-Cn-6062,45719,Porites,lichen,lichen coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,133023,LC,2014.1,NA
URM-Cn-6063,45720,Porites,lobata,lobe coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,133216,NT,2014.1,NA
URM-Cn-5823,45725,Hydnophora,microconos,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,133458,NT,2014.1,NA
URM-Cn-5825,45727,Hydnophora,rigida,spine coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,132881,LC,2014.1,NA
URM-Cn-5861,45767,Cynarina,lacrymalis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,133413,NT,2014.1,NA
URM-Cn-5865,45771,Lobophyllia,corymbosa,brain root coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,133551,LC,2014.1,NA
URM-Cn-5870,45776,Lobophyllia,hataii,scleractinian coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,133304,LC,2014.1,NA
URM-Cn-5884,45792,Mycetophyllia,lamarckiana,ridged cactus coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,133062,LC,2014.1,NA
URM-Cn-5889,45797,Scolymia,vitiensis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,133157,NT,2014.1,NA
URM-Cn-4824,45799,Acropora,sarmentosa,blue sarmentosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133271,LC,2014.1,NA
URM-Cn-5891,45800,Symphyllia,agaricia,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,133474,LC,2014.1,NA
URM-Cn-5894,45803,Symphyllia,radians,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,132900,LC,2014.1,NA
URM-Cn-5903,45814,Galaxea,astreata,octopus coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,133354,VU,2014.1,17
URM-Cn-4809,45815,Acropora,polystoma,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133647,VU,2014.1,NA
URM-Cn-5751,45828,Ctenactis,echinata,rough feather coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,133148,LC,2014.1,NA
URM-Cn-5766,45844,Pleuractis,paumotensis,elongate mushroom coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,133673,LC,2014.1,NA
URM-Cn-5783,45863,Herpolitha,limax,striate boomerang coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,133538,LC,2014.1,NA
URM-Cn-5787,45867,Podabacia,crustacea,bracket coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,133158,LC,2014.1,NA
URM-Cn-5792,45873,Polyphyllia,talpina,feather coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,133063,LC,2014.1,NA
URM-Cn-5795,45876,Sandalolitha,robusta,irregular boomerang coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,133693,LC,2014.1,NA
URM-Cn-5814,45897,Dichocoenia,stokesi,pineapple coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,133102,VU,2014.1,NA
URM-Cn-5815,45898,Eusmilia,fastigiata,smooth flower coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,133400,LC,2014.1,NA
URM-Cn-5817,45900,Meandrina,meandrites,maze coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,133224,LC,2014.1,NA
URM-Cn-5821,45905,Hydnophora,exesa,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,133478,NT,2014.1,NA
URM-Cn-5928,45942,Echinophyllia,aspera,flat lettuce coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Pectiniidae,133172,LC,2014.1,NA
URM-Cn-4865,45980,Astreopora,gracilis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133302,LC,2014.1,NA
URM-Cn-4868,45983,Astreopora,listeri,starflower coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133267,LC,2014.1,NA
URM-Cn-4723,45990,Acropora,carduus,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,132933,NT,2014.1,NA
URM-Cn-4877,45993,Montipora,angulata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,132866,VU,2014.1,NA
URM-Cn-4882,45998,Montipora,caliculata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133220,VU,2014.1,NA
URM-Cn-4889,46006,Montipora,crassituberculata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133433,VU,2014.1,NA
URM-Cn-4893,46010,Montipora,digitata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133194,LC,2014.1,NA
URM-Cn-4896,46014,Montipora,efflorescens,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133175,NT,2014.1,NA
URM-Cn-4900,46017,Montipora,floweri,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133186,LC,2014.1,NA
URM-Cn-4902,46019,Montipora,foveolata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133438,NT,2014.1,NA
URM-Cn-4726,46024,Acropora,cervicornis,staghorn coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133381,CR,2014.1,NA
URM-Cn-4906,46025,Montipora,grisea,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133420,LC,2014.1,NA
URM-Cn-4909,46028,Montipora,hispida,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133238,LC,2014.1,NA
URM-Cn-4911,46030,Montipora,hoffmeisteri,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133700,LC,2014.1,NA
URM-Cn-4912,46031,Montipora,incrassata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133196,NT,2014.1,NA
URM-Cn-4918,46038,Montipora,millepora,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133015,LC,2014.1,NA
URM-Cn-4920,46040,Montipora,monasteriata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133525,LC,2014.1,NA
URM-Cn-4927,46047,Montipora,peltiformis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133563,NT,2014.1,NA
URM-Cn-4935,46055,Montipora,spumosa,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133556,LC,2014.1,NA
SLB-171449,46057,Acropora,muricata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133678,DD,2014.1,NA
URM-Cn-4944,46065,Montipora,undata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133599,NT,2014.1,NA
URM-Cn-4945,46066,Montipora,venosa,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133635,NT,2014.1,NA
URM-Cn-4951,46072,Agaricia,fragilis,fragile saucer coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133153,DD,2014.1,NA
URM-Cn-4957,46078,Coeloseris,mayeri,tombstone coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133171,LC,2014.1,NA
URM-Cn-4962,46084,Leptoseris,explanata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,132887,LC,2014.1,NA
URM-Cn-4965,46087,Leptoseris,hawaiiensis,porcelain coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,132885,LC,2014.1,NA
URM-Cn-4968,46091,Leptoseris,papyracea,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133098,LC,2014.1,NA
URM-Cn-4969,46092,Leptoseris,scabra,rough plate coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133091,LC,2014.1,NA
URM-Cn-4977,46100,Pachyseris,rugosa,elephant skin coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133453,VU,2014.1,NA
URM-Cn-4980,46104,Pavona,cactus,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133558,VU,2014.1,NA
URM-Cn-4987,46111,Pavona,duerdeni,flat lobe coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133702,LC,2014.1,NA
URM-Cn-4988,46113,Pavona,explanulata,peacock coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,133382,LC,2014.1,NA
URM-Cn-4995,46120,Pavona,venosa,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,132880,VU,2014.1,NA
URM-Cn-5959,46130,Madracis,asperula,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,133476,DD,2014.1,NA
URM-Cn-5006,46149,Stephanocoenia,intersepta,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,133521,LC,2014.1,NA
URM-Cn-5007,46150,Stylocoeniella,armata,thorn coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,133548,LC,2014.1,NA
URM-Cn-5009,46152,Stylocoeniella,guentheri,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Astrocoeniidae,133049,LC,2014.1,NA
URM-Cn-4740,46175,Acropora,donei,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133223,VU,2014.1,NA
URM-Cn-4742,46197,Acropora,echinata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133661,VU,2014.1,NA
URM-Cn-4710,46241,Acropora,acuminata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,132940,VU,2014.1,NA
URM-Cn-4753,46319,Acropora,glauca,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133550,NT,2014.1,NA
URM-Cn-4712,46459,Acropora,anthocercis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133513,VU,2014.1,NA
URM-Cn-4774,46548,Acropora,listeri,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,132969,VU,2014.1,NA
URM-Cn-5428,46594,Heteropsammia,cochlea,walking dendro,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,133679,LC,2014.1,NA
URM-Cn-5471,46638,Turbinaria,mesenterina,vase coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,133633,VU,2014.1,NA
URM-Cn-5473,46640,Turbinaria,peltata,pagoda coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,133498,VU,2014.1,NA
URM-Cn-5488,46656,Physogyra,lichtensteini,pearl bubble coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,133456,VU,2014.1,17
URM-Cn-5495,46664,Plerogyra,sinuosa,rounded bubblegum coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,133258,NT,2014.1,17
URM-Cn-5508,46678,Colpophyllia,natans,boulder brain coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,132884,LC,2014.1,NA
URM-Cn-5514,46686,Cyphastrea,microphthalma,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133648,LC,2014.1,NA
URM-Cn-5517,46689,Diploastrea,heliopora,double star coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133231,NT,2014.1,17
URM-Cn-5518,46690,Diploria,clivosa,knobby brain coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133377,LC,2014.1,NA
URM-Cn-5519,46692,Diploria,labyrinthiformis,grooved brain coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133257,LC,2014.1,NA
URM-Cn-5520,46693,Diploria,strigosa,symmetrical brain coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133155,LC,2014.1,NA
URM-Cn-5524,46697,Echinopora,gemmacea,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,132987,LC,2014.1,NA
URM-Cn-5528,46701,Echinopora,lamellosa,blue chalice,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133088,LC,2014.1,NA
URM-Cn-4788,46702,Acropora,monticulosa,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133315,NT,2014.1,NA
URM-Cn-5539,46714,Favia,fragum,golfball coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133594,LC,2014.1,NA
URM-Cn-5541,46716,Favia,helianthoides,knob coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133601,NT,2014.1,NA
URM-Cn-5543,46718,Favia,laxa,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133392,NT,2014.1,NA
URM-Cn-4791,46735,Acropora,nana,purple nana,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,133698,NT,2014.1,NA
URM-Cn-5560,46737,Favites,abdita,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133290,NT,2014.1,NA
URM-Cn-5567,46744,Favites,pentagona,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133209,LC,2014.1,NA
URM-Cn-5578,46756,Goniastrea,pectinata,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133414,LC,2014.1,NA
URM-Cn-5580,46759,Goniastrea,retiformis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133634,LC,2014.1,NA
URM-Cn-5590,46770,Leptoria,phrygia,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,132980,NT,2014.1,NA
URM-Cn-5591,46771,Manicina,areolata,rose coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,132963,LC,2014.1,NA
URM-Cn-5592,46772,Montastraea,annularis,Carribean star coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133134,EN,2014.1,NA
URM-Cn-5597,46777,Montastraea,franksi,boulder star coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133012,VU,2014.1,NA
URM-Cn-5600,46781,Montastraea,valenciennesi,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,132997,NT,2014.1,NA
URM-Cn-5606,46787,Oulophyllia,crispa,large polyp stone coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,133200,NT,2014.1,NA
URM-Cn-4800,46833,Acropora,paniculata,fuzzy table coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,132972,VU,2014.1,NA
W-Hol-208947,49455,Actinopyga,echinites,deep-water redfish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180518,VU,2014.1,NA
W-Hol-210814,49863,Holothuria,arenicola,sand sea cucumber,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180437,DD,2014.1,NA
W-Hol-210813,50234,Holothuria,scabra,sand fish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180257,EN,2014.1,NA
W-Hol-210835,50239,Holothuria,nobilis,black teatfish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180326,EN,2014.1,NA
W-Msc-342366,57122,Metasepia,pfefferi,flamboyant cuttlefish,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,162681,DD,2014.1,NA
SLB-71264,57150,Sepia,kobiensis,kobi cuttlefish,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,162600,DD,2014.1,NA
SLB-71462,57281,Teuthowenia,pellucida,NA,Animalia,Mollusca,Cephalopoda,Teuthida,Cranchiidae,163276,LC,2014.1,NA
SLB-71450,57318,Liguriella,podophthalma,bigeye cranch squid,Animalia,Mollusca,Cephalopoda,Teuthida,Cranchiidae,162948,DD,2014.1,NA
W-Msc-141447,57324,Neorossia,caroli,Carol bobtail,Animalia,Mollusca,Cephalopoda,Sepiolida,Sepiolidae,162663,LC,2014.1,NA
SLB-71265,57385,Sepia,latimanus,broadclub cuttlefish,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,162505,DD,2014.1,NA
SLB-71510,57434,Berryteuthis,magister,schoolmaster gonate squid,Animalia,Mollusca,Cephalopoda,Teuthida,Gonatidae,176070,LC,2014.1,17
W-Msc-141449,57462,Rossia,macrosoma,stout bobtail,Animalia,Mollusca,Cephalopoda,Sepiolida,Sepiolidae,162523,DD,2014.1,NA
W-Msc-157037,57470,Stoloteuthis,leucoptera,butterfly bob tail,Animalia,Mollusca,Cephalopoda,Sepiolida,Sepiolidae,162502,DD,2014.1,17
W-Msc-141445,57475,Sepia,orbignyana,pink cuttlefish,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,162549,DD,2014.1,NA
W-Msc-141446,57553,Heteroteuthis,dispar,odd bobtail,Animalia,Mollusca,Cephalopoda,Sepiolida,Sepiolidae,162644,DD,2014.1,NA
SLB-71412,57558,Brachioteuthis,picta,arm squid,Animalia,Mollusca,Cephalopoda,Teuthida,Brachioteuthidae,162956,LC,2014.1,NA
W-Msc-140624,57559,Todarodes,sagittatus,European flying squid,Animalia,Mollusca,Cephalopoda,Teuthida,Ommastrephidae,163189,LC,2014.1,NA
W-Msc-139424,57563,Helicocranchia,pfefferi,Pfeffer's cranch squid,Animalia,Mollusca,Cephalopoda,Teuthida,Cranchiidae,162906,DD,2014.1,NA
W-Msc-225569,57600,Todarodes,angolensis,Angolan flying squid,Animalia,Mollusca,Cephalopoda,Teuthida,Ommastrephidae,163161,LC,2014.1,NA
SLB-71255,57640,Sepia,hedleyi,NA,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,162634,LC,2014.1,NA
W-Msc-342337,57651,Hyaloteuthis,pelagica,glassy flying squid,Animalia,Mollusca,Cephalopoda,Teuthida,Ommastrephidae,163294,LC,2014.1,NA
W-Msc-141448,57667,Rondeletiola,minor,lentil bobtail squid,Animalia,Mollusca,Cephalopoda,Sepiolida,Sepiolidae,162682,DD,2014.1,NA
W-Msc-342313,57716,Eucleoteuthis,luminosa,luminous flying squid,Animalia,Mollusca,Cephalopoda,Teuthida,Ommastrephidae,162926,LC,2014.1,NA
SLB-71313,57852,Sepia,typica,NA,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,162647,LC,2014.1,NA
W-Msc-410397,57955,Austrorossia,enigmatica,NA,Animalia,Mollusca,Cephalopoda,Sepiolida,Sepiolidae,162611,DD,2014.1,NA
W-Msc-342067,58009,Todarodes,pacificus,Japanese flying squid,Animalia,Mollusca,Cephalopoda,Teuthida,Ommastrephidae,176085,LC,2014.1,NA
SLB-71652,58113,Ancistroteuthis,lichtensteini,angel squid,Animalia,Mollusca,Cephalopoda,Teuthida,Onychoteuthidae,163102,LC,2014.1,NA
SLB-71543,58115,Pholidoteuthis,adami,scaled squid,Animalia,Mollusca,Cephalopoda,Teuthida,Lepidoteuthidae,163243,LC,2014.1,NA
SLB-71422,58137,Chiroteuthis,veranyi,Verany's long-armed squid,Animalia,Mollusca,Cephalopoda,Teuthida,Chiroteuthidae,176066,LC,2014.1,NA
Rep-6750,67099,Laticauda,colubrina,yellow-lipped sea krait,Animalia,Chordata,Reptilia,Squamata,Hydrophiidae,176750,LC,2014.1,NA
SLB-49732,68963,Phoca,largha,larga seal,Animalia,Chordata,Mammalia,Carnivora,Phocidae,17023,DD,2014.1,NA
ITS-Mam-180515,68999,Mesoplodon,bidens,Sowerby's beaked whale,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,13241,DD,2014.1,8
ITS-Mam-180516,69000,Mesoplodon,layardii,strap-toothed whale,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,13249,DD,2014.1,8
ITS-Mam-180525,69004,Balaenoptera,edeni,Eden's whale,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,2476,DD,2014.1,8
ITS-Mam-180445,69386,Lagenorhynchus,obscurus,dusky dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,11146,DD,2014.1,8
ITS-Mam-180446,69387,Lagenorhynchus,australis,Peale's dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,11143,DD,2014.1,8
ITS-Mam-180449,69389,Cephalorhynchus,commersonii,Commerson's dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,4159,DD,2014.1,8
ITS-Mam-180461,69397,Feresa,attenuata,pygmy killer whale,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,8551,DD,2014.1,8
ITS-Mam-180684,69579,Trichechus,manatus,West Indian manatee,Animalia,Chordata,Mammalia,Sirenia,Trichechidae,22103,VU,2014.1,8
ITS-Mam-555654,69832,Delphinus,capensis,long-beaked common dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,6337,DD,2014.1,8
ITS-Mam-622022,71169,Pagophilus,groenlandicus,harp seal,Animalia,Chordata,Mammalia,Carnivora,Phocidae,41671,LC,2014.1,8
ITS-174738,73479,Phalacrocorax,capillatus,Japanese cormorant,Animalia,Chordata,Aves,Ciconiiformes,Phalacrocoracidae,22696799,LC,2014.1,NA
SLB-40417,73540,Oceanodroma,homochroa,ashy storm petrel,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,22698562,EN,2014.1,NA
ITS-174692,73585,Pelecanus,crispus,dalmatian pelican,Animalia,Chordata,Aves,Ciconiiformes,Pelecanidae,22697599,VU,2014.1,NA
ITS-174693,73586,Pelecanus,onocrotalus,great white pelican,Animalia,Chordata,Aves,Ciconiiformes,Pelecanidae,22697590,LC,2014.1,NA
ITS-175219,73808,Tachyeres,patachonicus,flying steamerduck,Animalia,Chordata,Aves,Anseriformes,Anatidae,22680052,LC,2014.1,NA
ITS-175220,73809,Tachyeres,pteneres,flightless steamerduck,Animalia,Chordata,Aves,Anseriformes,Anatidae,22680033,LC,2014.1,NA
ITS-176914,74148,Sterna,repressa,white-cheeked tern,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694705,LC,2014.1,NA
ITS-824131,74149,Sternula,saundersi,Saunder's tern,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694666,LC,2014.1,NA
ITS-176916,74150,Sterna,striata,white-fronted tern,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694607,LC,2014.1,NA
ITS-176880,74522,Larus,livens,yellow-footed gull,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694340,LC,2014.1,NA
ITS-176886,74523,Sterna,trudeaui,Trudeau's tern,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694651,LC,2014.1,NA
ITS-824103,74528,Onychoprion,aleuticus,Aleutian tern,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694716,LC,2014.1,NA
ITS-176950,74903,Larosterna,inca,Inca tern,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694834,NT,2014.1,NA
ITS-824065,75072,Hydrocoloeus,minutus,little gull,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694469,LC,2014.1,NA
ITS-176841,75073,Larus,heermanni,Heermann's gull,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694296,NT,2014.1,NA
ITS-176843,75075,Larus,belcheri,band-tailed gull,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694282,LC,2014.1,NA
ITS-176845,75077,Rissa,brevirostris,red-legged kittiwake,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694502,VU,2014.1,NA
ITS-824083,75100,Leucophaeus,scoresbii,dolphin gull,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694271,LC,2014.1,NA
ITS-176998,75163,Brachyramphus,brevirostris,Kittlitz's murrelet,Animalia,Chordata,Aves,Charadriiformes,Alcidae,22694875,CR,2014.1,NA
ITS-554390,76998,Procelsterna,cerulea,blue noddy,Animalia,Chordata,Aves,Ciconiiformes,Laridae,22694812,LC,2014.1,NA
ITS-561224,81078,Morus,capensis,Cape gannet,Animalia,Chordata,Aves,Ciconiiformes,Sulidae,22696668,VU,2014.1,NA
W-Hol-210768,83479,Bohadschia,argus,leopard fish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180541,LC,2014.1,NA
W-Hol-210759,83484,Bohadschia,vitiensis,brown sandfish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180352,DD,2014.1,NA
W-Hol-210882,83486,Holothuria,edulis,pinkfish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180400,LC,2014.1,NA
W-Hol-210881,83487,Holothuria,leucospilota,white threads fish,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180375,LC,2014.1,NA
W-Hol-210772,83493,Pearsonothuria,graeffei,blackspotted sea cucumber,Animalia,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,180248,LC,2014.1,NA
W-Msc-207674,83871,Tridacna,squamosa,fluted giant clam,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae,22140,LR/cd,2014.1,NA
