am_sid,area_km2_0pct,area_km2_60pct,area_km2_probwt
Fis-168166,160901814.16,114456225.65,118621554.71180001
Fis-168169,22471760.27,3589702.49,6346188.5284
Fis-168177,3709394.65,2539519.95,2669840.8557
Fis-168180,19353.71,16569.6,15355.3292
Fis-168265,524895.78,378730.65,389531.2175
Fis-168266,5135225.76,3048156.78,3222966.2498
Fis-168278,1459424.26,932674.5,944629.992
Fis-168283,2767599.1,1982362.06,2017635.1105
Fis-168289,9117191.86,7025252.42,7294208.4999
Fis-168292,8088021.51,6765187.08,6677777.475
Fis-168303,115994.67,54970.98,66601.1783
Fis-168311,39360070.52,38163731.48,38162815.7917
Fis-168335,2564135.94,1339565.49,1533879.5027
Fis-168349,1808260.08,481444.31,701748.3627
Fis-168350,3176268.64,2346971.42,2463385.7638
Fis-168351,2453178.58,1765298.59,1848010.8252
Fis-168353,5052115.6,2782013.88,3044396.8322
Fis-168369,12964531.55,8025031.22,8718919.7758
Fis-168423,5892018.61,4364299.65,4463610.5672
Fis-168482,21738538.31,6130964.68,10258712.4603
Fis-168609,668229.52,435288.23,457817.1128
Fis-168611,256449.53,132258.48,155020.1021
Fis-168614,1000974.51,343919.13,470979.9065
Fis-168616,1051595.13,198294.41,422569.7564
Fis-168617,81930.15,57428.200000000004,55027.8154
Fis-168618,6659236.89,1971507.03,3100238.3525
Fis-168626,63511.950000000004,44926.98,47821.1206
Fis-168718,9075990.53,7736248.12,7719480.6489
Fis-168750,952886.77,552134.13,602458.183
Fis-168751,5055748.7,3386965.74,3660135.8107
Fis-168752,353367.7,201592.09,212971.67979999998
Fis-168857,213262.2,93538.3,124511.2793
Fis-168861,38930.02,23934.21,26201.4038
Fis-168863,202085.52,42063.32,67956.81999999999
Fis-168864,53863.22,35955.15,35411.5962
Fis-168871,4051678.98,2942887.39,2986772.0942
Fis-168904,1748566.41,1084210.92,1092876.5639
Fis-168906,4283624.88,2913954.67,3140288.6563
Fis-168907,3623111.47,2101974.71,2212846.3729
Fis-168916,4296931.09,2852001.05,3028504.3981
Fis-169046,1681924.22,576860.16,806271.7986
Fis-169054,3808575.01,1246376.05,1688168.5533
Fis-169079,3586358.69,2252118.29,2390866.2889
Fis-169080,6320581.44,3231587.61,3811442.0663
Fis-169081,672699.03,490926.03,505706.7734
Fis-169083,509025.27,341442.81,361599.6984
Fis-169086,276031.09,129179.07,140940.2338
Fis-169094,634733.47,565216.9,572165.3394
Fis-169100,1076944.49,702491.39,757536.4766
Fis-169104,1558665.07,1145897.41,1206611.3019
Fis-169105,1541327.91,1171663.75,1197143.3203
Fis-169107,1171007.72,751318.85,809803.1139
Fis-169111,261206.2,128393.99,148915.1029
Fis-169117,732825.14,498908.04,483264.4432
Fis-169142,2538853.68,1426455.21,1589446.996
Fis-169149,864547.18,779562.44,759628.0471
Fis-169152,2596346.94,1700059.71,1784708.1651
Fis-169212,218230.3,173802.34,170381.64919999999
Fis-169213,132474.6,74811.78,83778.1938
Fis-169216,1588971.11,1214868.05,1248643.0501
Fis-169237,18538986.33,12211031.46,12936905.2847
Fis-169239,2281370.77,1597700.76,1672906.1752
Fis-169261,1191575.15,728050.33,809665.209
Fis-169282,1054322.89,738232.19,725410.7346
Fis-169346,1835791.69,513499.38,792123.6326
Fis-169355,362956.84,202609.97,227661.544
Fis-169356,371330.96,205345.52,232053.8779
Fis-169396,137917.23,50385.05,61134.0915
Fis-169397,410250.87,154727.4,205841.1704
Fis-169412,2277597.64,1707025.05,1730427.2221
Fis-169439,6166831.37,3707896.25,3942303.1845
Fis-169476,4742477.26,2583310.69,2977440.7127
Fis-169479,5375674.97,3861598.59,4013177.1291
Fis-169480,1127908.59,432392.02,569306.1327
Fis-169481,11277843.15,8733700.5,8962260.9246
Fis-169482,1742816.23,953608.94,1114356.7782
Fis-169483,750413.68,213522.47,301722.9249
Fis-169484,8946507.19,7484732.47,7566352.0742
Fis-169485,577351.47,404784.16,433782.824
Fis-169486,890832.66,624240.53,621368.4145
Fis-169487,7689168.83,5695434.2,5989823.6667
Fis-169491,473874.16,182650.16,232245.1961
Fis-169542,576817.02,295721.65,336473.3253
Fis-169544,5574272.83,2950216.66,3150588.8072
Fis-169562,33208445.72,10453542.32,16633481.0996
Fis-169590,9920014.07,277722.64,1229501.4153
Fis-169592,29617484.88,8549485.48,12096803.6086
Fis-169595,1369720.31,508735.28,689859.9955
Fis-169600,935870.51,691143.58,679893.2891
Fis-169602,9050951.53,6106033.63,6286354.5946
Fis-169613,240617.47,112342.81,122453.84419999999
Fis-169620,400439.3,228238.41999999998,240831.2639
Fis-169647,872965.7,543330.73,569826.4467
Fis-169677,1559227.75,1047957.91,1086640.4969
Fis-169691,988087.09,497973.43,609256.5716
Fis-169692,3573658.25,1561705.89,1954670.6258
Fis-169694,3740377.81,2463704.27,2627291.5057
Fis-169700,557890.58,451396.23,449994.063
Fis-169713,140998.83,73468.28,78226.0481
Fis-169714,1064767.06,371316.76,486385.76170000003
Fis-169732,803163.97,104745.39,191490.8611
Fis-169800,395716.39,186017.83,213444.2263
Fis-169808,3836681.34,2359922.81,2334068.1439
Fis-169836,9081567.94,4065427.65,4883247.9988
Fis-16989,1381731.81,962624.23,1007551.1038
Fis-169966,1656574.46,1246770.61,1272684.7591
Fis-170023,1332870.77,632769.75,721552.8959
Fis-170050,18492950.89,3549009.56,5902156.5151
Fis-170052,2657267.98,510867.04,782573.7953
Fis-170053,650761.95,275343.11,310812.0743
Fis-170057,727323.9,428384.98,445355.2884
Fis-170060,1389056.1,882505.53,950531.6208
Fis-170071,694239.75,369502.2,412476.5507
Fis-170072,3195758.5,2111553.69,2232851.626
Fis-170112,2981817.58,1866696.47,2038475.6441
Fis-170128,1390371.48,474458.03,663054.2135
Fis-170165,29043750.13,13029807.75,15807997.9968
Fis-170174,80470587.80000001,66542540.650000006,68127525.10610001
Fis-170275,5216967.51,2521936.78,2879322.8448
Fis-17028,8219893.59,6874385.69,6994184.3291
Fis-170288,10140405.86,6750060.07,6997123.755
Fis-170290,1948724.99,1538760.35,1473754.3695
Fis-170291,10108145.27,6629497.93,7120038.0099
Fis-170292,8914191.52,6723356.21,6942497.1044
Fis-170293,5600121.33,4571694.39,4664130.8459
Fis-170294,5651390.24,5053759.79,4991609.9373
Fis-170296,11810074.22,10343274.47,10324411.9205
Fis-170298,11313621.5,7991018.48,8402641.6363
Fis-170300,4142028.39,2543188.76,2823340.3183
Fis-170301,6186584.09,3575164.28,3892496.709
Fis-170310,2274328.83,830633.02,1030184.5498
Fis-170312,1034417.97,619969.84,687196.2729
Fis-170314,1125659.62,403769.19,539580.3428
Fis-170316,4332820.71,3497270.44,3573704.4931
Fis-170318,2057749.73,910114.38,1037679.5493
Fis-170320,784513.83,629406.31,622511.6648
Fis-170328,1107286.37,828034.65,837993.4438
Fis-170329,1122196.2,456370.38,536270.8865
Fis-170331,5290513.31,3861897.14,4101421.2722
Fis-170333,233002.07,57035.98,89114.7154
Fis-170334,1528309.94,1007804.27,1067953.3074
Fis-170335,356472.26,132275.66,175789.8844
Fis-170339,74969.42,45042.52,49226.6426
Fis-170340,10240835.24,6206965.19,6727278.5329
Fis-170350,7192651.55,5569210.05,5837204.4196
Fis-170360,47732.520000000004,33778.91,34880.140400000004
Fis-170382,20251755.32,11985200.71,13115777.4495
Fis-170385,648291.55,362786.21,395196.3077
Fis-170404,4452927.75,762596.4,1431261.5122
Fis-170409,3577204.72,754539.9,1199130.7732
Fis-170414,80200804.78,51372849.910000004,56358507.4959
Fis-170438,1722334.13,1453816.84,1445550.0994
Fis-170445,257321.41,198802.33000000002,192696.9652
Fis-170460,1604094.3,1136709.23,1201567.0603
Fis-170461,122927.58,75473.95,88988.2041
Fis-170462,1374664.8,913870.65,937849.9195
Fis-170463,1747768.37,1387237.05,1386657.9262
Fis-170464,1600514.84,1248674.91,1268617.9528
Fis-170465,1775763.2,1312382.21,1314996.5545
Fis-170493,2020977.12,922518.97,1097483.2015
Fis-170496,2324283.24,648462.87,1029729.15
Fis-170532,1084553.21,309149.07,425207.5916
Fis-170533,828784.44,382095.2,455895.9068
Fis-170535,2264698.57,1672635.47,1756774.4631
Fis-170558,4192631.21,3033468.45,3147610.4794
Fis-170631,640694.48,550807.53,559115.1023
Fis-170648,3146627.37,1639337,1836477.8913
Fis-170736,6465156.77,4086526.65,4428657.0514
Fis-170741,166553.43,102814.97,102962.7698
Fis-170742,243491.4,194822.08,197275.4073
Fis-170769,739343.93,309198.45,372726.26
Fis-170774,8385176.89,3280612.32,4410663.6947
Fis-170784,2337249.12,1610229.03,1672954.4063
Fis-170810,63851418.13,26506963.35,36410978.9698
Fis-170827,207523.51,158643.01,158898.6407
Fis-17253,8607850.01,6213252.58,6646956.1923
Fis-17275,674362.54,302211.75,359378.4798
Fis-17283,4468299.1,2525094.11,2595384.416
Fis-17284,756766.58,465043.34,514939.5366
Fis-17303,317674.79,117100.56,141490.0754
Fis-17381,2154181.94,1712970.64,1696366.0344
Fis-17443,559968.35,348059.67,377221.6374
Fis-19194,429929.65,362540.07,371573.1346
Fis-19204,1092413.55,787461.11,802276.6089999999
Fis-19286,446512.62,395468.17,400323.4079
Fis-19389,590038.02,431781.23,464120.191
Fis-19471,12773821.22,9970228.08,10134303.3517
Fis-19607,6203459.7,5104173.06,5147667.4255
Fis-19897,385154.28,353873.04,344097.1807
Fis-2,199532.8,58259.909999999996,86348.5616
Fis-20033,250949956.1,187020534.04,191910035.3251
Fis-2038,9201896.41,2754266.63,3961722.5683999998
Fis-204,1149372.04,784775.77,800131.2652
Fis-21236,112022,64913.24,68112.068
Fis-21249,3803904.63,3111256.75,3100839.9285
Fis-21342,712539.52,546134.94,549730.7258
Fis-21466,1068924.28,929113.13,941643.7839
Fis-21518,7843991.06,6005601.94,6279595.1685
Fis-21520,8211833.67,6708756.99,6718803.3545
Fis-21523,13680258.37,8968285.25,9593079.7198
Fis-21559,768642.17,294497,381485.0562
Fis-21563,13758243.88,9843093.83,10144017.9719
Fis-21566,11289241.48,7617636.58,8052535.3246
Fis-21568,11181601.49,8316456.61,8538689.4166
Fis-21571,10257597.24,7059863.96,7488664.3944
Fis-21581,5475024.97,3328117.11,3461099.5724
Fis-21582,12177693.71,8229912.38,8714757.0907
Fis-21594,12255945.76,10142411.46,10274496.0556
Fis-21617,1715758.01,1226688.1,1279631.6205
Fis-21630,2248797.69,1080634.49,1171844.8192
Fis-21631,258600.75,202012.24,199616.3406
Fis-21633,7489690.75,5104865.59,5408388.4408
Fis-21635,10042120.09,5637439.12,6287042.7607
Fis-21640,646968.82,274818.36,329607.7791
Fis-21647,4098948.33,2709388.58,2842846.5167
Fis-21653,426260.56,310287.55,332288.9872
Fis-21658,9132234.46,7404716.26,7617130.3718
Fis-21661,1165986.79,607422.61,688039.6847
Fis-21662,10027429.52,8195763.47,8376602.1275
Fis-21670,1606763.65,739453.56,878635.188
Fis-21671,46069477.02,39539861.2,39485265.225600004
Fis-21693,6897291.31,4647831.74,4872941.6251
Fis-21694,8118377.43,4807195.94,5381370.5474
Fis-21695,4432807.95,2775299.8,3034022.5566
Fis-21713,9108183.51,4473997.52,4777319.6989
Fis-21727,7130460.85,5185368.74,5294934.3182
Fis-21770,8685708.24,7071928.06,7061701.6815
Fis-21772,3574720.49,1766731.62,2014364.6617
Fis-21777,757196.61,530548.64,511402.0856
Fis-21782,4307693.64,1096661.75,1493869.1838
Fis-21787,10549285.51,7464617.87,7777305.2765
Fis-21788,8735872.25,6504135.82,6795125.2851
Fis-21797,8579788.59,6078328.44,6465787.8136
Fis-21798,17723840.36,13612692.34,14215208.1038
Fis-21801,11317014.14,9574089.26,9525961.9647
Fis-21816,376656.27,220663.88,235525.704
Fis-21826,5397578.84,4233287.69,4302056.5055
Fis-21827,7253320.61,4949709.55,5232764.7428
Fis-21834,8787292.4,6959482.58,7116579.954
Fis-21839,225604.36,84881.31,107193.5193
Fis-21840,10312111.17,7676039.09,7812982.2804
Fis-21841,7534549.96,5998924.35,6146362.7677
Fis-21857,13356584.85,10117745.7,10163715.0836
Fis-21884,5832740.73,3146062.91,3636047.1641
Fis-21893,13150411.57,8750260.42,9407454.0335
Fis-21899,9669023.59,6561288.66,6784397.4901
Fis-21918,587865.1900000001,405636.78,449682.4437
Fis-21960,149861252.74,56627431.36,79224959.0583
Fis-22030,917891.29,592732.29,652095.371
Fis-22032,1084872.38,706462.9,763764.2425
Fis-22035,847351.39,733778.23,737758.1977
Fis-22077,428204.41,320877.84,338128.5214
Fis-22135,4341761.36,3210455.68,3320766.659
Fis-22136,7797523.72,6176168.02,6265174.5148
Fis-22150,3554343.67,2514364.61,2609055.6697
Fis-22151,3140376.29,1796069.16,2067319.5928
Fis-22157,6191667.45,4258372.89,4417589.0962
Fis-22160,1686218.53,1283908.95,1312523.5098000001
Fis-22162,1714103.76,1359810.9,1353325.4451
Fis-22163,2612764.8,2039722.93,2074541.1983
Fis-22164,2156856.04,1494060.29,1573617.7189
Fis-22168,3249039.7600000002,2016344.96,2265882.2306
Fis-22176,545023.94,440864.1,438342.0795
Fis-22177,2328831.89,1833831.79,1851396.006
Fis-22179,203301.62,114364.5,134156.5098
Fis-22182,20550901.9,15607826.35,15653099.5567
Fis-22184,4259931.74,3157133.09,3235103.4761
Fis-22185,19929633.06,15730146.07,15782140.6413
Fis-22187,21184429.48,12736244.2,13723186.717
Fis-22190,738827.43,419068.07,473051.7086
Fis-22193,2192722.39,1638001.77,1670689.5745
Fis-22194,5597434.81,3329843.62,3557479.9161
Fis-22195,2851626.55,2075021.05,2112748.7897
Fis-22199,1632347.25,1260997.79,1306569.6038
Fis-22208,22734305.95,16397129.34,16639279.8845
Fis-22211,943895.89,675806.17,703039.7888
Fis-22213,2308480.24,1787293.68,1826094.9016
Fis-22214,3808033.56,2413021.39,2584364.4868
Fis-22215,230554628.04,183132298.45999998,179917096.6974
Fis-22216,62955016.21,29100832.6,36033592.9712
Fis-22217,16673341.72,12984247.65,13294015.1901
Fis-22218,3372799.96,1622335.97,1910526.9895
Fis-22219,1285055.69,1083725.28,1087662.5848
Fis-22220,1869726.82,1296941.97,1357416.1805
Fis-22221,1612286.09,1388878.85,1385851.6829
Fis-22222,2811686.53,2254836.91,2304392.2178
Fis-22223,1977036.27,583348.87,937147.5277
Fis-22224,2714969.79,2026048.01,2090298.692
Fis-22225,3012570.84,2162618.52,2223903.8873
Fis-22232,2881756.54,2394148.43,2371916.2376
Fis-22235,2278207.58,1541320.06,1603038.9807
Fis-22236,2153308.34,1423085.59,1505375.0714
Fis-22259,1996430.82,1773844.89,1778456.6548
Fis-22263,2246726.42,1658326.83,1712023.6694
Fis-22275,1754153.8,1366115.44,1382272.1399
Fis-22283,1738816.7,1242275.04,1321082.163
Fis-22295,2546996.9,1926971.66,1992493.8408
Fis-22297,3114182.61,2544211.86,2541166.6219
Fis-22305,3017365.2,2142615.68,2279727.7929000002
Fis-22363,578026.01,513119.8,491673.2944
Fis-22371,1196563.88,784708.66,801370.4616
Fis-22374,8978402.68,5203842.38,5728807.341
Fis-22407,1087133.23,316405.97000000003,428054.1831
Fis-22421,1208713.27,1130745.94,1069610.1382
Fis-22442,423290.13,232396.47,251240.072
Fis-22534,4004324.41,2538948.39,2580760.6932
Fis-22612,1735335.25,717981.24,816766.6986
Fis-22701,2054073.3,1764872.64,1673373.3699
Fis-22703,2167205.26,1715420.12,1749211.8317
Fis-22704,3387593.61,2506770.16,2573431.5544
Fis-22710,2189907.43,1121539.96,1238732.8711
Fis-22711,31323687.31,21030065.1,22587082.8007
Fis-22712,2681556.86,2015081.98,2049541.2649
Fis-22713,2673890.86,1575952.95,1799736.7272
Fis-22714,3841599.85,2005664.93,2260404.7121
Fis-22715,3103110.35,1706816.8,1884655.0456
Fis-22717,2518402.39,1781534.25,1906430.9167
Fis-22718,35265402.37,16644114.35,19008730.8534
Fis-22720,4307261.46,2464811.94,2796814.8248
Fis-22721,3420225.67,2634462.47,2729258.3796
Fis-22722,2609370.2,2146652.98,2175199.0737
Fis-22723,5585878.36,3328463.36,3560884.3619
Fis-22724,2895740.71,1722990.22,1835435.9696
Fis-22725,3082250.89,902174.34,1224457.4028
Fis-22726,2321004.6,1294322.48,1397181.6164
Fis-22727,4768790.45,2839611.64,3027829.8897
Fis-22728,2959774.79,2099124.83,2164544.8547
Fis-22729,16542083.36,10579836.14,11449989.9717
Fis-22730,4025366.95,1313068.44,1782434.6183
Fis-22731,1466169.51,985289.92,1020167.7444
Fis-22732,1851765.92,1118626.34,1206727.1276
Fis-22735,259646349.10999995,135019724.84,150173411.893
Fis-22736,4412108.3,2777156.6,3013099.3033
Fis-22737,13675654.459999999,11131645.26,11039238.677099999
Fis-22738,35175091.79,23457383.67,24755251.4338
Fis-22739,34952419.94,21160736.36,22732657.1145
Fis-22740,3982014.99,1929385.56,2235982.5355
Fis-22741,1460288.44,1023037.25,1086733.6581000001
Fis-22742,4284101.41,2407918.02,2638436.1496
Fis-22743,3805641.55,2093680.04,2269869.0307
Fis-22744,7062023.68,4214611.54,4566089.6642000005
Fis-22745,925253.58,415729.8,472922.1977
Fis-22746,3189441.02,1887462.97,2187514.6654
Fis-22747,251701933,105917398.43,130696080.6039
Fis-22748,11534288.67,8509064.25,8803858.535
Fis-22749,2672977.5100000002,1147846.76,1345617.5774
Fis-22750,3034899.77,1816919.47,2086039.6402
Fis-22751,2646202.54,1991919.94,2040157.8603
Fis-22752,1945091.21,772348.17,884106.8108
Fis-22754,2984156.35,2055952.44,2087311.2719
Fis-22755,2737512.35,1199927.5,1465646.6695
Fis-22756,4877524.48,3246705.34,3326450.088
Fis-22757,1379989.19,1078011.08,1101735.5844
Fis-22758,14748653.23,12756462.68,12485413.7324
Fis-22759,7440274.97,4287177.37,4787495.453
Fis-22760,3705982.65,1443681.28,1860198.9288
Fis-22761,765985.22,437303.73,474137.394
Fis-22762,1053524.86,732717.52,763525.2066
Fis-22763,1106831.64,545662.05,593503.1314
Fis-22764,17422821.69,9971606.84,10914217.4262
Fis-22765,40085742.74,15601984.77,20005674.9857
Fis-22766,158873945.76000002,99492615.60000001,105635245.3355
Fis-22768,109110859.51,64326990.75,70705620.3214
Fis-22769,1748635.1300000001,795896.33,950818.074
Fis-22770,2628125.54,1802729.69,1871201.0038
Fis-22772,433628.98,350210.24,356721.9174
Fis-22773,2888177.21,2465113.65,2470658.317
Fis-22776,14283955.04,11332993.86,11306053.2149
Fis-22777,276755993.65999997,234744801.37999997,235497286.6896
Fis-22779,546723.67,427516.25,434472.5389
Fis-22780,225598.2,174892.21,188168.9898
Fis-22781,2843612.66,2361604.62,2379232.2562
Fis-22782,446305.56,400487.78,391890.8419
Fis-22783,14547459.48,11361519.06,11466651.8971
Fis-22784,7558441.2,6211048.72,6254084.8185
Fis-22785,7051011.95,6037942.71,6172384.2435
Fis-22786,5537740.32,4521654.9,4628610.8189
Fis-22787,1878899.99,1348281.59,1395427.4094
Fis-22788,12463695.25,9395648.77,9391619.0691
Fis-22790,12275676.59,9967299.34,9968936.9876
Fis-22791,601121.85,580826.34,570076.6701
Fis-22792,549542.81,415494.71,411526.6605
Fis-22793,10653809.76,8210984.44,8439478.0848
Fis-22794,12134715.14,10496492.15,10446839.4622
Fis-22796,2224644.41,1845525.59,1837245.0825
Fis-22797,12569919.09,10044226.71,10047588.7081
Fis-22798,3927238.24,2895635.12,3013325.0673
Fis-22800,1500762.73,594640.98,766043.0677
Fis-22801,10438961.43,7992734.49,7913282.2264
Fis-22802,2905797.95,2415780.29,2396469.8571
Fis-22803,12688770.43,10562452.71,10420264.5066
Fis-22804,3277988.76,2461874.83,2542132.3009
Fis-22805,3288886.7,1788785.62,2121231.7811
Fis-22810,3180580.31,2431965.57,2499145.2654
Fis-22811,8776562.88,7054779.16,7104624.467
Fis-22812,8366913.44,7462356.57,7400785.1125
Fis-22813,12440742.11,7666572.5,8212919.4441
Fis-22814,2634648.16,1703987.77,1813162.0754
Fis-22815,587489.3099999999,194443.93,284885.5706
Fis-22817,16489787.23,11587266.11,12482209.2101
Fis-22818,8315981.08,5397674.21,5775114.7123
Fis-22819,3274332.74,2414315.02,2423474.9921
Fis-22820,13577219.86,9984984.4,10047435.329499999
Fis-22821,113979.14,96825.48,95948.3218
Fis-22822,6928297.01,5320883.16,5526821.7218
Fis-22823,6232837.53,5434951,5498330.5334
Fis-22824,3737469.6,3125553.72,3207733.4139
Fis-22825,977071.6900000001,669852.28,694231.7523
Fis-22826,1620951.74,1192560.91,1244465.8844
Fis-22827,2555384.67,2139016.79,2145378.3545
Fis-22828,2632103.65,2153349.26,2216565.0647
Fis-22829,5864372.48,4519360.34,4188466.3306
Fis-22830,855626.78,459039.26,550517.9393
Fis-22831,9471183.08,4489491.43,5316895.7895
Fis-22832,264129334.57999998,128133237.48,154785549.5749
Fis-22833,264837156.64999998,220833699.57,215836259.3146
Fis-22834,22039361.7,15954194.28,16881641.1044
Fis-22835,91913829.15,46474826.11,52991492.2174
Fis-22836,250910894.82999998,209438909.95999998,207074915.0769
Fis-22838,13040454,11493890.29,11385550.0638
Fis-22840,1316427.41,640290.88,776229.2261
Fis-22841,4531118.93,3252644.91,3337409.0065
Fis-22842,447972.07,359823.61,375504.5738
Fis-22843,38714.2,26076.01,25056.4133
Fis-22844,130332.65,106373.68,106045.1085
Fis-22845,4188971.47,2086546.62,2642660.3597
Fis-22846,1055390.73,464499.95,538224.6012
Fis-22847,504674.71,381827.06,401147.587
Fis-22848,3199763.72,1218141.26,1554560.365
Fis-22849,4131104.64,2083758.63,2434747.0091
Fis-22850,10935031.63,3653610.36,4495292.2203
Fis-22851,2271012.81,1417617.69,1568405.786
Fis-22852,198024617.46,83610071.04,104146929.8029
Fis-22853,7257301.51,5584880.54,5855862.5366
Fis-22856,86560032.72,55135675.78,58765835.4864
