iucn_sid,sciname,main_common_name,cat,cat_score,published_year,iucn_version
69591923,Pseudanthias xanthomaculatus,NA,DD,NA,2016,2018-1
69591978,Pseudogramma astigma,Spotless Podge,LC,0,2016,2018-1
69592009,Pseudogramma australis,Pascua Podge,LC,0,2016,2018-1
69592012,Pseudogramma pectoralis,Pectoral Podge,LC,0,2016,2018-1
69592021,Pseudogramma polyacantha,Honeycomb Podge,LC,0,2016,2018-1
69592038,Pseudogramma xantha,Yellow Podge,LC,0,2016,2018-1
69592051,Selenanthias barroi,NA,LC,0,2016,2018-1
69592060,Selenanthias myersi,NA,LC,0,2016,2018-1
69592071,Serranocirrhitus latus,Hawkfish Anthias,LC,0,2016,2018-1
69592082,Suttonia lineata,Freckleface Podge,LC,0,2016,2018-1
69592095,Trachypoma macracanthus,Toadstool Grouper,LC,0,2016,2018-1
69689070,Siganus argenteus,Forktail Rabbitfish,LC,0,2016,2018-1
69689242,Siganus corallinus,Blue-spotted Spinefoot,LC,0,2016,2018-1
69689424,Siganus doliatus,Barred Spinefoot,LC,0,2016,2018-1
69689554,Siganus fuscescens,Mottled Spinefoot,LC,0,2016,2018-1
69689777,Siganus guttatus,Golden Rabbitfish,LC,0,2016,2018-1
69690025,Siganus lineatus,Lined Rabbitfish,LC,0,2016,2018-1
69690275,Siganus niger,Black Foxface,VU,0.4,2016,2018-1
69738690,Siganus puellus,Masked Rabbitfish,LC,0,2016,2018-1
69738727,Siganus punctatissimus,Fine-spotted Rabbitfish,LC,0,2016,2018-1
69738738,Siganus punctatus,Gold-spotted Rabbitfish,LC,0,2016,2018-1
69738808,Siganus randalli,Randall's Rabbitfish,LC,0,2016,2018-1
69738881,Siganus spinus,Scribbled Rabbitfish,LC,0,2016,2018-1
69738927,Siganus uspi,Bicolored Foxface,NT,0.2,2016,2018-1
69738933,Siganus vulpinus,Foxface Rabbitfish,LC,0,2016,2018-1
69738962,Siganus woodlandi,NA,LC,0,2016,2018-1
69738986,Sillago ciliata,Sand Sillago	,LC,0,2016,2018-1
69739558,Trichonotus elegans,Long-rayed Sand Diver,LC,0,2016,2018-1
69739591,Trichonotus filamentosus,Black-spot Sand Diver,LC,0,2016,2018-1
69739648,Trichonotus setiger,Spotted Sand Diver,LC,0,2016,2018-1
69739731,Allomicrodesmus dorotheae,Dorothea's Wriggler,DD,NA,2016,2018-1
69739816,Paraxenisthmus cerberusi,NA,DD,NA,2016,2018-1
69739933,Rotuma lewisi,NA,LC,0,2016,2018-1
69740574,Tyson belos,Arrow Wriggler,LC,0,2016,2018-1
69740648,Xenisthmus chapmani,NA,DD,NA,2016,2018-1
69740837,Xenisthmus clarus,Clear Wriggler,LC,0,2016,2018-1
69740861,Xenisthmus eirospilus,Spotted Wriggler,LC,0,2016,2018-1
69740895,Xenisthmus polyzonatus,Bullseye Wriggler,LC,0,2016,2018-1
69741115,Zanclus cornutus,Moorish Idol,LC,0,2016,2018-1
69741187,Arnoglossus debilis,Weak Lefteye Flounder,LC,0,2016,2018-1
69741220,Arnoglossus japonicus,Japanese Lefteye Flounder	,LC,0,2016,2018-1
69741251,Arnoglossus nigrifrons,NA,DD,NA,2016,2018-1
69741345,Arnoglossus oxyrhynchus,Sharp-snout Lefteye Flounder	,LC,0,2016,2018-1
69741351,Arnoglossus polyspilus,Many-spotted Lefteye Flounder	,LC,0,2016,2018-1
69741708,Arnoglossus septemventralis,NA,LC,0,2016,2018-1
69741720,Arnoglossus tenuis,Dwarf Lefteye Flounder	,LC,0,2016,2018-1
69741856,Asterorhombus cocosensis,Cocos Island Flounder,LC,0,2016,2018-1
69741907,Asterorhombus filifer,Longlure Flounder,LC,0,2016,2018-1
69741958,Asterorhombus intermedius,Intermediate Flounder	,LC,0,2016,2018-1
69743659,Chascanopsetta prorigera,NA,LC,0,2016,2018-1
69743737,Engyprosopon arenicola,Fringelip Dwarf Flounder,LC,0,2016,2018-1
69743759,Engyprosopon bellonaensis,Bellona Flounder	,LC,0,2016,2018-1
69743778,Engyprosopon hawaiiensis,NA,LC,0,2016,2018-1
69743867,Engyprosopon hureaui,Hureau's Flounder,DD,NA,2016,2018-1
69743871,Engyprosopon longipelvis,NA,DD,NA,2016,2018-1
69743987,Engyprosopon longipterum,Long Pectoral Fin Flounder,LC,0,2016,2018-1
69744004,Engyprosopon macrolepis,Largescale Dwarf Flounder	,LC,0,2016,2018-1
69744038,Engyprosopon maldivensis,Olive Wide-eyed Flounder	,LC,0,2016,2018-1
69744154,Engyprosopon marquisensis,NA,LC,0,2016,2018-1
69744177,Engyprosopon raoulensis,NA,LC,0,2016,2018-1
69744182,Engyprosopon rostratum,Long Snout Flounder	,LC,0,2016,2018-1
69744195,Engyprosopon septempes,Seven Pelvic Ray Flounder	,LC,0,2016,2018-1
69744273,Engyprosopon vanuatuensis,NA,DD,NA,2016,2018-1
69744363,Engyprosopon xenandrus,NA,LC,0,2016,2018-1
69744396,Engyprosopon xystrias,Tail-spots Flounder	,LC,0,2016,2018-1
69744444,Grammatobothus pennatus,Pennant Flounder	,LC,0,2016,2018-1
69745130,Parabothus chlorospilus,NA,LC,0,2016,2018-1
69778452,Parabothus coarctatus,NA,LC,0,2016,2018-1
69778589,Parabothus kiensis,NA,LC,0,2016,2018-1
69778885,Taeniopsetta ocellata,Indo-Pacific Ocellated Flounder	,LC,0,2016,2018-1
69778947,Taeniopsetta radula,NA,LC,0,2016,2018-1
69779049,Tosarhombus brevis,NA,LC,0,2016,2018-1
69779213,Tosarhombus neocaledonicus,NA,LC,0,2016,2018-1
69779346,Peltorhamphus latus,Speckled Sole	,LC,0,2016,2018-1
69779492,Poecilopsetta hawaiiensis,NA,LC,0,2016,2018-1
69779572,Aseraggodes auroculus,NA,DD,NA,2016,2018-1
69779611,Aseraggodes bahamondei,South Pacific Sole,LC,0,2016,2018-1
69779638,Aseraggodes borehami,Boreham's Sole,LC,0,2016,2018-1
69779647,Aseraggodes cyclurus,NA,DD,NA,2016,2018-1
69779662,Aseraggodes firmisquamis,NA,DD,NA,2016,2018-1
69779925,Aseraggodes heraldi,Herald's Reef Sole,DD,NA,2016,2018-1
69779937,Aseraggodes holcomi,Holcom's Reef Sole,DD,NA,2016,2018-1
69779969,Aseraggodes lateralis,NA,DD,NA,2016,2018-1
69779983,Aseraggodes magnoculus,NA,DD,NA,2016,2018-1
69780030,Aseraggodes melanostictus,Mottled Sole	,LC,0,2016,2018-1
69780099,Aseraggodes ramsaii,NA,DD,NA,2016,2018-1
69780323,Aseraggodes therese,Therese's Sole,LC,0,2016,2018-1
69780365,Aseraggodes xenicus,Dwarf Sole,LC,0,2016,2018-1
69780520,Dexillus muelleri,Tufted Sole,LC,0,2016,2018-1
69781742,Pardachirus pavoninus,Peacock Sole,LC,0,2016,2018-1
69781826,Pseudaesopia japonica,Wavyband Sole	,LC,0,2016,2018-1
69781901,Soleichthys heterorhinos,Black-tip Sole,LC,0,2016,2018-1
69786726,Dactyloptena peterseni,Starry Flying Gurnard,LC,0,2016,2018-1
69786877,Cociella crocodila,Crocodile Flathead,LC,0,2016,2018-1
69787135,Cymbacephalus beauforti,Crocodile Fish,LC,0,2016,2018-1
