iucn_sid,sciname,category,dbf_file,map_id,api_pop
48342223,Parablennius tasmanianus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342225,Petroscirtes breviceps,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342228,Entomacrodus corneliae,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342229,Praealticus caesius,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342232,Enchelyurus flavipes,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342233,Andamia pacifica,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342234,Ecsenius lubbocki,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342238,Xiphasia matsubarai,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342240,Ecsenius bandanus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342243,Salarias sibogai,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342244,Chalaroderma capito,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342248,Cirripectes polyzona,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342250,Ecsenius lividanalis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342252,Dactyloscopus fallax,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342253,Antennablennius velifer,DD,COMBTOOTHBLENNIES.dbf,NA,NA
48342256,Salarias patzneri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342258,Parablennius cyclops,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342259,Antennablennius ceylonensis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342260,Entomacrodus cymatobiotus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342262,Ecsenius stictus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342265,Entomacrodus thalassinus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342268,Malacoctenus polyporosus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342269,Ecsenius stigmatura,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342271,Istiblennius muelleri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342273,Praealticus multistriatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342274,Cirripectes perustus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342277,Cirripectes alboapicalis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342278,Ecsenius bathi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342281,Istiblennius steindachneri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342282,Parablennius serratolineatus,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342284,Omobranchus smithi,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342285,Ecsenius gravieri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342287,Cirrisalarias bunares,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342289,Praealticus striatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342290,Mimoblennius rusi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342292,Stanulus seychellensis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342298,Blenniella cyanostigma,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342300,Petroscirtes thepassii,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342305,Salarias sexfilum,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342306,Cirripectes jenningsi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342309,Petroscirtes xestus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342312,Omobranchus elongatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342314,Stanulus talboti,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342316,Praealticus tanegasimae,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342317,Ecsenius namiyei,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342320,Enchelyurus petersi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342321,Istiblennius lineatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342325,Petroscirtes springeri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342326,Entomacrodus sealei,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342328,Ecsenius randalli,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342329,Ecsenius lineatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342332,Omobranchus elegans,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342333,Ecsenius midas,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342337,Istiblennius unicolor,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342341,Ecsenius fourmanoiri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342342,Praealticus natalis,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342351,Malacoctenus mexicanus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342352,Cirripectes imitator,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342354,Salarias ramosus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342356,Entomacrodus lemuria,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342357,Mimoblennius lineathorax,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342359,Salarias segmentatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342362,Laiphognathus multimaculatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342366,Plagiotremus tapeinosoma,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342371,Cirripectes kuwamurai,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342372,Ecsenius minutus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342379,Istiblennius zebra,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342381,Omobranchus banditus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342383,Entomacrodus epalzeocheilos,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342385,Ecsenius bicolor,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342388,Plagiotremus spilistius,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342389,Entomacrodus decussatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342394,Petroscirtes lupus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342396,Ophioblennius clippertonensis,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342400,Praealticus poptae,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342402,Cirripectes variolosus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342405,Meiacanthus bundoon,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342407,Andamia reyi,DD,COMBTOOTHBLENNIES.dbf,NA,NA
48342409,Haptogenys bipunctata,DD,COMBTOOTHBLENNIES.dbf,NA,NA
48342410,Laiphognathus longispinis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342411,Rhabdoblennius nigropunctatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342414,Entomacrodus textilis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342419,Andamia expansa,DD,COMBTOOTHBLENNIES.dbf,NA,NA
48342420,Omobranchus woodi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342422,Blenniella gibbifrons,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342425,Cirripectes springeri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342428,Cirripectes quagga,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342431,Blenniella interrupta,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342433,Enchelyurus kraussii,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342435,Enneapterygius qirmiz,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342436,Ecsenius isos,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342437,Paralticus amboinensis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342440,Andamia tetradactylus,DD,COMBTOOTHBLENNIES.dbf,NA,NA
48342441,Istiblennius rivulatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342442,Istiblennius meleagris,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342448,Dodekablennos fraseri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342451,Ecsenius yaeyamaensis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342454,Dactyloscopus heraldi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342455,Parablennius postoculomaculatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342458,Ecsenius nalolo,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342462,Scartella emarginata,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342464,Parablennius laticlavius,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342467,Parablennius lodosus,VU,COMBTOOTHBLENNIES.dbf,NA,NA
48342469,Ecsenius frontalis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342471,Rhabdoblennius snowi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342473,Litobranchus fowleri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342475,Praealticus labrovittatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342477,Plagiotremus rhinorhynchos,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342482,Istiblennius dussumieri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342485,Praealticus margaritatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342486,Cirripectes hutchinsi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342487,Antennablennius sexfasciatus,DD,COMBTOOTHBLENNIES.dbf,NA,NA
48342488,Rhabdoblennius nitidus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342489,Blenniella caudolineata,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342492,Salarias obscurus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342493,Ecsenius axelrodi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342496,Glyptoparus delicatulus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342498,Ecsenius alleni,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342499,Cirripectes vanderbilti,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342501,Ecsenius portenoyi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342502,Parablennius intermedius,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342505,Nannosalarias nativitatis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342508,Ecsenius oculus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342511,Entomacrodus longicirrus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342512,Ecsenius tessera,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342513,Cirripectes castaneus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342516,Salarias alboguttatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342518,Entomacrodus williamsi,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342519,Rhabdoblennius rhabdotrachelus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342521,Entomacrodus caudofasciatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342523,Malacoctenus sudensis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342524,Salarias luctuosus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342525,Aspidontus dussumieri,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342528,Dactyloscopus elongatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342529,Omobranchus verticalis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
48342534,Entomacrodus chapmani,VU,COMBTOOTHBLENNIES.dbf,NA,NA
49437996,Enneanectes matador,LC,COMBTOOTHBLENNIES.dbf,NA,NA
49438012,Enneanectes deloachorum,LC,COMBTOOTHBLENNIES.dbf,NA,NA
49677201,Crenidens indicus,LC,SEABREAMS_PORGIES.dbf,NA,NA
50149061,Ceratotrochus magnaghii,DD,CORALS_PART_1.dbf,NA,NA
59034974,Evynnis cardinalis,EN,SEABREAMS_PORGIES.dbf,NA,NA
61935092,Praealticus semicrenatus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
61935587,Alticus anjouanae,LC,COMBTOOTHBLENNIES.dbf,NA,NA
61936075,Canthigaster petersii,LC,PUFFERFISH.dbf,NA,NA
64528661,Pelagocephalus coheni,DD,PUFFERFISH.dbf,NA,NA
70681387,Pavoraja umbrosa,LC,CHONDRICHTHYES.dbf,NA,NA
70682232,Pastinachus ater,LC,CHONDRICHTHYES.dbf,NA,NA
70682503,Pastinachus sephen,NT,CHONDRICHTHYES.dbf,NA,NA
70686656,Myliobatis tenuicaudatus,LC,CHONDRICHTHYES.dbf,NA,NA
70688138,Dipturus confusus,CR,CHONDRICHTHYES.dbf,NA,NA
70688333,Rajella challengeri,LC,CHONDRICHTHYES.dbf,NA,NA
80671020,Bathyraja panthera,LC,CHONDRICHTHYES.dbf,NA,NA
82031425,Sousa chinensis,VU,MARINE_MAMMALS.dbf,NA,NA
82031633,Sousa plumbea,EN,MARINE_MAMMALS.dbf,NA,NA
82031667,Sousa sahulensis,VU,MARINE_MAMMALS.dbf,NA,NA
84784918,Aetomylaeus nichofii,VU,CHONDRICHTHYES.dbf,NA,NA
84785231,Aetomylaeus caeruleofasciatus,LC,CHONDRICHTHYES.dbf,NA,NA
91209505,Squalus acanthias,VU,CHONDRICHTHYES.dbf,NA,NA
103055306,Planonasus parini,LC,CHONDRICHTHYES.dbf,NA,NA
103055459,Apristurus breviventralis,LC,CHONDRICHTHYES.dbf,NA,NA
104023514,Aetomylaeus milvus,EN,CHONDRICHTHYES.dbf,NA,NA
104176764,Brevitrygon walga,NT,CHONDRICHTHYES.dbf,NA,NA
107604242,Acroteriobatus omanensis,DD,CHONDRICHTHYES.dbf,NA,NA
107604828,Okamejei ornata,LC,CHONDRICHTHYES.dbf,NA,NA
107604987,Maculabatis arabica,CR,CHONDRICHTHYES.dbf,NA,NA
169676,NA,NA,ANGELFISH.dbf,NA,NA
182549,NA,NA,BONEFISH_TARPONS.dbf,NA,NA
165712,NA,NA,BUTTERFLYFISH.dbf,NA,NA
180103,NA,NA,BUTTERFLYFISH.dbf,NA,NA
161548,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161463,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161613,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39375,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39353,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39414,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39346,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39348,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39360,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39383,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39402,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39403,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39404,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39406,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39407,NA,NA,CHONDRICHTHYES.dbf,NA,NA
39411,NA,NA,CHONDRICHTHYES.dbf,NA,NA
42710,NA,NA,CHONDRICHTHYES.dbf,NA,NA
41730,NA,NA,CHONDRICHTHYES.dbf,NA,NA
41816,NA,NA,CHONDRICHTHYES.dbf,NA,NA
41819,NA,NA,CHONDRICHTHYES.dbf,NA,NA
41870,NA,NA,CHONDRICHTHYES.dbf,NA,NA
42706,NA,NA,CHONDRICHTHYES.dbf,NA,NA
42709,NA,NA,CHONDRICHTHYES.dbf,NA,NA
42700,NA,NA,CHONDRICHTHYES.dbf,NA,NA
42718,NA,NA,CHONDRICHTHYES.dbf,NA,NA
42707,NA,NA,CHONDRICHTHYES.dbf,NA,NA
44594,NA,NA,CHONDRICHTHYES.dbf,NA,NA
44185,NA,NA,CHONDRICHTHYES.dbf,NA,NA
44593,NA,NA,CHONDRICHTHYES.dbf,NA,NA
44617,NA,NA,CHONDRICHTHYES.dbf,NA,NA
44639,NA,NA,CHONDRICHTHYES.dbf,NA,NA
45925,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60126,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60086,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60087,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60095,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60096,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60178,NA,NA,CHONDRICHTHYES.dbf,NA,NA
60222,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161602,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161603,NA,NA,CHONDRICHTHYES.dbf,NA,NA
63133,NA,NA,CHONDRICHTHYES.dbf,NA,NA
63136,NA,NA,CHONDRICHTHYES.dbf,NA,NA
63156,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161644,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161641,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161642,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161647,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161646,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161649,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161657,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161659,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161700,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161679,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161693,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161694,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161695,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161698,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161701,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161637,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161534,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161341,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161372,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161456,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161531,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161533,NA,NA,CHONDRICHTHYES.dbf,NA,NA
158617,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161710,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161711,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161675,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161322,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161327,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161331,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161333,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161337,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161338,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161345,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161736,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161356,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161358,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161739,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161741,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161374,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161377,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161379,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161319,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161347,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161348,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161350,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161353,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161359,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161360,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161361,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161362,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161382,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161384,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161385,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161745,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161363,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161364,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161365,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161367,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161368,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161387,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161388,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161390,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161391,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161392,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161394,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161399,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161400,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161404,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161416,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161405,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161407,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161410,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161412,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161414,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161417,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161450,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161601,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161420,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161455,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161422,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161458,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161427,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161430,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161432,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161433,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161435,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161436,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161437,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161438,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161439,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161440,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161441,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161442,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161444,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161445,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161446,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161448,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161460,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161467,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161471,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161473,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161512,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161478,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161481,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161483,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161490,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161491,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161492,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161493,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161494,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161498,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161500,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161501,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161506,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161507,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161509,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161514,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161516,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161517,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161521,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161522,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161525,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161527,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161528,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161529,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161537,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161543,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161545,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161549,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161550,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161551,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161554,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161556,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161604,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161559,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161565,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161561,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161562,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161606,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161572,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161573,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161574,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161575,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161576,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161592,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161577,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161578,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161581,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161584,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161593,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161600,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161585,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161586,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161587,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161588,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161591,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161608,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161609,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161610,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161612,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161616,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161652,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161617,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161708,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161624,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161665,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161638,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161669,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161670,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161672,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161681,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161682,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161712,NA,NA,CHONDRICHTHYES.dbf,NA,NA
161717,NA,NA,CHONDRICHTHYES.dbf,NA,NA
