iucn_sid,pop_trend,year,old_cat,cat_txt,param_id,api_error,cat_ts,cat_score,cat_ts_score,trend_score
22679843,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22679843,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22679843,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22679846,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679846,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679846,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679846,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22679846,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22679846,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22679846,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22679846,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22679859,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679859,increasing,1994,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0.5
22679859,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679859,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22679859,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22679859,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22679859,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22679859,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22679869,decreasing,1988,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22679869,decreasing,1994,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679869,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679869,decreasing,2000,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22679869,decreasing,2004,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22679869,decreasing,2006,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22679869,decreasing,2008,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679869,decreasing,2012,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679869,decreasing,2014,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679869,decreasing,2016,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679872,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679872,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679872,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679872,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22679872,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22679872,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22679872,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22679872,increasing,2015,LC,Least Concern,NA,NA,LC,0,0,0.5
22679872,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22679881,unknown,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22679881,unknown,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22679881,unknown,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22679881,unknown,2004,LC,Least Concern,NA,NA,LC,0,0,NA
22679881,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
22679881,unknown,2009,LC,Least Concern,NA,NA,LC,0,0,NA
22679881,unknown,2012,LC,Least Concern,NA,NA,LC,0,0,NA
22679881,unknown,2015,LC,Least Concern,NA,NA,LC,0,0,NA
22679881,unknown,2016,LC,Least Concern,NA,NA,LC,0,0,NA
22679896,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679896,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679896,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679896,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22679896,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22679896,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22679896,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22679896,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22679919,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22679919,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22679919,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
22679919,decreasing,2004,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22679919,decreasing,2006,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22679919,decreasing,2008,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22679919,decreasing,2012,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22679919,decreasing,2016,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22679943,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679943,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679943,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22679943,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22679943,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22679943,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22679943,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22679943,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22679946,unknown,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22679946,unknown,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22679946,unknown,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22679946,unknown,2004,LC,Least Concern,NA,NA,LC,0,0,NA
22679946,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
22679946,unknown,2009,LC,Least Concern,NA,NA,LC,0,0,NA
22679946,unknown,2012,LC,Least Concern,NA,NA,LC,0,0,NA
22679946,unknown,2016,LC,Least Concern,NA,NA,LC,0,0,NA
22679954,decreasing,1988,T,Threatened,NA,NA,EN,0.6,0.6,-0.5
22679954,decreasing,1994,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,2004,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,2006,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,2007,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22679954,decreasing,2008,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22679954,decreasing,2012,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22679954,decreasing,2015,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,2016,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679954,decreasing,2017,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22679958,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679958,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679958,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679958,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22679958,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22679958,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22679958,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22679958,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22679978,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679978,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679978,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22679978,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22679978,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22679978,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22679978,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22679978,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22679981,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22679981,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680011,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680011,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680011,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680011,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22680011,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22680011,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22680011,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22680011,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22680015,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680015,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680015,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680015,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680015,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680015,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680015,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680015,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680021,unknown,1988,T,Threatened,NA,NA,EN,0.6,0.6,NA
22680021,unknown,1994,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,1996,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,2000,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,2004,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,2008,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,2009,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,2012,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680021,unknown,2016,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
22680024,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680024,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680024,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680024,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22680024,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22680024,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22680024,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22680024,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22680029,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680029,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680033,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680033,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680033,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680033,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680033,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680033,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680033,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680033,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680038,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680038,decreasing,1994,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
22680038,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
22680038,decreasing,2004,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680038,decreasing,2006,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680038,decreasing,2008,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680038,decreasing,2010,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680038,decreasing,2012,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680038,decreasing,2016,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680047,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680047,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680047,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680047,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680047,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680047,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680047,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680047,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680052,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680052,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680086,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680130,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680130,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680130,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680130,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680130,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680130,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680130,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680130,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680145,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680145,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680145,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680145,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22680145,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22680145,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22680145,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22680145,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22680153,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680153,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680153,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680153,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680153,decreasing,2006,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680153,decreasing,2008,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680153,decreasing,2012,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680153,decreasing,2015,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680153,decreasing,2016,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
22680157,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680157,decreasing,2017,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680163,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680163,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680163,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680163,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680163,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680163,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680163,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680163,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680170,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680170,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680174,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680178,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680199,decreasing,1988,T,Threatened,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,1994,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680199,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680199,decreasing,2000,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2004,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2008,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2011,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2012,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2013,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2016,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680199,decreasing,2017,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22680203,increasing,1988,T,Threatened,NA,NA,EN,0.6,0.6,0.5
22680203,increasing,1994,VU,Vulnerable,NA,NA,VU,0.4,0.4,0.5
22680203,increasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,0.5
22680203,increasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,0.5
22680203,increasing,2004,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2006,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2008,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2009,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2012,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2013,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2015,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680203,increasing,2016,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
22680214,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680214,decreasing,1994,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
22680214,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680214,decreasing,2004,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680214,decreasing,2006,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680214,decreasing,2008,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680214,decreasing,2012,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680214,decreasing,2016,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
22680217,unknown,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22680217,unknown,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22680217,unknown,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22680217,unknown,2004,LC,Least Concern,NA,NA,LC,0,0,NA
22680217,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
22680217,unknown,2009,LC,Least Concern,NA,NA,LC,0,0,NA
22680217,unknown,2012,LC,Least Concern,NA,NA,LC,0,0,NA
22680217,unknown,2016,LC,Least Concern,NA,NA,LC,0,0,NA
22680221,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680221,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680221,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680221,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680221,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680221,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680221,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680221,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680229,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,2004,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,2008,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,2009,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,2012,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680229,decreasing,2016,LC,Least Concern,NA,NA,LC,0,0,-0.5
22680236,increasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680236,increasing,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680236,increasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0.5
22680236,increasing,2004,LC,Least Concern,NA,NA,LC,0,0,0.5
22680236,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
22680236,increasing,2009,LC,Least Concern,NA,NA,LC,0,0,0.5
22680236,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
22680236,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
22680240,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680240,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680240,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680240,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680240,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680240,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680240,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680240,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680243,stable,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680243,stable,1994,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680243,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
22680243,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
22680243,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
22680243,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
22680243,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
22680243,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
22680247,decreasing,1988,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
