iucn_sid,code,habitat,suitability,season,majorimportance,cat,subcat1,subcat2,include
162606,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162608,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Unknown,NA,NA,9,2,NA,TRUE
162608,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Unknown,NA,NA,9,3,NA,TRUE
162608,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162608,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162608,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162609,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162609,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162609,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162610,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162610,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162610,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162611,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162612,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162613,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
162614,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162616,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,Yes,9,4,NA,TRUE
162616,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,Yes,9,5,NA,TRUE
162616,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,Yes,9,6,NA,TRUE
162617,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162618,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
162618,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162619,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
162620,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162621,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162624,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Unknown,NA,NA,9,2,NA,TRUE
162624,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Unknown,NA,NA,9,3,NA,TRUE
162624,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162624,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162624,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162625,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162626,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162627,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
162627,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
162627,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
162627,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
162627,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162627,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162627,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
162627,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
162629,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162630,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162630,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162630,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162633,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162634,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162635,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162637,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162638,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162639,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162640,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162642,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
162643,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162643,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162644,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162645,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162647,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162648,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162650,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162652,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162655,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162657,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,Yes,9,9,NA,TRUE
162658,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162659,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
162659,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162659,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162660,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,Yes,9,9,NA,TRUE
162662,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
162662,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
162662,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
162662,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162662,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162662,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
162662,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
162663,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162663,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162663,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162664,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
162664,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
162664,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162664,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162666,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
162666,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162667,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
162667,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162667,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
162669,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162669,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162669,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162672,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162672,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162672,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162673,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162674,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
162674,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
162674,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
162676,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162678,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162679,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
162679,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162679,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
162680,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162681,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,Yes,9,4,NA,TRUE
162681,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,Yes,9,5,NA,TRUE
162681,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,Yes,9,6,NA,TRUE
162682,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162682,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162682,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162683,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162683,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
162683,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
162683,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
162686,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,Yes,9,9,NA,TRUE
162687,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
162894,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162894,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162899,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162899,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162899,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
162900,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162900,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162902,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162902,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162904,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162904,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162905,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162905,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162906,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162906,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162906,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162908,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162908,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162908,11.5,Marine Deep Benthic - Seamount,Suitable,NA,Yes,11,5,NA,TRUE
162909,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162909,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162909,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162910,10.2,Marine Oceanic - Mesopelagic (200-1000m),NA,NA,NA,10,2,NA,TRUE
162916,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162916,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162916,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
162917,11.1.1,Hard Substrate,Unknown,NA,NA,11,1,1,TRUE
162917,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162918,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
162918,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162919,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162919,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162922,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162922,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162925,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162925,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162925,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162926,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162926,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162928,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162928,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162928,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162930,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162930,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162931,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162931,10.2,Marine Oceanic - Mesopelagic (200-1000m),Unknown,NA,NA,10,2,NA,TRUE
162933,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162933,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162934,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162934,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162934,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162934,11.5,Marine Deep Benthic - Seamount,Suitable,NA,Yes,11,5,NA,TRUE
162938,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162938,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162939,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
162939,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
162939,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162941,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162942,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162942,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162942,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162943,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162943,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162944,10.1,Marine Oceanic - Epipelagic (0-200m),Unknown,NA,NA,10,1,NA,TRUE
162944,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162945,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162945,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162945,11.5,Marine Deep Benthic - Seamount,Unknown,NA,NA,11,5,NA,TRUE
162946,11.1.1,Hard Substrate,Unknown,NA,NA,11,1,1,TRUE
162946,11.1.2,Soft Substrate,Unknown,NA,NA,11,1,2,TRUE
162948,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162948,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162948,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162950,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162950,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162950,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162951,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162951,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162952,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162952,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162952,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162953,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162953,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162953,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162956,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162956,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162959,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162959,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162961,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162961,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162962,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162962,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162962,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
162964,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162964,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162967,11.1.1,Hard Substrate,Unknown,NA,NA,11,1,1,TRUE
162967,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162968,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162968,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162972,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162972,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162972,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
162977,11.1.1,Hard Substrate,Unknown,NA,NA,11,1,1,TRUE
162977,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
162979,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162979,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162980,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162982,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162982,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162984,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162984,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162986,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162986,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162986,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
162988,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162988,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162988,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
162994,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
162994,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
162996,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162996,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
162999,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
162999,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
163002,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163002,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163002,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
163002,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
163002,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
163003,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Unknown,NA,NA,9,2,NA,TRUE
163003,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Unknown,NA,NA,9,3,NA,TRUE
163003,9.4,Marine Neritic - Subtidal Sandy,Unknown,NA,NA,9,4,NA,TRUE
163003,9.5,Marine Neritic - Subtidal Sandy-Mud,Unknown,NA,NA,9,5,NA,TRUE
163003,9.6,Marine Neritic - Subtidal Muddy,Unknown,NA,NA,9,6,NA,TRUE
163007,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163007,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
163008,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163008,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163011,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
163011,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
163011,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
163012,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
163012,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
163019,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163019,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163022,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
163022,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
163024,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163024,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163025,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163025,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163026,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163026,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163028,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163028,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163029,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163029,9.1,Marine Neritic - Pelagic,Suitable,NA,No,9,1,NA,TRUE
163030,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163030,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163030,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
163033,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163033,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163035,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163035,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163037,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163037,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163038,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
163038,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
163042,11.1.1,Hard Substrate,Suitable,NA,NA,11,1,1,TRUE
