cell_id,iucn_sid,sciname,spp_gp,iucn_rgn,cat_score,range_km2,cell_group,depth,spp_max_depth
1926570,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Monterey Bay,4e3,200 m +
1927804,4292,Cetorhinus maximus,chondrichthyes,mediterranean,0.6,133783983,Mediterranean Sea 1,2e3,200 m +
1930166,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Monterey Bay,4e3,200 m +
1935136,4292,Cetorhinus maximus,chondrichthyes,mediterranean,0.6,133783983,Mediterranean Sea 3,1e3,200 m +
1942349,4292,Cetorhinus maximus,chondrichthyes,mediterranean,0.6,133783983,Mediterranean Sea 3,100,200 m +
2110256,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,N Sea of Cortez,62,200 m +
2124660,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,N Sea of Cortez,96,200 m +
2200221,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Vizcaino Bay Baja,4e3,200 m +
2200230,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Vizcaino Bay Baja,4e3,200 m +
2203835,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Vizcaino Bay Baja,4e3,200 m +
2211043,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Vizcaino Bay Baja,2e3,200 m +
2221857,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Vizcaino Bay Baja,51,200 m +
3248104,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Galapagos,2e3,200 m +
3273298,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Galapagos,197,200 m +
3284111,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Galapagos,1e3,200 m +
3330885,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Galapagos,4e3,200 m +
4577279,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Tristan da Cunha,167,200 m +
4584479,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Tristan da Cunha,3e3,200 m +
4616886,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Tristan da Cunha,4e3,200 m +
4827640,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,New Zealand SE,46,200 m +
4838443,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,New Zealand SE,151,200 m +
4849246,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,New Zealand SE,2e3,200 m +
4892449,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,New Zealand SE,5e3,200 m +
5098712,4292,Cetorhinus maximus,chondrichthyes,global,0.4,133783983,Tierra del Fuego,1,200 m +
1873899,6229,Dalatias licha,chondrichthyes,mediterranean,0.4,6789603,Mediterranean Sea 2,1e3,200 m +
1891894,6229,Dalatias licha,chondrichthyes,mediterranean,0.4,6789603,Mediterranean Sea 2,89,200 m +
1909858,6229,Dalatias licha,chondrichthyes,mediterranean,0.4,6789603,Mediterranean Sea 1,1e3,200 m +
1927804,6229,Dalatias licha,chondrichthyes,mediterranean,0.4,6789603,Mediterranean Sea 1,2e3,200 m +
1935136,6229,Dalatias licha,chondrichthyes,mediterranean,0.4,6789603,Mediterranean Sea 3,1e3,200 m +
941395,11200,Lamna nasus,chondrichthyes,europe,0.8,100486875,Faeroe Islands,3e3,200 m +
962997,11200,Lamna nasus,chondrichthyes,europe,0.8,100486875,Faeroe Islands,2e3,200 m +
1009795,11200,Lamna nasus,chondrichthyes,europe,0.8,100486875,Faeroe Islands,1e3,200 m +
1045794,11200,Lamna nasus,chondrichthyes,europe,0.8,100486875,Faeroe Islands,100,200 m +
1873899,11200,Lamna nasus,chondrichthyes,mediterranean,0.8,100486875,Mediterranean Sea 2,1e3,200 m +
1891894,11200,Lamna nasus,chondrichthyes,mediterranean,0.8,100486875,Mediterranean Sea 2,89,200 m +
1909858,11200,Lamna nasus,chondrichthyes,mediterranean,0.8,100486875,Mediterranean Sea 1,1e3,200 m +
1927804,11200,Lamna nasus,chondrichthyes,mediterranean,0.8,100486875,Mediterranean Sea 1,2e3,200 m +
1935136,11200,Lamna nasus,chondrichthyes,mediterranean,0.8,100486875,Mediterranean Sea 3,1e3,200 m +
1942349,11200,Lamna nasus,chondrichthyes,mediterranean,0.8,100486875,Mediterranean Sea 3,100,200 m +
4577279,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,Tristan da Cunha,167,200 m +
4584479,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,Tristan da Cunha,3e3,200 m +
4616886,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,Tristan da Cunha,4e3,200 m +
4827640,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,New Zealand SE,46,200 m +
4838443,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,New Zealand SE,151,200 m +
4849246,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,New Zealand SE,2e3,200 m +
4892449,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,New Zealand SE,5e3,200 m +
5098712,11200,Lamna nasus,chondrichthyes,global,0.4,100486875,Tierra del Fuego,1,200 m +
1632967,161453,Dasyatis pastinaca,chondrichthyes,mediterranean,0.4,1282152,Black Sea,111,< 200 m
1891894,161453,Dasyatis pastinaca,chondrichthyes,mediterranean,0.4,1282152,Mediterranean Sea 2,89,< 200 m
1873899,41876,Odontaspis ferox,chondrichthyes,mediterranean,0.8,7701540,Mediterranean Sea 2,1e3,200 m +
1891894,41876,Odontaspis ferox,chondrichthyes,mediterranean,0.8,7701540,Mediterranean Sea 2,89,200 m +
1909858,41876,Odontaspis ferox,chondrichthyes,mediterranean,0.8,7701540,Mediterranean Sea 1,1e3,200 m +
1927804,41876,Odontaspis ferox,chondrichthyes,mediterranean,0.8,7701540,Mediterranean Sea 1,2e3,200 m +
1935136,41876,Odontaspis ferox,chondrichthyes,mediterranean,0.8,7701540,Mediterranean Sea 3,1e3,200 m +
1942349,41876,Odontaspis ferox,chondrichthyes,mediterranean,0.8,7701540,Mediterranean Sea 3,100,200 m +
2110256,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,N Sea of Cortez,62,200 m +
2124660,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,N Sea of Cortez,96,200 m +
3248104,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,Galapagos,2e3,200 m +
3273298,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,Galapagos,197,200 m +
3284111,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,Galapagos,1e3,200 m +
4827640,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,New Zealand SE,46,200 m +
4838443,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,New Zealand SE,151,200 m +
4849246,41876,Odontaspis ferox,chondrichthyes,global,0.4,7701540,New Zealand SE,2e3,200 m +
2211043,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Vizcaino Bay Baja,2e3,200 m +
2221857,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Vizcaino Bay Baja,51,200 m +
3145557,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Malaysia,20,200 m +
3152756,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Malaysia,2e3,200 m +
3248104,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Galapagos,2e3,200 m +
3273298,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Galapagos,197,200 m +
3284111,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Galapagos,1e3,200 m +
3877173,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Fiji,7,200 m +
3880763,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Fiji,3e3,200 m +
3884370,60200,Mobula thurstoni,chondrichthyes,global,0.2,8271925,Fiji,2e3,200 m +
1873899,63141,Oxynotus centrina,chondrichthyes,mediterranean,0.8,4482085,Mediterranean Sea 2,1e3,200 m +
1891894,63141,Oxynotus centrina,chondrichthyes,mediterranean,0.8,4482085,Mediterranean Sea 2,89,200 m +
1909858,63141,Oxynotus centrina,chondrichthyes,mediterranean,0.8,4482085,Mediterranean Sea 1,1e3,200 m +
1927804,63141,Oxynotus centrina,chondrichthyes,mediterranean,0.8,4482085,Mediterranean Sea 1,2e3,200 m +
1935136,63141,Oxynotus centrina,chondrichthyes,mediterranean,0.8,4482085,Mediterranean Sea 3,1e3,200 m +
1942349,63141,Oxynotus centrina,chondrichthyes,mediterranean,0.8,4482085,Mediterranean Sea 3,100,200 m +
2110256,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,N Sea of Cortez,62,200 m +
2124660,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,N Sea of Cortez,96,200 m +
2211043,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Vizcaino Bay Baja,2e3,200 m +
2221857,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Vizcaino Bay Baja,51,200 m +
3145557,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Malaysia,20,200 m +
3152735,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Malaysia,5e3,200 m +
3152756,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Malaysia,2e3,200 m +
3170683,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Malaysia,5e3,200 m +
3248104,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Galapagos,2e3,200 m +
3273298,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Galapagos,197,200 m +
3284111,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Galapagos,1e3,200 m +
3330885,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Galapagos,4e3,200 m +
3398132,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Papua New Guinea,5,200 m +
3398133,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Papua New Guinea,3e3,200 m +
3877173,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Fiji,7,200 m +
3880763,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Fiji,3e3,200 m +
3884370,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,Fiji,2e3,200 m +
3944241,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,W Madagascar,23,200 m +
3965838,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,W Madagascar,1e3,200 m +
3969436,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,W Madagascar,2e3,200 m +
4048604,39370,Carcharhinus falciformis,chondrichthyes,global,0.4,166114258,W Madagascar,106,200 m +
3248104,60199,Mobula tarapacana,chondrichthyes,global,0.4,3745906,Galapagos,2e3,200 m +
3273298,60199,Mobula tarapacana,chondrichthyes,global,0.4,3745906,Galapagos,197,200 m +
3284111,60199,Mobula tarapacana,chondrichthyes,global,0.4,3745906,Galapagos,1e3,200 m +
1919372,44209,Apristurus brunneus,chondrichthyes,global,NA,1126277,Monterey Bay,3e3,200 m +
1926570,44209,Apristurus brunneus,chondrichthyes,global,NA,1126277,Monterey Bay,4e3,200 m +
2200221,44209,Apristurus brunneus,chondrichthyes,global,NA,1126277,Vizcaino Bay Baja,4e3,200 m +
2211043,44209,Apristurus brunneus,chondrichthyes,global,NA,1126277,Vizcaino Bay Baja,2e3,200 m +
1045794,63114,Chimaera monstrosa,chondrichthyes,europe,0.2,3279258,Faeroe Islands,100,200 m +
1873899,63114,Chimaera monstrosa,chondrichthyes,mediterranean,0.2,3279258,Mediterranean Sea 2,1e3,200 m +
1891894,63114,Chimaera monstrosa,chondrichthyes,mediterranean,0.2,3279258,Mediterranean Sea 2,89,200 m +
1909858,63114,Chimaera monstrosa,chondrichthyes,mediterranean,0.2,3279258,Mediterranean Sea 1,1e3,200 m +
1927804,63114,Chimaera monstrosa,chondrichthyes,mediterranean,0.2,3279258,Mediterranean Sea 1,2e3,200 m +
1935136,63114,Chimaera monstrosa,chondrichthyes,mediterranean,0.2,3279258,Mediterranean Sea 3,1e3,200 m +
1942349,63114,Chimaera monstrosa,chondrichthyes,mediterranean,0.2,3279258,Mediterranean Sea 3,100,200 m +
2110256,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,N Sea of Cortez,62,200 m +
2124660,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,N Sea of Cortez,96,200 m +
2200221,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Vizcaino Bay Baja,4e3,200 m +
2200230,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Vizcaino Bay Baja,4e3,200 m +
2203835,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Vizcaino Bay Baja,4e3,200 m +
2211043,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Vizcaino Bay Baja,2e3,200 m +
2221857,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Vizcaino Bay Baja,51,200 m +
3145557,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Malaysia,20,200 m +
3152735,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Malaysia,5e3,200 m +
3152756,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Malaysia,2e3,200 m +
3170683,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Malaysia,5e3,200 m +
3248104,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Galapagos,2e3,200 m +
3273298,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Galapagos,197,200 m +
3284111,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Galapagos,1e3,200 m +
3330885,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Galapagos,4e3,200 m +
3398132,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Papua New Guinea,5,200 m +
3398133,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Papua New Guinea,3e3,200 m +
3877173,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Fiji,7,200 m +
3880763,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Fiji,3e3,200 m +
3884370,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Fiji,2e3,200 m +
3944241,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,W Madagascar,23,200 m +
3965838,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,W Madagascar,1e3,200 m +
3969436,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,W Madagascar,2e3,200 m +
3973169,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Reunion,5e3,200 m +
3973171,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Reunion,4e3,200 m +
4012758,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,Reunion,1e3,200 m +
4048604,19488,Rhincodon typus,chondrichthyes,global,0.6,170800869,W Madagascar,106,200 m +
5098712,63122,Amblyraja doellojuradoi,chondrichthyes,global,0,1320150,Tierra del Fuego,1,200 m +
1873899,60127,Aetomylaeus bovinus,chondrichthyes,mediterranean,0.8,3331107,Mediterranean Sea 2,1e3,200 m +
1891894,60127,Aetomylaeus bovinus,chondrichthyes,mediterranean,0.8,3331107,Mediterranean Sea 2,89,200 m +
1909858,60127,Aetomylaeus bovinus,chondrichthyes,mediterranean,0.8,3331107,Mediterranean Sea 1,1e3,200 m +
1927804,60127,Aetomylaeus bovinus,chondrichthyes,mediterranean,0.8,3331107,Mediterranean Sea 1,2e3,200 m +
3145557,60129,Rhinoptera javanica,chondrichthyes,global,0.4,2470726,Malaysia,20,200 m +
2110256,60130,Rhinoptera steindachneri,chondrichthyes,global,0.2,428375,N Sea of Cortez,62,200 m +
2221857,60130,Rhinoptera steindachneri,chondrichthyes,global,0.2,428375,Vizcaino Bay Baja,51,200 m +
3273298,60130,Rhinoptera steindachneri,chondrichthyes,global,0.2,428375,Galapagos,197,200 m +
3145557,40797,Carcharhinus amblyrhynchoides,chondrichthyes,global,0.2,5383299,Malaysia,20,< 200 m
3273298,40797,Carcharhinus amblyrhynchoides,chondrichthyes,global,0.2,5383299,Galapagos,197,< 200 m
3398132,40797,Carcharhinus amblyrhynchoides,chondrichthyes,global,0.2,5383299,Papua New Guinea,5,< 200 m
2110256,39372,Carcharhinus leucas,chondrichthyes,global,0.2,7336197,N Sea of Cortez,62,< 200 m
2124660,39372,Carcharhinus leucas,chondrichthyes,global,0.2,7336197,N Sea of Cortez,96,< 200 m
3877173,39372,Carcharhinus leucas,chondrichthyes,global,0.2,7336197,Fiji,7,< 200 m
3944241,39372,Carcharhinus leucas,chondrichthyes,global,0.2,7336197,W Madagascar,23,< 200 m
1873899,39374,Carcharhinus longimanus,chondrichthyes,europe,0.6,179530133,Mediterranean Sea 2,1e3,200 m +
1891894,39374,Carcharhinus longimanus,chondrichthyes,europe,0.6,179530133,Mediterranean Sea 2,89,200 m +
1909858,39374,Carcharhinus longimanus,chondrichthyes,europe,0.6,179530133,Mediterranean Sea 1,1e3,200 m +
1927804,39374,Carcharhinus longimanus,chondrichthyes,europe,0.6,179530133,Mediterranean Sea 1,2e3,200 m +
1935136,39374,Carcharhinus longimanus,chondrichthyes,europe,0.6,179530133,Mediterranean Sea 3,1e3,200 m +
1942349,39374,Carcharhinus longimanus,chondrichthyes,europe,0.6,179530133,Mediterranean Sea 3,100,200 m +
2110256,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,N Sea of Cortez,62,200 m +
2124660,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,N Sea of Cortez,96,200 m +
2211043,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Vizcaino Bay Baja,2e3,200 m +
2221857,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Vizcaino Bay Baja,51,200 m +
3145557,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Malaysia,20,200 m +
3152735,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Malaysia,5e3,200 m +
3152756,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Malaysia,2e3,200 m +
3170683,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Malaysia,5e3,200 m +
3248104,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Galapagos,2e3,200 m +
3273298,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Galapagos,197,200 m +
3284111,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Galapagos,1e3,200 m +
3330885,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Galapagos,4e3,200 m +
3398132,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Papua New Guinea,5,200 m +
3398133,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Papua New Guinea,3e3,200 m +
3877173,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Fiji,7,200 m +
3880763,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Fiji,3e3,200 m +
3884370,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Fiji,2e3,200 m +
3944241,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,W Madagascar,23,200 m +
3965838,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,W Madagascar,1e3,200 m +
3969436,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,W Madagascar,2e3,200 m +
3973169,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Reunion,5e3,200 m +
3973171,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Reunion,4e3,200 m +
4012758,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,Reunion,1e3,200 m +
4048604,39374,Carcharhinus longimanus,chondrichthyes,global,0.4,179530133,W Madagascar,106,200 m +
2110256,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,N Sea of Cortez,62,200 m +
2124660,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,N Sea of Cortez,96,200 m +
2211043,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Vizcaino Bay Baja,2e3,200 m +
2221857,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Vizcaino Bay Baja,51,200 m +
3145557,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Malaysia,20,200 m +
3152756,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Malaysia,2e3,200 m +
3248104,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Galapagos,2e3,200 m +
3273298,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Galapagos,197,200 m +
3284111,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Galapagos,1e3,200 m +
3398132,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Papua New Guinea,5,200 m +
3398133,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Papua New Guinea,3e3,200 m +
3877173,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Fiji,7,200 m +
3880763,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Fiji,3e3,200 m +
3884370,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,Fiji,2e3,200 m +
3944241,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,W Madagascar,23,200 m +
3965838,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,W Madagascar,1e3,200 m +
3969436,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,W Madagascar,2e3,200 m +
4048604,39378,Galeocerdo cuvier,chondrichthyes,global,0.2,25865520,W Madagascar,106,200 m +
1009795,39352,Galeorhinus galeus,chondrichthyes,europe,0.4,11112963,Faeroe Islands,1e3,200 m +
1045794,39352,Galeorhinus galeus,chondrichthyes,europe,0.4,11112963,Faeroe Islands,100,200 m +
1873899,39352,Galeorhinus galeus,chondrichthyes,mediterranean,0.4,11112963,Mediterranean Sea 2,1e3,200 m +
1891894,39352,Galeorhinus galeus,chondrichthyes,mediterranean,0.4,11112963,Mediterranean Sea 2,89,200 m +
1909858,39352,Galeorhinus galeus,chondrichthyes,mediterranean,0.4,11112963,Mediterranean Sea 1,1e3,200 m +
1915782,39352,Galeorhinus galeus,chondrichthyes,global,0.4,11112963,Monterey Bay,11,200 m +
1919372,39352,Galeorhinus galeus,chondrichthyes,global,0.4,11112963,Monterey Bay,3e3,200 m +
