cell_id,iucn_sid,spp_gp,max_depth
4048604,133118,CORALS_PART_2,< 200 m
3145557,133116,CORALS_PART_2,< 200 m
3398132,133116,CORALS_PART_2,< 200 m
3877173,133116,CORALS_PART_2,< 200 m
3145557,133123,CORALS_PART_2,< 200 m
3145557,133126,CORALS_PART_2,< 200 m
3398132,133126,CORALS_PART_2,< 200 m
3877173,133126,CORALS_PART_2,< 200 m
3145557,133200,CORALS_PART_2,< 200 m
3398132,133200,CORALS_PART_2,< 200 m
3877173,133200,CORALS_PART_2,< 200 m
3944241,133200,CORALS_PART_2,< 200 m
4048604,133200,CORALS_PART_2,< 200 m
3145557,133127,CORALS_PART_2,< 200 m
3398132,133127,CORALS_PART_2,< 200 m
3877173,133127,CORALS_PART_2,< 200 m
3944241,133127,CORALS_PART_2,< 200 m
4048604,133127,CORALS_PART_2,< 200 m
1891894,133142,CORALS_PART_2,< 200 m
3145557,133146,CORALS_PART_2,< 200 m
3398132,133146,CORALS_PART_2,< 200 m
3877173,133146,CORALS_PART_2,< 200 m
3145557,133150,CORALS_PART_2,< 200 m
3145557,133152,CORALS_PART_2,< 200 m
3398132,133152,CORALS_PART_2,< 200 m
3877173,133152,CORALS_PART_2,< 200 m
3145557,133157,CORALS_PART_2,< 200 m
3398132,133157,CORALS_PART_2,< 200 m
3877173,133157,CORALS_PART_2,< 200 m
3398132,133158,CORALS_PART_2,< 200 m
3877173,133158,CORALS_PART_2,< 200 m
3944241,133158,CORALS_PART_2,< 200 m
4048604,133158,CORALS_PART_2,< 200 m
3145557,133162,CORALS_PART_2,< 200 m
3398132,133162,CORALS_PART_2,< 200 m
3877173,133162,CORALS_PART_2,< 200 m
3398132,133166,CORALS_PART_2,< 200 m
3877173,133166,CORALS_PART_2,< 200 m
3944241,133166,CORALS_PART_2,< 200 m
4048604,133166,CORALS_PART_2,< 200 m
3145557,133167,CORALS_PART_2,< 200 m
3398132,133167,CORALS_PART_2,< 200 m
3877173,133167,CORALS_PART_2,< 200 m
3944241,133167,CORALS_PART_2,< 200 m
4048604,133167,CORALS_PART_2,< 200 m
3145557,133172,CORALS_PART_2,< 200 m
3398132,133172,CORALS_PART_2,< 200 m
3877173,133172,CORALS_PART_2,< 200 m
3944241,133172,CORALS_PART_2,< 200 m
4048604,133172,CORALS_PART_2,< 200 m
3145557,133176,CORALS_PART_2,< 200 m
3398132,133176,CORALS_PART_2,< 200 m
3877173,133176,CORALS_PART_2,< 200 m
3145557,133177,CORALS_PART_2,< 200 m
3398132,133177,CORALS_PART_2,< 200 m
3877173,133177,CORALS_PART_2,< 200 m
3145557,133183,CORALS_PART_2,< 200 m
3398132,133183,CORALS_PART_2,< 200 m
3877173,133183,CORALS_PART_2,< 200 m
3944241,133183,CORALS_PART_2,< 200 m
3877173,133187,CORALS_PART_2,< 200 m
3145557,133188,CORALS_PART_2,< 200 m
3398132,133188,CORALS_PART_2,< 200 m
3877173,133188,CORALS_PART_2,< 200 m
3944241,133188,CORALS_PART_2,< 200 m
4048604,133188,CORALS_PART_2,< 200 m
3145557,133192,CORALS_PART_2,< 200 m
3398132,133192,CORALS_PART_2,< 200 m
3877173,133192,CORALS_PART_2,< 200 m
3145557,133197,CORALS_PART_2,< 200 m
3273298,133197,CORALS_PART_2,< 200 m
3398132,133197,CORALS_PART_2,< 200 m
3877173,133197,CORALS_PART_2,< 200 m
3944241,133197,CORALS_PART_2,< 200 m
4048604,133197,CORALS_PART_2,< 200 m
3145557,133198,CORALS_PART_2,< 200 m
3398132,133198,CORALS_PART_2,< 200 m
3877173,133198,CORALS_PART_2,< 200 m
3398132,133201,CORALS_PART_2,< 200 m
3877173,133201,CORALS_PART_2,< 200 m
3944241,133201,CORALS_PART_2,< 200 m
4048604,133201,CORALS_PART_2,< 200 m
3398132,133213,CORALS_PART_2,< 200 m
3145557,133205,CORALS_PART_2,< 200 m
3398132,133205,CORALS_PART_2,< 200 m
3145557,133208,CORALS_PART_2,< 200 m
3398132,133208,CORALS_PART_2,< 200 m
3877173,133208,CORALS_PART_2,< 200 m
3944241,133208,CORALS_PART_2,< 200 m
4048604,133208,CORALS_PART_2,< 200 m
3145557,133209,CORALS_PART_2,< 200 m
3398132,133209,CORALS_PART_2,< 200 m
3877173,133209,CORALS_PART_2,< 200 m
3944241,133209,CORALS_PART_2,< 200 m
4048604,133209,CORALS_PART_2,< 200 m
3145557,133210,CORALS_PART_2,< 200 m
3398132,133210,CORALS_PART_2,< 200 m
3877173,133210,CORALS_PART_2,< 200 m
3944241,133210,CORALS_PART_2,< 200 m
4048604,133210,CORALS_PART_2,< 200 m
3145557,133211,CORALS_PART_2,< 200 m
3145557,133215,CORALS_PART_2,< 200 m
3398132,133215,CORALS_PART_2,< 200 m
3877173,133215,CORALS_PART_2,< 200 m
3944241,133215,CORALS_PART_2,< 200 m
4048604,133215,CORALS_PART_2,< 200 m
3145557,132949,CORALS_PART_2,< 200 m
3145557,133403,CORALS_PART_2,< 200 m
3398132,133403,CORALS_PART_2,< 200 m
3877173,133403,CORALS_PART_2,< 200 m
3944241,133403,CORALS_PART_2,< 200 m
4048604,133403,CORALS_PART_2,< 200 m
3145557,133244,CORALS_PART_2,< 200 m
3398132,133244,CORALS_PART_2,< 200 m
3877173,133244,CORALS_PART_2,< 200 m
3944241,133244,CORALS_PART_2,< 200 m
4048604,133244,CORALS_PART_2,< 200 m
3145557,133249,CORALS_PART_2,< 200 m
3398132,133249,CORALS_PART_2,< 200 m
3944241,133251,CORALS_PART_2,< 200 m
4048604,133251,CORALS_PART_2,< 200 m
3145557,133253,CORALS_PART_2,< 200 m
3398132,133253,CORALS_PART_2,< 200 m
3877173,133253,CORALS_PART_2,< 200 m
3145557,132929,CORALS_PART_2,< 200 m
3398132,132929,CORALS_PART_2,< 200 m
3877173,132929,CORALS_PART_2,< 200 m
3145557,133256,CORALS_PART_2,< 200 m
3398132,133256,CORALS_PART_2,< 200 m
3877173,133256,CORALS_PART_2,< 200 m
3944241,133256,CORALS_PART_2,< 200 m
4048604,133256,CORALS_PART_2,< 200 m
3145557,133260,CORALS_PART_2,< 200 m
3398132,133260,CORALS_PART_2,< 200 m
3944241,133260,CORALS_PART_2,< 200 m
3145557,133262,CORALS_PART_2,< 200 m
3398132,133262,CORALS_PART_2,< 200 m
3877173,133262,CORALS_PART_2,< 200 m
3944241,133263,CORALS_PART_2,< 200 m
4048604,133263,CORALS_PART_2,< 200 m
3398132,133269,CORALS_PART_2,< 200 m
3145557,132907,CORALS_PART_2,< 200 m
3877173,132907,CORALS_PART_2,< 200 m
3145557,133277,CORALS_PART_2,< 200 m
3398132,133277,CORALS_PART_2,< 200 m
3877173,133277,CORALS_PART_2,< 200 m
3145557,133278,CORALS_PART_2,< 200 m
3398132,133278,CORALS_PART_2,< 200 m
3877173,133278,CORALS_PART_2,< 200 m
3398132,132877,CORALS_PART_2,< 200 m
3145557,133284,CORALS_PART_2,< 200 m
3398132,133284,CORALS_PART_2,< 200 m
3877173,133284,CORALS_PART_2,< 200 m
3944241,133284,CORALS_PART_2,< 200 m
4048604,133284,CORALS_PART_2,< 200 m
3145557,132859,CORALS_PART_2,< 200 m
3398132,132859,CORALS_PART_2,< 200 m
3877173,132859,CORALS_PART_2,< 200 m
3273298,132860,CORALS_PART_2,< 200 m
3145557,132870,CORALS_PART_2,< 200 m
3398132,132870,CORALS_PART_2,< 200 m
3145557,132871,CORALS_PART_2,< 200 m
3398132,132871,CORALS_PART_2,< 200 m
3877173,132871,CORALS_PART_2,< 200 m
3398132,132875,CORALS_PART_2,< 200 m
3145557,133316,CORALS_PART_2,< 200 m
3398132,133316,CORALS_PART_2,< 200 m
3877173,133316,CORALS_PART_2,< 200 m
3145557,132878,CORALS_PART_2,< 200 m
3398132,132878,CORALS_PART_2,< 200 m
3145557,132879,CORALS_PART_2,< 200 m
3398132,132879,CORALS_PART_2,< 200 m
3145557,132881,CORALS_PART_2,< 200 m
3398132,132881,CORALS_PART_2,< 200 m
3877173,132881,CORALS_PART_2,< 200 m
3944241,132881,CORALS_PART_2,< 200 m
4048604,132881,CORALS_PART_2,< 200 m
3145557,132883,CORALS_PART_2,< 200 m
3398132,132883,CORALS_PART_2,< 200 m
3877173,132883,CORALS_PART_2,< 200 m
3944241,132883,CORALS_PART_2,< 200 m
4048604,132883,CORALS_PART_2,< 200 m
3944241,132893,CORALS_PART_2,< 200 m
4048604,132893,CORALS_PART_2,< 200 m
3145557,132895,CORALS_PART_2,< 200 m
3398132,132895,CORALS_PART_2,< 200 m
3877173,132895,CORALS_PART_2,< 200 m
3145557,132896,CORALS_PART_2,< 200 m
3398132,132896,CORALS_PART_2,< 200 m
3877173,132896,CORALS_PART_2,< 200 m
3145557,132897,CORALS_PART_2,< 200 m
3398132,132899,CORALS_PART_2,< 200 m
3877173,132899,CORALS_PART_2,< 200 m
3145557,132905,CORALS_PART_2,< 200 m
3398132,132905,CORALS_PART_2,< 200 m
3877173,132905,CORALS_PART_2,< 200 m
3145557,132916,CORALS_PART_2,< 200 m
3398132,132916,CORALS_PART_2,< 200 m
3944241,132916,CORALS_PART_2,< 200 m
4048604,132916,CORALS_PART_2,< 200 m
3398132,132918,CORALS_PART_2,< 200 m
3145557,132920,CORALS_PART_2,< 200 m
3145557,132925,CORALS_PART_2,< 200 m
3398132,132925,CORALS_PART_2,< 200 m
3145557,132928,CORALS_PART_2,< 200 m
3398132,132928,CORALS_PART_2,< 200 m
3877173,132928,CORALS_PART_2,< 200 m
3944241,132928,CORALS_PART_2,< 200 m
4048604,132928,CORALS_PART_2,< 200 m
3145557,132947,CORALS_PART_2,< 200 m
3398132,132947,CORALS_PART_2,< 200 m
3877173,132947,CORALS_PART_2,< 200 m
3145557,132957,CORALS_PART_2,< 200 m
3145557,133028,CORALS_PART_2,< 200 m
3398132,133028,CORALS_PART_2,< 200 m
3877173,133028,CORALS_PART_2,< 200 m
3944241,133028,CORALS_PART_2,< 200 m
4048604,133028,CORALS_PART_2,< 200 m
3145557,132954,CORALS_PART_2,< 200 m
3398132,132954,CORALS_PART_2,< 200 m
3944241,132954,CORALS_PART_2,< 200 m
4048604,132954,CORALS_PART_2,< 200 m
3145557,132956,CORALS_PART_2,< 200 m
3398132,132956,CORALS_PART_2,< 200 m
3877173,132956,CORALS_PART_2,< 200 m
3273298,132958,CORALS_PART_2,< 200 m
3877173,132958,CORALS_PART_2,< 200 m
3145557,132960,CORALS_PART_2,< 200 m
3398132,132960,CORALS_PART_2,< 200 m
3877173,132960,CORALS_PART_2,< 200 m
3145557,133014,CORALS_PART_2,< 200 m
3145557,133016,CORALS_PART_2,< 200 m
3398132,133016,CORALS_PART_2,< 200 m
3877173,133016,CORALS_PART_2,< 200 m
3145557,133019,CORALS_PART_2,< 200 m
3145557,133023,CORALS_PART_2,< 200 m
3398132,133023,CORALS_PART_2,< 200 m
3877173,133023,CORALS_PART_2,< 200 m
3944241,133023,CORALS_PART_2,< 200 m
4048604,133023,CORALS_PART_2,< 200 m
3145557,133024,CORALS_PART_2,< 200 m
3398132,133024,CORALS_PART_2,< 200 m
3877173,133024,CORALS_PART_2,< 200 m
3944241,133024,CORALS_PART_2,< 200 m
4048604,133024,CORALS_PART_2,< 200 m
3145557,133026,CORALS_PART_2,< 200 m
3398132,133026,CORALS_PART_2,< 200 m
3877173,133026,CORALS_PART_2,< 200 m
3944241,133026,CORALS_PART_2,< 200 m
4048604,133026,CORALS_PART_2,< 200 m
3145557,133029,CORALS_PART_2,< 200 m
3398132,133029,CORALS_PART_2,< 200 m
3877173,133029,CORALS_PART_2,< 200 m
3944241,133029,CORALS_PART_2,< 200 m
4048604,133029,CORALS_PART_2,< 200 m
3145557,133032,CORALS_PART_2,< 200 m
3398132,133032,CORALS_PART_2,< 200 m
3145557,133036,CORALS_PART_2,< 200 m
3273298,133036,CORALS_PART_2,< 200 m
3398132,133036,CORALS_PART_2,< 200 m
3145557,133040,CORALS_PART_2,< 200 m
3398132,133040,CORALS_PART_2,< 200 m
3877173,133040,CORALS_PART_2,< 200 m
3398132,133044,CORALS_PART_2,< 200 m
3877173,133044,CORALS_PART_2,< 200 m
3273298,133045,CORALS_PART_2,< 200 m
3877173,133045,CORALS_PART_2,< 200 m
3145557,133054,CORALS_PART_2,< 200 m
3398132,133054,CORALS_PART_2,< 200 m
3877173,133054,CORALS_PART_2,< 200 m
3944241,133054,CORALS_PART_2,< 200 m
4048604,133054,CORALS_PART_2,< 200 m
3145557,133051,CORALS_PART_2,< 200 m
3145557,133055,CORALS_PART_2,< 200 m
3398132,133055,CORALS_PART_2,< 200 m
3877173,133055,CORALS_PART_2,< 200 m
3944241,133055,CORALS_PART_2,< 200 m
4048604,133055,CORALS_PART_2,< 200 m
3145557,133057,CORALS_PART_2,< 200 m
3145557,133058,CORALS_PART_2,< 200 m
3398132,133058,CORALS_PART_2,< 200 m
3877173,133058,CORALS_PART_2,< 200 m
3944241,133058,CORALS_PART_2,< 200 m
4048604,133058,CORALS_PART_2,< 200 m
3145557,133060,CORALS_PART_2,< 200 m
3398132,133060,CORALS_PART_2,< 200 m
3877173,133060,CORALS_PART_2,< 200 m
3145557,133063,CORALS_PART_2,< 200 m
3398132,133063,CORALS_PART_2,< 200 m
3877173,133063,CORALS_PART_2,< 200 m
3944241,133063,CORALS_PART_2,< 200 m
4048604,133063,CORALS_PART_2,< 200 m
3145557,133068,CORALS_PART_2,< 200 m
3398132,133068,CORALS_PART_2,< 200 m
3877173,133068,CORALS_PART_2,< 200 m
3944241,133068,CORALS_PART_2,< 200 m
4048604,133068,CORALS_PART_2,< 200 m
3145557,133070,CORALS_PART_2,< 200 m
3398132,133070,CORALS_PART_2,< 200 m
3944241,133070,CORALS_PART_2,< 200 m
4048604,133070,CORALS_PART_2,< 200 m
3145557,133076,CORALS_PART_2,< 200 m
3398132,133076,CORALS_PART_2,< 200 m
3877173,133076,CORALS_PART_2,< 200 m
3944241,133076,CORALS_PART_2,< 200 m
3145557,133078,CORALS_PART_2,< 200 m
3398132,133078,CORALS_PART_2,< 200 m
3398132,133083,CORALS_PART_2,< 200 m
3877173,133083,CORALS_PART_2,< 200 m
3145557,133089,CORALS_PART_2,< 200 m
3398132,133089,CORALS_PART_2,< 200 m
3877173,133089,CORALS_PART_2,< 200 m
3145557,133090,CORALS_PART_2,< 200 m
3398132,133090,CORALS_PART_2,< 200 m
3877173,133090,CORALS_PART_2,< 200 m
3944241,133090,CORALS_PART_2,< 200 m
4048604,133090,CORALS_PART_2,< 200 m
3145557,133093,CORALS_PART_2,< 200 m
3398132,133093,CORALS_PART_2,< 200 m
3944241,133093,CORALS_PART_2,< 200 m
4048604,133093,CORALS_PART_2,< 200 m
3145557,133094,CORALS_PART_2,< 200 m
3398132,133094,CORALS_PART_2,< 200 m
3877173,133094,CORALS_PART_2,< 200 m
3944241,133094,CORALS_PART_2,< 200 m
4048604,133094,CORALS_PART_2,< 200 m
3145557,133095,CORALS_PART_2,< 200 m
3273298,133095,CORALS_PART_2,< 200 m
3398132,133095,CORALS_PART_2,< 200 m
3877173,133095,CORALS_PART_2,< 200 m
3145557,133097,CORALS_PART_2,< 200 m
3398132,133097,CORALS_PART_2,< 200 m
2110256,133099,CORALS_PART_2,< 200 m
2124660,133099,CORALS_PART_2,< 200 m
3145557,133099,CORALS_PART_2,< 200 m
3273298,133099,CORALS_PART_2,< 200 m
3877173,133099,CORALS_PART_2,< 200 m
3145557,133101,CORALS_PART_2,< 200 m
3398132,133101,CORALS_PART_2,< 200 m
3877173,133101,CORALS_PART_2,< 200 m
3944241,133101,CORALS_PART_2,< 200 m
4048604,133101,CORALS_PART_2,< 200 m
3145557,133325,CORALS_PART_2,< 200 m
3398132,133325,CORALS_PART_2,< 200 m
3877173,133325,CORALS_PART_2,< 200 m
3944241,133325,CORALS_PART_2,< 200 m
4048604,133325,CORALS_PART_2,< 200 m
3145557,133321,CORALS_PART_2,< 200 m
3398132,133321,CORALS_PART_2,< 200 m
3877173,133321,CORALS_PART_2,< 200 m
3145557,133323,CORALS_PART_2,< 200 m
3398132,133323,CORALS_PART_2,< 200 m
3944241,133323,CORALS_PART_2,< 200 m
4048604,133323,CORALS_PART_2,< 200 m
3145557,133326,CORALS_PART_2,< 200 m
3398132,133326,CORALS_PART_2,< 200 m
3877173,133326,CORALS_PART_2,< 200 m
3145557,133406,CORALS_PART_2,< 200 m
3398132,133406,CORALS_PART_2,< 200 m
3877173,133406,CORALS_PART_2,< 200 m
3944241,133406,CORALS_PART_2,< 200 m
4048604,133406,CORALS_PART_2,< 200 m
3145557,133407,CORALS_PART_2,< 200 m
3273298,133407,CORALS_PART_2,< 200 m
3398132,133407,CORALS_PART_2,< 200 m
3877173,133407,CORALS_PART_2,< 200 m
3944241,133407,CORALS_PART_2,< 200 m
4048604,133407,CORALS_PART_2,< 200 m
3145557,133408,CORALS_PART_2,< 200 m
3398132,133408,CORALS_PART_2,< 200 m
3877173,133408,CORALS_PART_2,< 200 m
3145557,133335,CORALS_PART_2,< 200 m
3145557,133337,CORALS_PART_2,< 200 m
3398132,133337,CORALS_PART_2,< 200 m
3877173,133337,CORALS_PART_2,< 200 m
3944241,133337,CORALS_PART_2,< 200 m
4048604,133337,CORALS_PART_2,< 200 m
3877173,133339,CORALS_PART_2,< 200 m
3145557,133343,CORALS_PART_2,< 200 m
3398132,133343,CORALS_PART_2,< 200 m
3877173,133343,CORALS_PART_2,< 200 m
3944241,133343,CORALS_PART_2,< 200 m
4048604,133343,CORALS_PART_2,< 200 m
3145557,133354,CORALS_PART_2,< 200 m
3398132,133354,CORALS_PART_2,< 200 m
3877173,133354,CORALS_PART_2,< 200 m
3944241,133354,CORALS_PART_2,< 200 m
4048604,133354,CORALS_PART_2,< 200 m
3145557,133357,CORALS_PART_2,< 200 m
3145557,133358,CORALS_PART_2,< 200 m
3145557,133364,CORALS_PART_2,< 200 m
3944241,133364,CORALS_PART_2,< 200 m
3145557,133365,CORALS_PART_2,< 200 m
3398132,133365,CORALS_PART_2,< 200 m
3877173,133365,CORALS_PART_2,< 200 m
3944241,133365,CORALS_PART_2,< 200 m
4048604,133365,CORALS_PART_2,< 200 m
3145557,133366,CORALS_PART_2,< 200 m
3398132,133366,CORALS_PART_2,< 200 m
3944241,133366,CORALS_PART_2,< 200 m
4048604,133366,CORALS_PART_2,< 200 m
3145557,133368,CORALS_PART_2,< 200 m
3944241,133368,CORALS_PART_2,< 200 m
4048604,133368,CORALS_PART_2,< 200 m
3398132,133370,CORALS_PART_2,< 200 m
3944241,133370,CORALS_PART_2,< 200 m
4048604,133370,CORALS_PART_2,< 200 m
3145557,133371,CORALS_PART_2,< 200 m
3273298,133371,CORALS_PART_2,< 200 m
3398132,133371,CORALS_PART_2,< 200 m
3877173,133371,CORALS_PART_2,< 200 m
3944241,133371,CORALS_PART_2,< 200 m
4048604,133371,CORALS_PART_2,< 200 m
3398132,133372,CORALS_PART_2,< 200 m
3877173,133372,CORALS_PART_2,< 200 m
3145557,133376,CORALS_PART_2,< 200 m
3398132,133376,CORALS_PART_2,< 200 m
3877173,133376,CORALS_PART_2,< 200 m
3944241,133376,CORALS_PART_2,< 200 m
4048604,133376,CORALS_PART_2,< 200 m
3145557,133378,CORALS_PART_2,< 200 m
3398132,133378,CORALS_PART_2,< 200 m
3877173,133378,CORALS_PART_2,< 200 m
3944241,133378,CORALS_PART_2,< 200 m
4048604,133378,CORALS_PART_2,< 200 m
3145557,133383,CORALS_PART_2,< 200 m
3398132,133383,CORALS_PART_2,< 200 m
3877173,133383,CORALS_PART_2,< 200 m
3145557,133386,CORALS_PART_2,< 200 m
3398132,133386,CORALS_PART_2,< 200 m
3877173,133386,CORALS_PART_2,< 200 m
3877173,133388,CORALS_PART_2,< 200 m
3145557,132967,CORALS_PART_2,< 200 m
3398132,132967,CORALS_PART_2,< 200 m
3877173,132967,CORALS_PART_2,< 200 m
3145557,132974,CORALS_PART_2,< 200 m
3398132,132974,CORALS_PART_2,< 200 m
3145557,132978,CORALS_PART_2,< 200 m
3398132,132978,CORALS_PART_2,< 200 m
3877173,132978,CORALS_PART_2,< 200 m
3944241,132978,CORALS_PART_2,< 200 m
4048604,132978,CORALS_PART_2,< 200 m
3145557,132979,CORALS_PART_2,< 200 m
3398132,132979,CORALS_PART_2,< 200 m
3877173,132979,CORALS_PART_2,< 200 m
3944241,132979,CORALS_PART_2,< 200 m
4048604,132979,CORALS_PART_2,< 200 m
3145557,132980,CORALS_PART_2,< 200 m
3398132,132980,CORALS_PART_2,< 200 m
3877173,132980,CORALS_PART_2,< 200 m
3944241,132980,CORALS_PART_2,< 200 m
4048604,132980,CORALS_PART_2,< 200 m
3145557,133390,CORALS_PART_2,< 200 m
3398132,133390,CORALS_PART_2,< 200 m
3877173,133390,CORALS_PART_2,< 200 m
3944241,133390,CORALS_PART_2,< 200 m
3145557,133391,CORALS_PART_2,< 200 m
3944241,133391,CORALS_PART_2,< 200 m
4048604,133391,CORALS_PART_2,< 200 m
3145557,133392,CORALS_PART_2,< 200 m
3398132,133392,CORALS_PART_2,< 200 m
3877173,133392,CORALS_PART_2,< 200 m
3944241,133392,CORALS_PART_2,< 200 m
4048604,133392,CORALS_PART_2,< 200 m
3145557,133397,CORALS_PART_2,< 200 m
3398132,133397,CORALS_PART_2,< 200 m
3877173,133397,CORALS_PART_2,< 200 m
3145557,132864,CORALS_PART_2,< 200 m
3398132,132864,CORALS_PART_2,< 200 m
3944241,132864,CORALS_PART_2,< 200 m
4048604,132864,CORALS_PART_2,< 200 m
3145557,132936,CORALS_PART_2,< 200 m
3398132,132936,CORALS_PART_2,< 200 m
3877173,132936,CORALS_PART_2,< 200 m
3944241,132936,CORALS_PART_2,< 200 m
4048604,132936,CORALS_PART_2,< 200 m
3145557,132938,CORALS_PART_2,< 200 m
3398132,132938,CORALS_PART_2,< 200 m
3145557,132983,CORALS_PART_2,< 200 m
3877173,132983,CORALS_PART_2,< 200 m
3944241,132983,CORALS_PART_2,< 200 m
4048604,132983,CORALS_PART_2,< 200 m
3145557,132985,CORALS_PART_2,< 200 m
3877173,132985,CORALS_PART_2,< 200 m
3145557,132986,CORALS_PART_2,< 200 m
3398132,132986,CORALS_PART_2,< 200 m
3877173,132986,CORALS_PART_2,< 200 m
3944241,132986,CORALS_PART_2,< 200 m
4048604,132986,CORALS_PART_2,< 200 m
3145557,132987,CORALS_PART_2,< 200 m
3398132,132987,CORALS_PART_2,< 200 m
3877173,132987,CORALS_PART_2,< 200 m
3944241,132987,CORALS_PART_2,< 200 m
4048604,132987,CORALS_PART_2,< 200 m
3145557,133105,CORALS_PART_2,< 200 m
3398132,133105,CORALS_PART_2,< 200 m
3877173,133105,CORALS_PART_2,< 200 m
3145557,133106,CORALS_PART_2,< 200 m
3398132,133106,CORALS_PART_2,< 200 m
3877173,133106,CORALS_PART_2,< 200 m
3944241,133106,CORALS_PART_2,< 200 m
4048604,133106,CORALS_PART_2,< 200 m
3145557,133107,CORALS_PART_2,< 200 m
3398132,133107,CORALS_PART_2,< 200 m
3877173,133107,CORALS_PART_2,< 200 m
3145557,132991,CORALS_PART_2,< 200 m
3398132,132991,CORALS_PART_2,< 200 m
3944241,132991,CORALS_PART_2,< 200 m
4048604,132991,CORALS_PART_2,< 200 m
3145557,132993,CORALS_PART_2,< 200 m
3398132,132993,CORALS_PART_2,< 200 m
3877173,132993,CORALS_PART_2,< 200 m
3398132,132994,CORALS_PART_2,< 200 m
3877173,132994,CORALS_PART_2,< 200 m
3944241,132994,CORALS_PART_2,< 200 m
4048604,132994,CORALS_PART_2,< 200 m
3145557,132995,CORALS_PART_2,< 200 m
3944241,132995,CORALS_PART_2,< 200 m
4048604,132995,CORALS_PART_2,< 200 m
3944241,132996,CORALS_PART_2,< 200 m
4048604,132996,CORALS_PART_2,< 200 m
3145557,132997,CORALS_PART_2,< 200 m
3398132,132997,CORALS_PART_2,< 200 m
3877173,132997,CORALS_PART_2,< 200 m
3944241,132997,CORALS_PART_2,< 200 m
4048604,132997,CORALS_PART_2,< 200 m
3145557,133001,CORALS_PART_2,< 200 m
3398132,133001,CORALS_PART_2,< 200 m
3877173,133001,CORALS_PART_2,< 200 m
3145557,133002,CORALS_PART_2,< 200 m
3877173,133002,CORALS_PART_2,< 200 m
3145557,133003,CORALS_PART_2,< 200 m
3877173,133003,CORALS_PART_2,< 200 m
3145557,133004,CORALS_PART_2,< 200 m
3398132,133004,CORALS_PART_2,< 200 m
3398132,133008,CORALS_PART_2,< 200 m
3877173,133008,CORALS_PART_2,< 200 m
3145557,133222,CORALS_PART_2,< 200 m
3273298,133222,CORALS_PART_2,< 200 m
3398132,133222,CORALS_PART_2,< 200 m
3877173,133222,CORALS_PART_2,< 200 m
3944241,133222,CORALS_PART_2,< 200 m
4048604,133222,CORALS_PART_2,< 200 m
3145557,133225,CORALS_PART_2,< 200 m
3398132,133225,CORALS_PART_2,< 200 m
3877173,133225,CORALS_PART_2,< 200 m
3145557,133226,CORALS_PART_2,< 200 m
3398132,133230,CORALS_PART_2,< 200 m
3877173,133230,CORALS_PART_2,< 200 m
3944241,133230,CORALS_PART_2,< 200 m
4048604,133230,CORALS_PART_2,< 200 m
3145557,133231,CORALS_PART_2,< 200 m
3398132,133231,CORALS_PART_2,< 200 m
3877173,133231,CORALS_PART_2,< 200 m
3944241,133231,CORALS_PART_2,< 200 m
3145557,133232,CORALS_PART_2,< 200 m
3398132,133232,CORALS_PART_2,< 200 m
3877173,133235,CORALS_PART_2,< 200 m
3145557,133236,CORALS_PART_2,< 200 m
3398132,133236,CORALS_PART_2,< 200 m
3145557,133289,CORALS_PART_2,< 200 m
3398132,133289,CORALS_PART_2,< 200 m
3145557,133290,CORALS_PART_2,< 200 m
3398132,133290,CORALS_PART_2,< 200 m
3877173,133290,CORALS_PART_2,< 200 m
3944241,133290,CORALS_PART_2,< 200 m
4048604,133290,CORALS_PART_2,< 200 m
3145557,133296,CORALS_PART_2,< 200 m
3398132,133296,CORALS_PART_2,< 200 m
3398132,133299,CORALS_PART_2,< 200 m
3877173,133299,CORALS_PART_2,< 200 m
3145557,133301,CORALS_PART_2,< 200 m
3145557,133304,CORALS_PART_2,< 200 m
3398132,133304,CORALS_PART_2,< 200 m
3877173,133304,CORALS_PART_2,< 200 m
3145557,133329,CORALS_PART_2,< 200 m
3398132,133329,CORALS_PART_2,< 200 m
3877173,133329,CORALS_PART_2,< 200 m
3145557,133332,CORALS_PART_2,< 200 m
3398132,133332,CORALS_PART_2,< 200 m
3877173,133332,CORALS_PART_2,< 200 m
3944241,133332,CORALS_PART_2,< 200 m
4048604,133332,CORALS_PART_2,< 200 m
3145557,133423,CORALS_PART_2,< 200 m
3398132,133423,CORALS_PART_2,< 200 m
3877173,133423,CORALS_PART_2,< 200 m
3944241,133423,CORALS_PART_2,< 200 m
4048604,133423,CORALS_PART_2,< 200 m
3145557,133424,CORALS_PART_2,< 200 m
3398132,133424,CORALS_PART_2,< 200 m
3877173,133424,CORALS_PART_2,< 200 m
3145557,133426,CORALS_PART_2,< 200 m
3398132,133426,CORALS_PART_2,< 200 m
3877173,133426,CORALS_PART_2,< 200 m
3145557,133428,CORALS_PART_2,< 200 m
3398132,133428,CORALS_PART_2,< 200 m
3877173,133428,CORALS_PART_2,< 200 m
3944241,133428,CORALS_PART_2,< 200 m
4048604,133428,CORALS_PART_2,< 200 m
3145557,133429,CORALS_PART_2,< 200 m
3398132,133429,CORALS_PART_2,< 200 m
3877173,133429,CORALS_PART_2,< 200 m
3145557,133435,CORALS_PART_2,< 200 m
3398132,133435,CORALS_PART_2,< 200 m
3145557,133437,CORALS_PART_2,< 200 m
3398132,133437,CORALS_PART_2,< 200 m
3877173,133437,CORALS_PART_2,< 200 m
