iucn_sid,sciname,category,subpop_match,dbf_file
133248,Acropora robusta,LC,FALSE,CORALS_PART_1.dbf
133249,Porites mayeri,LC,FALSE,CORALS_PART_2_1.dbf
133249,Porites mayeri,LC,FALSE,CORALS_PART_2.dbf
133250,Acropora digitifera,NT,FALSE,CORALS_PART_1.dbf
133251,Stylophora wellsi,NT,FALSE,CORALS_PART_2_1.dbf
133251,Stylophora wellsi,NT,FALSE,CORALS_PART_2.dbf
133252,Acropora tortuosa,LC,FALSE,CORALS_PART_1.dbf
133253,Blastomussa wellsi,NT,FALSE,CORALS_PART_2_1.dbf
133253,Blastomussa wellsi,NT,FALSE,CORALS_PART_2.dbf
133254,Acropora suharsonoi,EN,FALSE,CORALS_PART_1.dbf
133255,Agaricia humilis,LC,FALSE,CORALS_PART_1.dbf
133256,Euphyllia glabrescens,NT,FALSE,CORALS_PART_2_1.dbf
133256,Euphyllia glabrescens,NT,FALSE,CORALS_PART_2.dbf
133257,Diploria labyrinthiformis,LC,FALSE,CORALS_PART_2_1.dbf
133257,Diploria labyrinthiformis,LC,FALSE,CORALS_PART_2.dbf
133258,Plerogyra sinuosa,NT,FALSE,CORALS_PART_2_1.dbf
133258,Plerogyra sinuosa,NT,FALSE,CORALS_PART_2.dbf
133259,Montipora stellata,LC,FALSE,CORALS_PART_1.dbf
133260,Trachyphyllia geoffroyi,NT,FALSE,CORALS_PART_2_1.dbf
133260,Trachyphyllia geoffroyi,NT,FALSE,CORALS_PART_2.dbf
133261,Pavona danai,VU,FALSE,CORALS_PART_1.dbf
133262,Porites annae,NT,FALSE,CORALS_PART_2_1.dbf
133262,Porites annae,NT,FALSE,CORALS_PART_2.dbf
133263,Montastrea serageldini,VU,FALSE,CORALS_PART_2_1.dbf
133263,Montastrea serageldini,VU,FALSE,CORALS_PART_2.dbf
133264,Acropora cardenae,DD,FALSE,CORALS_PART_1.dbf
133266,Acropora nobilis,LC,FALSE,CORALS_PART_1.dbf
133267,Astreopora listeri,LC,FALSE,CORALS_PART_1.dbf
133268,Micromussa diminuta,DD,FALSE,CORALS_PART_2_1.dbf
133268,Micromussa diminuta,DD,FALSE,CORALS_PART_2.dbf
133269,Heliofungia actiniformis,VU,FALSE,CORALS_PART_2_1.dbf
133269,Heliofungia actiniformis,VU,FALSE,CORALS_PART_2.dbf
133270,Porites myrmidonensis,LC,FALSE,CORALS_PART_2_1.dbf
133270,Porites myrmidonensis,LC,FALSE,CORALS_PART_2.dbf
133271,Acropora sarmentosa,LC,FALSE,CORALS_PART_1.dbf
133272,Pectinia paeonia,NT,FALSE,CORALS_PART_2_1.dbf
133272,Pectinia paeonia,NT,FALSE,CORALS_PART_2.dbf
133274,Acropora sekiseiensis,DD,FALSE,CORALS_PART_1.dbf
133275,Psammocora decussata,DD,FALSE,CORALS_PART_2_1.dbf
133275,Psammocora decussata,DD,FALSE,CORALS_PART_2.dbf
133276,Millepora latifolia,VU,FALSE,CORALS_PART_3.dbf
133277,Porites australiensis,LC,FALSE,CORALS_PART_2_1.dbf
133277,Porites australiensis,LC,FALSE,CORALS_PART_2.dbf
133278,Leptastrea pruinosa,LC,FALSE,CORALS_PART_2_1.dbf
133278,Leptastrea pruinosa,LC,FALSE,CORALS_PART_2.dbf
133280,Acropora navini,DD,FALSE,CORALS_PART_1.dbf
133281,Madracis formosa,LC,FALSE,CORALS_PART_1.dbf
133282,Montipora kellyi,DD,FALSE,CORALS_PART_1.dbf
133283,Acropora batunai,VU,FALSE,CORALS_PART_1.dbf
133284,Plesiastrea versipora,LC,FALSE,CORALS_PART_2_1.dbf
133284,Plesiastrea versipora,LC,FALSE,CORALS_PART_2.dbf
133285,Montipora palawanensis,NT,FALSE,CORALS_PART_1.dbf
133287,Caulastrea connata,VU,FALSE,CORALS_PART_2_1.dbf
133287,Caulastrea connata,VU,FALSE,CORALS_PART_2.dbf
133288,Agaricia grahamae,LC,FALSE,CORALS_PART_1.dbf
133289,Euphyllia paraancora,VU,FALSE,CORALS_PART_2_1.dbf
133289,Euphyllia paraancora,VU,FALSE,CORALS_PART_2.dbf
133290,Favites abdita,NT,FALSE,CORALS_PART_2_1.dbf
133290,Favites abdita,NT,FALSE,CORALS_PART_2.dbf
133291,Acropora striata,VU,FALSE,CORALS_PART_1.dbf
133292,Astreopora myriophthalma,LC,FALSE,CORALS_PART_1.dbf
133293,Acropora valida,LC,FALSE,CORALS_PART_1.dbf
133294,Acropora lokani,VU,FALSE,CORALS_PART_1.dbf
133295,Mycedium umbra,LC,FALSE,CORALS_PART_2_1.dbf
133295,Mycedium umbra,LC,FALSE,CORALS_PART_2.dbf
133296,Porites tuberculosa,VU,FALSE,CORALS_PART_2_1.dbf
133296,Porites tuberculosa,VU,FALSE,CORALS_PART_2.dbf
133297,Goniopora savignyi,LC,FALSE,CORALS_PART_2_1.dbf
133297,Goniopora savignyi,LC,FALSE,CORALS_PART_2.dbf
133298,Montipora turgescens,LC,FALSE,CORALS_PART_1.dbf
133299,Fungia sinensis,LC,FALSE,CORALS_PART_2_1.dbf
133299,Fungia sinensis,LC,FALSE,CORALS_PART_2.dbf
133300,Millepora boschmai,CR,FALSE,CORALS_PART_3.dbf
133301,Porites ornata,EN,FALSE,CORALS_PART_2_1.dbf
133301,Porites ornata,EN,FALSE,CORALS_PART_2.dbf
133302,Astreopora gracilis,LC,FALSE,CORALS_PART_1.dbf
133303,Acropora lutkeni,NT,FALSE,CORALS_PART_1.dbf
133304,Lobophyllia hataii,LC,FALSE,CORALS_PART_2_1.dbf
133304,Lobophyllia hataii,LC,FALSE,CORALS_PART_2.dbf
133305,Montipora verrilli,DD,FALSE,CORALS_PART_1.dbf
133306,Astreopora macrostoma,NT,FALSE,CORALS_PART_1.dbf
133307,Favia rotundata,NT,FALSE,CORALS_PART_2_1.dbf
133307,Favia rotundata,NT,FALSE,CORALS_PART_2.dbf
133308,Fungia scruposa,LC,FALSE,CORALS_PART_2_1.dbf
133308,Fungia scruposa,LC,FALSE,CORALS_PART_2.dbf
133309,Pocillopora inflata,VU,FALSE,CORALS_PART_2_1.dbf
133309,Pocillopora inflata,VU,FALSE,CORALS_PART_2.dbf
133310,Leptoria irregularis,VU,FALSE,CORALS_PART_2_1.dbf
133310,Leptoria irregularis,VU,FALSE,CORALS_PART_2.dbf
133311,Acropora halmaherae,DD,FALSE,CORALS_PART_1.dbf
133313,Acropora cytherea,LC,FALSE,CORALS_PART_1.dbf
133314,Montipora aequituberculata,LC,FALSE,CORALS_PART_1.dbf
133315,Acropora monticulosa,NT,FALSE,CORALS_PART_1.dbf
133316,Mycedium robokaki,LC,FALSE,CORALS_PART_2_1.dbf
133316,Mycedium robokaki,LC,FALSE,CORALS_PART_2.dbf
133317,Lithophyllon mokai,LC,FALSE,CORALS_PART_2_1.dbf
133317,Lithophyllon mokai,LC,FALSE,CORALS_PART_2.dbf
133318,Acropora torihalimeda,DD,FALSE,CORALS_PART_1.dbf
133319,Acropora horrida,VU,FALSE,CORALS_PART_1.dbf
133320,Acropora solitaryensis,VU,FALSE,CORALS_PART_1.dbf
133321,Cyphastrea ocellina,VU,FALSE,CORALS_PART_2_1.dbf
133321,Cyphastrea ocellina,VU,FALSE,CORALS_PART_2.dbf
133322,Acropora dendrum,VU,FALSE,CORALS_PART_1.dbf
133323,Coscinaraea monile,LC,FALSE,CORALS_PART_2_1.dbf
133323,Coscinaraea monile,LC,FALSE,CORALS_PART_2.dbf
133324,Acropora gemmifera,LC,FALSE,CORALS_PART_1.dbf
133325,Cyphastrea chalcidicum,LC,FALSE,CORALS_PART_2_1.dbf
133325,Cyphastrea chalcidicum,LC,FALSE,CORALS_PART_2.dbf
133326,Acanthastrea regularis,VU,FALSE,CORALS_PART_2_1.dbf
133326,Acanthastrea regularis,VU,FALSE,CORALS_PART_2.dbf
133327,Acropora lovelli,VU,FALSE,CORALS_PART_1.dbf
133328,Psammocora verrilli,DD,FALSE,CORALS_PART_2_1.dbf
133328,Psammocora verrilli,DD,FALSE,CORALS_PART_2.dbf
133329,Porites stephensoni,NT,FALSE,CORALS_PART_2_1.dbf
133329,Porites stephensoni,NT,FALSE,CORALS_PART_2.dbf
133330,Leptoseris foliosa,LC,FALSE,CORALS_PART_1.dbf
133332,Alveopora allingi,VU,FALSE,CORALS_PART_2_1.dbf
133332,Alveopora allingi,VU,FALSE,CORALS_PART_2.dbf
133333,Oulophyllia bennettae,NT,FALSE,CORALS_PART_2_1.dbf
133333,Oulophyllia bennettae,NT,FALSE,CORALS_PART_2.dbf
133334,Acropora branchi,DD,FALSE,CORALS_PART_1.dbf
133335,Mycedium steeni,VU,FALSE,CORALS_PART_2_1.dbf
133335,Mycedium steeni,VU,FALSE,CORALS_PART_2.dbf
133336,Echinopora tiranensis,DD,FALSE,CORALS_PART_2_1.dbf
133336,Echinopora tiranensis,DD,FALSE,CORALS_PART_2.dbf
133337,Merulina ampliata,LC,FALSE,CORALS_PART_2_1.dbf
133337,Merulina ampliata,LC,FALSE,CORALS_PART_2.dbf
133338,Acropora speciosa,VU,FALSE,CORALS_PART_1.dbf
133339,Alveopora ocellata,DD,FALSE,CORALS_PART_2_1.dbf
133339,Alveopora ocellata,DD,FALSE,CORALS_PART_2.dbf
133340,Symphyllia wilsoni,LC,FALSE,CORALS_PART_2_1.dbf
133340,Symphyllia wilsoni,LC,FALSE,CORALS_PART_2.dbf
133341,Anacropora forbesi,LC,FALSE,CORALS_PART_1.dbf
133342,Montipora cryptus,NT,FALSE,CORALS_PART_1.dbf
133343,Favites russelli,NT,FALSE,CORALS_PART_2_1.dbf
133343,Favites russelli,NT,FALSE,CORALS_PART_2.dbf
133344,Podabacia sinai,DD,FALSE,CORALS_PART_2_1.dbf
133344,Podabacia sinai,DD,FALSE,CORALS_PART_2.dbf
133345,Montipora tuberculosa,LC,FALSE,CORALS_PART_1.dbf
133348,Acropora variolosa,LC,FALSE,CORALS_PART_1.dbf
133349,Porites compressa,LC,FALSE,CORALS_PART_2_1.dbf
133349,Porites compressa,LC,FALSE,CORALS_PART_2.dbf
133350,Acropora ridzwani,DD,FALSE,CORALS_PART_1.dbf
133351,Leptoseris mycetoseroides,LC,FALSE,CORALS_PART_1.dbf
133352,Acropora gomezi,DD,FALSE,CORALS_PART_1.dbf
133353,Psammocora obtusangula,NT,FALSE,CORALS_PART_2_1.dbf
133353,Psammocora obtusangula,NT,FALSE,CORALS_PART_2.dbf
133354,Galaxea astreata,VU,FALSE,CORALS_PART_2_1.dbf
133354,Galaxea astreata,VU,FALSE,CORALS_PART_2.dbf
133356,Mycetophyllia ferox,VU,FALSE,CORALS_PART_2_1.dbf
133356,Mycetophyllia ferox,VU,FALSE,CORALS_PART_2.dbf
133357,Goniopora eclipsensis,LC,FALSE,CORALS_PART_2_1.dbf
133357,Goniopora eclipsensis,LC,FALSE,CORALS_PART_2.dbf
133358,Porites napopora,VU,FALSE,CORALS_PART_2_1.dbf
133358,Porites napopora,VU,FALSE,CORALS_PART_2.dbf
133359,Acropora microclados,VU,FALSE,CORALS_PART_1.dbf
133360,Pavona bipartita,VU,FALSE,CORALS_PART_1.dbf
133361,Montipora setosa,EN,FALSE,CORALS_PART_1.dbf
133364,Stylaraea punctata,DD,FALSE,CORALS_PART_2_1.dbf
133364,Stylaraea punctata,DD,FALSE,CORALS_PART_2.dbf
133365,Goniastrea edwardsi,LC,FALSE,CORALS_PART_2_1.dbf
133365,Goniastrea edwardsi,LC,FALSE,CORALS_PART_2.dbf
133366,Acanthastrea lordhowensis,NT,FALSE,CORALS_PART_2_1.dbf
133366,Acanthastrea lordhowensis,NT,FALSE,CORALS_PART_2.dbf
133367,Montipora confusa,NT,FALSE,CORALS_PART_1.dbf
133368,Goniopora albiconus,VU,FALSE,CORALS_PART_2_1.dbf
133368,Goniopora albiconus,VU,FALSE,CORALS_PART_2.dbf
133369,Echinopora robusta,VU,FALSE,CORALS_PART_2_1.dbf
133369,Echinopora robusta,VU,FALSE,CORALS_PART_2.dbf
133370,Porites profundus,LC,FALSE,CORALS_PART_2_1.dbf
133370,Porites profundus,LC,FALSE,CORALS_PART_2.dbf
133371,Fungia distorta,LC,FALSE,CORALS_PART_2_1.dbf
133371,Fungia distorta,LC,FALSE,CORALS_PART_2.dbf
133372,Polyphyllia novaehiberniae,NT,FALSE,CORALS_PART_2_1.dbf
133372,Polyphyllia novaehiberniae,NT,FALSE,CORALS_PART_2.dbf
133373,Montastraea faveolata,EN,FALSE,CORALS_PART_2_1.dbf
133373,Montastraea faveolata,EN,FALSE,CORALS_PART_2.dbf
133374,Montastrea multipunctata,VU,FALSE,CORALS_PART_2_1.dbf
133374,Montastrea multipunctata,VU,FALSE,CORALS_PART_2.dbf
133375,Montipora corbettensis,VU,FALSE,CORALS_PART_1.dbf
133376,Acanthastrea ishigakiensis,VU,FALSE,CORALS_PART_2_1.dbf
133376,Acanthastrea ishigakiensis,VU,FALSE,CORALS_PART_2.dbf
133377,Diploria clivosa,LC,FALSE,CORALS_PART_2_1.dbf
133377,Diploria clivosa,LC,FALSE,CORALS_PART_2.dbf
133378,Goniopora somaliensis,LC,FALSE,CORALS_PART_2_1.dbf
133378,Goniopora somaliensis,LC,FALSE,CORALS_PART_2.dbf
133380,Madracis kirbyi,LC,FALSE,CORALS_PART_1.dbf
133381,Acropora cervicornis,CR,FALSE,CORALS_PART_1.dbf
133382,Pavona explanulata,LC,FALSE,CORALS_PART_1.dbf
133383,Barabattoia laddi,VU,FALSE,CORALS_PART_2_1.dbf
133383,Barabattoia laddi,VU,FALSE,CORALS_PART_2.dbf
133384,Cantharellus noumeae,EN,FALSE,CORALS_PART_2_1.dbf
133384,Cantharellus noumeae,EN,FALSE,CORALS_PART_2.dbf
133385,Acropora parahemprichii,DD,FALSE,CORALS_PART_1.dbf
133386,Acanthastrea rotundoflora,NT,FALSE,CORALS_PART_2_1.dbf
133386,Acanthastrea rotundoflora,NT,FALSE,CORALS_PART_2.dbf
133387,Acropora globiceps,VU,FALSE,CORALS_PART_1.dbf
133388,Pocillopora setichelli,LC,FALSE,CORALS_PART_2_1.dbf
133388,Pocillopora setichelli,LC,FALSE,CORALS_PART_2.dbf
133389,Siderastrea siderea,LC,FALSE,CORALS_PART_2_1.dbf
133389,Siderastrea siderea,LC,FALSE,CORALS_PART_2.dbf
133390,Seriatopora hystrix,LC,FALSE,CORALS_PART_2_1.dbf
133390,Seriatopora hystrix,LC,FALSE,CORALS_PART_2.dbf
133391,Goniopora burgosi,VU,FALSE,CORALS_PART_2_1.dbf
133391,Goniopora burgosi,VU,FALSE,CORALS_PART_2.dbf
133392,Favia laxa,NT,FALSE,CORALS_PART_2_1.dbf
133392,Favia laxa,NT,FALSE,CORALS_PART_2.dbf
133394,Acropora loisetteae,VU,FALSE,CORALS_PART_1.dbf
133395,Porites porites,LC,FALSE,CORALS_PART_2_1.dbf
133395,Porites porites,LC,FALSE,CORALS_PART_2.dbf
133396,Acropora desalwii,VU,FALSE,CORALS_PART_1.dbf
133397,Fungia somervillei,LC,FALSE,CORALS_PART_2_1.dbf
133397,Fungia somervillei,LC,FALSE,CORALS_PART_2.dbf
133398,Pavona varians,LC,FALSE,CORALS_PART_1.dbf
133399,Porites okinawensis,VU,FALSE,CORALS_PART_2_1.dbf
133399,Porites okinawensis,VU,FALSE,CORALS_PART_2.dbf
133400,Eusmilia fastigiata,LC,FALSE,CORALS_PART_2_1.dbf
133400,Eusmilia fastigiata,LC,FALSE,CORALS_PART_2.dbf
133401,Acropora hoeksemai,VU,FALSE,CORALS_PART_1.dbf
133402,Acropora squarrosa,LC,FALSE,CORALS_PART_1.dbf
133403,Turbinaria stellulata,VU,FALSE,CORALS_PART_2_1.dbf
133403,Turbinaria stellulata,VU,FALSE,CORALS_PART_2.dbf
133404,Montipora samarensis,VU,FALSE,CORALS_PART_1.dbf
133405,Caulastrea tumida,NT,FALSE,CORALS_PART_2_1.dbf
133405,Caulastrea tumida,NT,FALSE,CORALS_PART_2.dbf
133406,Psammocora haimeana,LC,FALSE,CORALS_PART_2_1.dbf
133406,Psammocora haimeana,LC,FALSE,CORALS_PART_2.dbf
133407,Pocillopora eydouxi,NT,FALSE,CORALS_PART_2_1.dbf
133407,Pocillopora eydouxi,NT,FALSE,CORALS_PART_2.dbf
133408,Coscinaraea wellsi,LC,FALSE,CORALS_PART_2_1.dbf
133408,Coscinaraea wellsi,LC,FALSE,CORALS_PART_2.dbf
133409,Montipora verruculosus,VU,FALSE,CORALS_PART_1.dbf
133410,Pachyseris speciosa,LC,FALSE,CORALS_PART_1.dbf
133411,Acanthastrea bowerbanki,VU,FALSE,CORALS_PART_2_1.dbf
133411,Acanthastrea bowerbanki,VU,FALSE,CORALS_PART_2.dbf
133412,Gyrosmilia interrupta,LC,FALSE,CORALS_PART_2_1.dbf
133412,Gyrosmilia interrupta,LC,FALSE,CORALS_PART_2.dbf
133413,Cynarina lacrymalis,NT,FALSE,CORALS_PART_2_1.dbf
133413,Cynarina lacrymalis,NT,FALSE,CORALS_PART_2.dbf
133414,Goniastrea pectinata,LC,FALSE,CORALS_PART_2_1.dbf
133414,Goniastrea pectinata,LC,FALSE,CORALS_PART_2.dbf
133415,Anacropora puertogalerae,VU,FALSE,CORALS_PART_1.dbf
133416,Montipora circumvallata,LC,FALSE,CORALS_PART_1.dbf
133417,Caulastrea furcata,LC,FALSE,CORALS_PART_2_1.dbf
133417,Caulastrea furcata,LC,FALSE,CORALS_PART_2.dbf
133418,Fungia concinna,LC,FALSE,CORALS_PART_2_1.dbf
133418,Fungia concinna,LC,FALSE,CORALS_PART_2.dbf
133419,Lobophyllia hemprichii,LC,FALSE,CORALS_PART_2_1.dbf
133419,Lobophyllia hemprichii,LC,FALSE,CORALS_PART_2.dbf
133420,Montipora grisea,LC,FALSE,CORALS_PART_1.dbf
133422,Montipora capricornis,VU,FALSE,CORALS_PART_1.dbf
133423,Fungia horrida,LC,FALSE,CORALS_PART_2_1.dbf
133423,Fungia horrida,LC,FALSE,CORALS_PART_2.dbf
133424,Leptastrea inaequalis,NT,FALSE,CORALS_PART_2_1.dbf
133424,Leptastrea inaequalis,NT,FALSE,CORALS_PART_2.dbf
133425,Solenastrea hyades,LC,FALSE,CORALS_PART_2_1.dbf
133425,Solenastrea hyades,LC,FALSE,CORALS_PART_2.dbf
133426,Favia danae,LC,FALSE,CORALS_PART_2_1.dbf
133426,Favia danae,LC,FALSE,CORALS_PART_2.dbf
133427,Acropora simplex,VU,FALSE,CORALS_PART_1.dbf
133428,Coscinaraea columna,LC,FALSE,CORALS_PART_2_1.dbf
133428,Coscinaraea columna,LC,FALSE,CORALS_PART_2.dbf
133429,Echinopora horrida,NT,FALSE,CORALS_PART_2_1.dbf
133429,Echinopora horrida,NT,FALSE,CORALS_PART_2.dbf
133430,Porites heronensis,LC,FALSE,CORALS_PART_2_1.dbf
133430,Porites heronensis,LC,FALSE,CORALS_PART_2.dbf
133431,Heterocyathus aequicostatus,LC,FALSE,CORALS_PART_1.dbf
133432,Acropora spicifera,VU,FALSE,CORALS_PART_1.dbf
133433,Montipora crassituberculata,VU,FALSE,CORALS_PART_1.dbf
133434,Montipora mactanensis,VU,FALSE,CORALS_PART_1.dbf
133435,Seriatopora dendritica,VU,FALSE,CORALS_PART_2_1.dbf
133435,Seriatopora dendritica,VU,FALSE,CORALS_PART_2.dbf
133436,Dichocoenia stellaris,DD,FALSE,CORALS_PART_2_1.dbf
133436,Dichocoenia stellaris,DD,FALSE,CORALS_PART_2.dbf
133437,Fungia moluccensis,LC,FALSE,CORALS_PART_2_1.dbf
133437,Fungia moluccensis,LC,FALSE,CORALS_PART_2.dbf
133438,Montipora foveolata,NT,FALSE,CORALS_PART_1.dbf
133439,Agaricia tenuifolia,NT,FALSE,CORALS_PART_1.dbf
133440,Platygyra pini,LC,FALSE,CORALS_PART_2_1.dbf
133440,Platygyra pini,LC,FALSE,CORALS_PART_2.dbf
133441,Acropora walindii,VU,FALSE,CORALS_PART_1.dbf
133442,Oxypora lacera,LC,FALSE,CORALS_PART_2_1.dbf
133442,Oxypora lacera,LC,FALSE,CORALS_PART_2.dbf
133443,Montipora australiensis,VU,FALSE,CORALS_PART_1.dbf
133444,Oculina valenciennesi,DD,FALSE,CORALS_PART_2_1.dbf
133444,Oculina valenciennesi,DD,FALSE,CORALS_PART_2.dbf
133445,Porites harrisoni,NT,FALSE,CORALS_PART_2_1.dbf
133445,Porites harrisoni,NT,FALSE,CORALS_PART_2.dbf
133446,Astrangia poculata,LC,FALSE,CORALS_PART_2_1.dbf
133446,Astrangia poculata,LC,FALSE,CORALS_PART_2.dbf
133448,Goniopora columna,NT,FALSE,CORALS_PART_2_1.dbf
133448,Goniopora columna,NT,FALSE,CORALS_PART_2.dbf
133449,Acropora haimei,DD,FALSE,CORALS_PART_1.dbf
133450,Montipora turtlensis,VU,FALSE,CORALS_PART_1.dbf
133451,Montipora danae,LC,FALSE,CORALS_PART_1.dbf
133452,Goniastrea aspera,LC,FALSE,CORALS_PART_2_1.dbf
133452,Goniastrea aspera,LC,FALSE,CORALS_PART_2.dbf
133453,Pachyseris rugosa,VU,FALSE,CORALS_PART_1.dbf
133454,Montipora pachytuberculata,DD,FALSE,CORALS_PART_1.dbf
133456,Physogyra lichtensteini,VU,FALSE,CORALS_PART_2_1.dbf
133456,Physogyra lichtensteini,VU,FALSE,CORALS_PART_2.dbf
133457,Mussa angulosa,LC,FALSE,CORALS_PART_2_1.dbf
133457,Mussa angulosa,LC,FALSE,CORALS_PART_2.dbf
133458,Hydnophora microconos,NT,FALSE,CORALS_PART_2_1.dbf
133458,Hydnophora microconos,NT,FALSE,CORALS_PART_2.dbf
133459,Goniopora lobata,NT,FALSE,CORALS_PART_2_1.dbf
133459,Goniopora lobata,NT,FALSE,CORALS_PART_2.dbf
133460,Montipora cocosensis,VU,FALSE,CORALS_PART_1.dbf
133461,Meandrina braziliensis,DD,FALSE,CORALS_PART_2_1.dbf
133461,Meandrina braziliensis,DD,FALSE,CORALS_PART_2.dbf
133462,Acropora rongelapensis,DD,FALSE,CORALS_PART_1.dbf
133463,Acropora aculeus,VU,FALSE,CORALS_PART_1.dbf
133464,Alveopora excelsa,EN,FALSE,CORALS_PART_2_1.dbf
133464,Alveopora excelsa,EN,FALSE,CORALS_PART_2.dbf
133467,Alveopora minuta,EN,FALSE,CORALS_PART_2_1.dbf
133467,Alveopora minuta,EN,FALSE,CORALS_PART_2.dbf
133468,Platygyra daedalea,LC,FALSE,CORALS_PART_2_1.dbf
133468,Platygyra daedalea,LC,FALSE,CORALS_PART_2.dbf
133469,Acropora downingi,LC,FALSE,CORALS_PART_1.dbf
133470,Micromussa amakusensis,NT,FALSE,CORALS_PART_2_1.dbf
133470,Micromussa amakusensis,NT,FALSE,CORALS_PART_2.dbf
133471,Acropora bushyensis,LC,FALSE,CORALS_PART_1.dbf
133472,Isopora crateriformis,VU,FALSE,CORALS_PART_1.dbf
133473,Scapophyllia cylindrica,LC,FALSE,CORALS_PART_2_1.dbf
133473,Scapophyllia cylindrica,LC,FALSE,CORALS_PART_2.dbf
133474,Symphyllia agaricia,LC,FALSE,CORALS_PART_2_1.dbf
133474,Symphyllia agaricia,LC,FALSE,CORALS_PART_2.dbf
133476,Madracis asperula,DD,FALSE,CORALS_PART_1.dbf
133477,Favia leptophylla,DD,FALSE,CORALS_PART_2_1.dbf
133477,Favia leptophylla,DD,FALSE,CORALS_PART_2.dbf
133478,Hydnophora exesa,NT,FALSE,CORALS_PART_2_1.dbf
133478,Hydnophora exesa,NT,FALSE,CORALS_PART_2.dbf
133479,Acropora hyacinthus,NT,FALSE,CORALS_PART_1.dbf
133481,Acropora chesterfieldensis,LC,FALSE,CORALS_PART_1.dbf
133482,Alveopora spongiosa,NT,FALSE,CORALS_PART_2_1.dbf
133482,Alveopora spongiosa,NT,FALSE,CORALS_PART_2.dbf
133483,Acropora mirabilis,DD,FALSE,CORALS_PART_1.dbf
133484,Anomastraea irregularis,VU,FALSE,CORALS_PART_2_1.dbf
133484,Anomastraea irregularis,VU,FALSE,CORALS_PART_2.dbf
133485,Astreopora randalli,LC,FALSE,CORALS_PART_1.dbf
133486,Porites horizontalata,VU,FALSE,CORALS_PART_2_1.dbf
133486,Porites horizontalata,VU,FALSE,CORALS_PART_2.dbf
133488,Pectinia africanus,VU,FALSE,CORALS_PART_2_1.dbf
133488,Pectinia africanus,VU,FALSE,CORALS_PART_2.dbf
133489,Montipora delicatula,VU,FALSE,CORALS_PART_1.dbf
133490,Acanthastrea maxima,NT,FALSE,CORALS_PART_2_1.dbf
133490,Acanthastrea maxima,NT,FALSE,CORALS_PART_2.dbf
133491,Oulophyllia levis,LC,FALSE,CORALS_PART_2_1.dbf
133491,Oulophyllia levis,LC,FALSE,CORALS_PART_2.dbf
133492,Porites rus,LC,FALSE,CORALS_PART_2_1.dbf
133492,Porites rus,LC,FALSE,CORALS_PART_2.dbf
133493,Platygyra ryukyuensis,NT,FALSE,CORALS_PART_2_1.dbf
133493,Platygyra ryukyuensis,NT,FALSE,CORALS_PART_2.dbf
133494,Acropora papillare,VU,FALSE,CORALS_PART_1.dbf
133495,Galaxea horrescens,LC,FALSE,CORALS_PART_2_1.dbf
133495,Galaxea horrescens,LC,FALSE,CORALS_PART_2.dbf
133496,Porites cylindrica,NT,FALSE,CORALS_PART_2_1.dbf
133496,Porites cylindrica,NT,FALSE,CORALS_PART_2.dbf
133497,Caulastrea echinulata,VU,FALSE,CORALS_PART_2_1.dbf
133497,Caulastrea echinulata,VU,FALSE,CORALS_PART_2.dbf
133498,Turbinaria peltata,VU,FALSE,CORALS_PART_2_1.dbf
133498,Turbinaria peltata,VU,FALSE,CORALS_PART_2.dbf
133499,Porites cocosensis,VU,FALSE,CORALS_PART_2_1.dbf
133499,Porites cocosensis,VU,FALSE,CORALS_PART_2.dbf
133500,Acropora kosurini,VU,FALSE,CORALS_PART_1.dbf
133501,Alveopora gigas,VU,FALSE,CORALS_PART_2_1.dbf
133501,Alveopora gigas,VU,FALSE,CORALS_PART_2.dbf
133502,Psammocora superficialis,LC,FALSE,CORALS_PART_2_1.dbf
133502,Psammocora superficialis,LC,FALSE,CORALS_PART_2.dbf
133503,Fungia fungites,NT,FALSE,CORALS_PART_2_1.dbf
133503,Fungia fungites,NT,FALSE,CORALS_PART_2.dbf
133504,Porites furcata,LC,FALSE,CORALS_PART_2_1.dbf
133504,Porites furcata,LC,FALSE,CORALS_PART_2.dbf
133505,Montipora taiwanensis,DD,FALSE,CORALS_PART_1.dbf
133506,Cyphastrea hexasepta,VU,FALSE,CORALS_PART_2_1.dbf
133506,Cyphastrea hexasepta,VU,FALSE,CORALS_PART_2.dbf
133507,Acropora khayranensis,DD,FALSE,CORALS_PART_1.dbf
133508,Platygyra acuta,NT,FALSE,CORALS_PART_2_1.dbf
133508,Platygyra acuta,NT,FALSE,CORALS_PART_2.dbf
133509,Podabacia motuporensis,NT,FALSE,CORALS_PART_2_1.dbf
133509,Podabacia motuporensis,NT,FALSE,CORALS_PART_2.dbf
133510,Favia lizardensis,NT,FALSE,CORALS_PART_2_1.dbf
133510,Favia lizardensis,NT,FALSE,CORALS_PART_2.dbf
133511,Oculina patagonica,LC,FALSE,CORALS_PART_2_1.dbf
133511,Oculina patagonica,LC,FALSE,CORALS_PART_2.dbf
133513,Acropora anthocercis,VU,FALSE,CORALS_PART_1.dbf
133515,Goniastrea ramosa,VU,FALSE,CORALS_PART_2_1.dbf
133515,Goniastrea ramosa,VU,FALSE,CORALS_PART_2.dbf
133516,Favia truncatus,LC,FALSE,CORALS_PART_2_1.dbf
133516,Favia truncatus,LC,FALSE,CORALS_PART_2.dbf
133517,Lithophyllon ranjithi,EN,FALSE,CORALS_PART_2_1.dbf
